link_id,from_node,to_node,type,length_miles,capacity_dry_vehph,capacity_flood_vehph,t0_dry_min,t0_flood_min,is_closed,station_id,source_init_node_label,source_term_node_label,source_edge_type,source_flood_depth_mm,source_flood_affected,source_retain_in_flood_network,source_capacity,source_capacity_raw_vehph,inferred_lanes,capacity_per_lane_vehph,modeled_capacity_dry_vehph,source_length_miles,source_free_flow_time_file_min,source_free_flow_time_min,computed_free_flow_time_min,source_speed_mph,nominal_speed_kmh,flood_safe_speed_kmh,operational_speed_flood_kmh,flood_capacity_retention_ratio,computed_flood_free_flow_time_min,active_in_scenario,total_flow_veh_per_period,ev_flow_veh_per_period,non_ev_flow_veh_per_period,travel_time_min,total_vehicle_min,ev_vehicle_min,non_ev_vehicle_min
CRL008120,4866,11748,road,1.01,1900.0,1409.8,1.4428571428571428,1.4428571428571428,0,,4866,11748,road_original,31.75,1,1,860.0,860.0,1,1900.0,1900.0,1.01,1.347,1.4428571428571428,1.4428571428571428,42.0,67.592448,70.29748125,67.592448,0.742,1.4428571428571428,1,23.61477902220588,0.0005835699078628718,23.614195452298016,1.4428571429209034,34.07275259068846,0.0008420080099536381,34.071910582678505
CRL008121,4867,4622,road,1.25,1900.0,1409.8,1.6666666666666667,1.7170003512750325,0,,4867,4622,road_original,31.75,1,1,1800.0,1800.0,1,1900.0,1900.0,1.25,1.667,1.6666666666666667,1.6666666666666667,45.0,72.42048,70.29748125,70.29748125,0.742,1.7170003512750325,1,607.5800435850168,12.565345039622153,595.0146985453947,1.6666989407999948,1012.6530150943622,20.942647268324713,991.7103678260376
CRL008122,4867,4859,road,2.15,1900.0,1409.8,3.0714285714285716,3.090020550337163,0,,4867,4859,road_original,38.1,1,1,770.0,770.0,1,1900.0,1900.0,2.15,2.867,3.0714285714285716,3.0714285714285716,42.0,67.592448,67.185759,67.185759,0.742,3.090020550337163,1,146.7892476860336,0.0,146.7892476860336,3.071428774061134,450.8527190656703,0.0,450.8527190656703
CRL008123,4867,11749,road,1.3,1900.0,1409.8,1.8571428571428572,1.868384518808517,0,,4867,11749,road_original,38.1,1,1,990.0,990.0,1,1900.0,1900.0,1.3,1.733,1.8571428571428572,1.8571428571428572,42.0,67.592448,67.185759,67.185759,0.742,1.868384518808517,1,394.0720641563556,69.96036506158396,324.11169909477167,1.8571492212831326,731.8506270774126,129.92683749480432,601.9237895826082
CRL008124,4868,4618,road,1.0,1900.0,1409.8,1.4285714285714286,1.4285714285714286,0,,4868,4618,road_original,25.4,1,1,510.0,510.0,1,1900.0,1900.0,1.0,1.333,1.4285714285714286,1.4285714285714286,42.0,67.592448,73.481784,67.592448,0.742,1.4285714285714286,1,5.363690617477966,0.0,5.363690617477966,1.4285714285715967,7.662415167826567,0.0,7.662415167826567
CRL008125,4868,4860,road,1.53,1900.0,1409.8,2.4157894736842103,2.4157894736842103,0,,4868,4860,road_original,38.1,1,1,430.0,430.0,1,1900.0,1900.0,1.53,2.295,2.4157894736842103,2.4157894736842103,38.0,61.155072000000004,67.185759,61.155072000000004,0.742,2.4157894736842103,1,39.06653123321927,0.08959036908035777,38.97694086413892,2.4157894744838058,94.37651495780398,0.21643147063944768,94.16008348716453
CRL008126,4868,4861,road,1.01,1900.0,1409.8,1.4428571428571428,1.4515910492281556,0,,4868,4861,road_original,38.1,1,1,770.0,770.0,1,1900.0,1900.0,1.01,1.347,1.4428571428571428,1.4428571428571428,42.0,67.592448,67.185759,67.185759,0.742,1.4515910492281556,1,14.766512821670705,0.5445185338488838,14.221994287821822,1.442857142866891,21.305968499983106,0.785662455987269,20.520306043995838
CRL008127,4868,11696,road,1.58,1900.0,1409.8,2.1545454545454548,2.1702884440116414,0,,4868,11696,road_original,31.75,1,1,430.0,430.0,1,1900.0,1900.0,1.58,2.107,2.1545454545454548,2.1545454545454548,44.0,70.811136,70.29748125,70.29748125,0.742,2.1702884440116414,1,6.193137880748898,0.40330910469180636,5.7898287760570915,2.154545454545905,13.343397070343597,0.86894779829071,12.474449272052887
CRL008128,4869,4853,road,0.21,1900.0,1210.3,0.35,0.365597281512963,0,,4869,4853,road_original,63.5,1,1,1800.0,1800.0,1,1900.0,1900.0,0.21,0.315,0.35,0.35,36.0,57.936384000000004,55.464675,55.464675,0.637,0.365597281512963,1,50.65969377958377,6.34977651408861,44.30991726549516,0.35000000032757445,17.73089283944914,2.222421782011038,15.508471057438102
CRL008129,4869,5148,road,0.18,1900.0,1210.3,0.36,0.36,0,,4869,5148,road_original,63.5,1,1,1450.0,1450.0,1,1900.0,1900.0,0.18,0.36,0.36,0.36,30.0,48.28032,55.464675,48.28032,0.637,0.36,1,1174.1812144608095,77.41375808649073,1096.7674563743187,0.36009723773827,422.81941193150476,27.876480449883974,394.94293148162075
CRL008130,4869,11310,road,0.1,1900.0,1210.3,0.16666666666666666,0.17409394357760144,0,,4869,11310,road_original,63.5,1,1,1440.0,1440.0,1,1900.0,1900.0,0.1,0.15,0.16666666666666666,0.16666666666666666,36.0,57.936384000000004,55.464675,55.464675,0.637,0.17409394357760144,1,590.8917347846066,10.7513253091762,580.1404094754304,0.16666955383593898,98.48366180189437,1.7919185924254362,96.69174320946892
CRL008131,4870,4864,road,1.01,3800.0,2420.6,1.2893617021276595,1.6329491951072441,0,,4870,4864,road_original,53.975,1,1,2440.0,2440.0,2,1900.0,3800.0,1.01,1.212,1.2893617021276595,1.2893617021276595,47.0,75.63916800000001,59.7239930625,59.7239930625,0.637,1.6329491951072441,1,2045.2074650637055,105.7615166703305,1939.445948393375,1.2895620552416822,2637.421942043183,136.38603880286882,2501.035903240314
CRL008132,4870,7414,road,0.66,3800.0,2819.6,0.99,0.9900000000000001,0,,4870,7414,road_original,38.1,1,1,2440.0,2440.0,2,1900.0,3800.0,0.66,0.99,0.99,0.99,40.0,64.37376,67.185759,64.37376,0.742,0.9900000000000001,1,1661.5119671131808,12.024845724484724,1649.487121388696,0.9900670071185761,1645.0081805714449,11.905403017503197,1633.1027775539417
CRL008133,4870,11696,road,2.26,1900.0,1409.8,3.013333333333333,3.248114625005576,0,,4870,11696,road_original,38.1,1,1,430.0,430.0,1,1900.0,1900.0,2.26,3.013,3.013333333333333,3.013333333333333,45.0,72.42048,67.185759,67.185759,0.742,3.248114625005576,1,208.47444131751297,6.681306633000274,201.7931346845127,3.013334142150363,628.2031517877841,20.13300939139541,608.0701423963887
CRL008134,4871,7636,road,0.15,1900.0,1210.3,0.23684210526315788,0.26114091536640216,0,,4871,7636,road_original,63.5,1,1,1800.0,1800.0,1,1900.0,1900.0,0.15,0.225,0.23684210526315788,0.23684210526315788,38.0,61.155072000000004,55.464675,55.464675,0.637,0.26114091536640216,1,640.1860538417584,40.83076261729305,599.3552912244653,0.23684775821889864,151.6266316954236,9.670674592273869,141.95595710314973
CRL008135,4871,11308,road,0.6,1900.0,1210.3,1.0,1.0445636614656086,0,,4871,11308,road_original,63.5,1,1,1440.0,1440.0,1,1900.0,1900.0,0.6,0.9,1.0,1.0,36.0,57.936384000000004,55.464675,55.464675,0.637,1.0445636614656086,1,775.7874402566857,8.815702052992481,766.9717382036932,1.0000514710245714,775.8273708310853,8.816155806209466,767.0112150248758
CRL008136,4871,12492,road,0.14,1900.0,1210.3,0.28,0.28,0,,4871,12492,road_original,63.5,1,1,1450.0,1450.0,1,1900.0,1900.0,0.14,0.28,0.28,0.28,30.0,48.28032,55.464675,48.28032,0.637,0.28,1,0.1676313658349358,0.02931738464131056,0.13831398119362523,0.28,0.04693678243378203,0.008208867699566956,0.038727914734215066
CRL008137,4874,9814,road,0.52,1900.0,1409.8,0.7428571428571429,0.7428571428571429,0,,4874,9814,road_original,19.05,1,1,430.0,430.0,1,1900.0,1900.0,0.52,0.693,0.7428571428571429,0.7428571428571429,42.0,67.592448,76.73866725,67.592448,0.742,0.7428571428571429,1,21.065791274675384,1.1177229887170135,19.94806828595837,0.7428571428779307,15.648873518768198,0.8303085059273022,14.818565012840896
CRL008138,4874,11752,road,1.0,1900.0,1409.8,1.4285714285714286,1.4285714285714286,0,,4874,11752,road_original,19.05,1,1,430.0,430.0,1,1900.0,1900.0,1.0,1.333,1.4285714285714286,1.4285714285714286,42.0,67.592448,76.73866725,67.592448,0.742,1.4285714285714286,1,8.395396697699764,0.34571604289774177,8.049680654802023,1.428571428572437,11.993423853865272,0.49388006128283685,11.499543792582434
CRL008139,4874,11754,road,1.0,1900.0,1409.8,1.4285714285714286,1.4285714285714286,0,,4874,11754,road_original,25.4,1,1,770.0,770.0,1,1900.0,1900.0,1.0,1.333,1.4285714285714286,1.4285714285714286,42.0,67.592448,73.481784,67.592448,0.742,1.4285714285714286,1,45.0916291744539,36.24650781610821,8.84512135834569,1.428571429410652,64.41661314420466,51.780725482002076,12.63588766220259
CRL008140,4874,11830,road,1.89,1900.0,1409.8,2.52,2.5961045311278483,0,,4874,11830,road_original,31.75,1,1,770.0,770.0,1,1900.0,1900.0,1.89,2.52,2.52,2.52,45.0,72.42048,70.29748125,70.29748125,0.742,2.5961045311278483,1,7.926918272745841,1.1792153562905496,6.747702916455291,2.520000000001414,19.97583404733073,2.9716226978538525,17.004211349476872
CRL008141,4875,4681,road,1.0,1900.0,1409.8,1.4285714285714286,1.4285714285714286,0,,4875,4681,road_original,31.75,1,1,810.0,810.0,1,1900.0,1900.0,1.0,1.333,1.4285714285714286,1.4285714285714286,42.0,67.592448,70.29748125,67.592448,0.742,1.4285714285714286,1,26.394739164954373,0.07781328568878515,26.31692587926559,1.4285714286699573,37.706770238249746,0.11116183670593134,37.595608401543814
CRL008142,4875,4876,road,0.49,1900.0,1409.8,0.7736842105263158,0.7736842105263156,0,,4875,4876,road_original,31.75,1,1,770.0,770.0,1,1900.0,1900.0,0.49,0.735,0.7736842105263158,0.7736842105263158,38.0,61.155072000000004,70.29748125,61.155072000000004,0.742,0.7736842105263156,1,151.72383157076666,0.0903219951328719,151.63350957563378,0.7736842687863557,117.3863416862928,0.06988070675970076,117.31646097953308
CRL008143,4875,4908,road,0.32,1900.0,1409.8,0.5052631578947369,0.5052631578947367,0,,4875,4908,road_original,31.75,1,1,860.0,860.0,1,1900.0,1900.0,0.32,0.48,0.5052631578947369,0.5052631578947369,38.0,61.155072000000004,70.29748125,61.155072000000004,0.742,0.5052631578947367,1,53.240930838423495,0.15618951883962012,53.08474131958388,0.5052631584716256,26.90068087539123,0.07891680960906994,26.821764065782162
CRL008144,4875,5221,road,0.5,1900.0,1409.8,0.7894736842105263,0.7894736842105263,0,,4875,5221,road_original,31.75,1,1,770.0,770.0,1,1900.0,1900.0,0.5,0.75,0.7894736842105263,0.7894736842105263,38.0,61.155072000000004,70.29748125,61.155072000000004,0.742,0.7894736842105263,1,49.329682102961144,0.08297441107869187,49.24670769188245,0.789473684874824,38.944485903528395,0.06550611406461329,38.87897978946378
CRL008145,4876,4685,road,0.58,1900.0,1409.8,0.9157894736842105,0.9157894736842105,0,,4876,4685,road_original,25.4,1,1,450.0,450.0,1,1900.0,1900.0,0.58,0.87,0.9157894736842105,0.9157894736842105,38.0,61.155072000000004,73.481784,61.155072000000004,0.742,0.9157894736842105,1,81.01744976097734,1.5201670977539692,79.49728266322337,0.9157894792908388,74.19492813007713,1.3921530348871731,72.80277509518996
CRL008146,4876,4875,road,0.49,1900.0,1409.8,0.7736842105263158,0.7736842105263156,0,,4876,4875,road_original,31.75,1,1,770.0,770.0,1,1900.0,1900.0,0.49,0.735,0.7736842105263158,0.7736842105263158,38.0,61.155072000000004,70.29748125,61.155072000000004,0.742,0.7736842105263156,1,90.94623004405419,0.10841787067010425,90.83781217338408,0.7736842180476411,70.36366287601494,0.08388119549178989,70.27978168052316
CRL008147,4876,4877,road,0.51,1900.0,1409.8,0.8052631578947369,0.8052631578947369,0,,4876,4877,road_original,25.4,1,1,770.0,770.0,1,1900.0,1900.0,0.51,0.765,0.8052631578947369,0.8052631578947369,38.0,61.155072000000004,73.481784,61.155072000000004,0.742,0.8052631578947369,1,171.43467157252974,0.11090441265111686,171.32376715987863,0.8052632567328181,138.05004194741636,0.08930724851747872,137.96073469889888
CRL008148,4876,4908,road,0.6,1900.0,1409.8,0.9473684210526315,0.9473684210526315,0,,4876,4908,road_original,31.75,1,1,900.0,900.0,1,1900.0,1900.0,0.6,0.9,0.9473684210526315,0.9473684210526315,38.0,61.155072000000004,70.29748125,61.155072000000004,0.742,0.9473684210526315,1,46.42233491626557,8.779577920622733,37.642756995642834,0.947368421677831,43.97905416022218,8.317494877657891,35.66155928256428
CRL008149,4877,4685,road,0.37,1900.0,1409.8,0.6,0.6,0,,4877,4685,road_original,19.05,1,1,450.0,450.0,1,1900.0,1900.0,0.37,0.555,0.6,0.6,37.0,59.545728000000004,76.73866725,59.545728000000004,0.742,0.6,1,257.9596165198522,1.7631060231705828,256.19651049668164,0.6000003775287042,154.77586729907108,1.057864279525482,153.7180030195456
CRL008150,4877,4876,road,0.51,1900.0,1409.8,0.8052631578947369,0.8052631578947369,0,,4877,4876,road_original,25.4,1,1,770.0,770.0,1,1900.0,1900.0,0.51,0.765,0.8052631578947369,0.8052631578947369,38.0,61.155072000000004,73.481784,61.155072000000004,0.742,0.8052631578947369,1,69.51220950230346,0.7163880442197608,68.79582145808371,0.8052631605663528,55.97562152177535,0.5768809006803527,55.398740621095
CRL008151,4877,4878,road,1.0,1900.0,1409.8,1.3333333333333333,1.3333333333333335,0,,4877,4878,road_original,25.4,1,1,770.0,770.0,1,1900.0,1900.0,1.0,1.333,1.3333333333333333,1.3333333333333333,45.0,72.42048,73.481784,72.42048,0.742,1.3333333333333335,1,156.2923022912093,0.21189956897342654,156.08040272223587,1.3333334463860302,208.38975405754533,0.2825327825870531,208.1072212749583
CRL008152,4877,11681,road,1.0,1900.0,1409.8,1.3333333333333333,1.3333333333333335,0,,4877,11681,road_original,25.4,1,1,1080.0,1080.0,1,1900.0,1900.0,1.0,1.333,1.3333333333333333,1.3333333333333333,45.0,72.42048,73.481784,72.42048,0.742,1.3333333333333335,1,118.66611672698882,1.3307215386467697,117.33539518834205,1.333333370903013,158.22149342756643,1.7742954348571416,156.44719799270928
CRL008153,4878,4691,road,1.0,1900.0,1409.8,1.4285714285714286,1.4285714285714286,0,,4878,4691,road_original,25.4,1,1,860.0,860.0,1,1900.0,1900.0,1.0,1.333,1.4285714285714286,1.4285714285714286,42.0,67.592448,73.481784,67.592448,0.742,1.4285714285714286,1,187.97918615123294,1.7550138325497586,186.22417231868317,1.4285716820451004,268.5417421495359,2.507163062778027,266.03457908675784
CRL008154,4878,4877,road,1.0,1900.0,1409.8,1.3333333333333333,1.3333333333333335,0,,4878,4877,road_original,25.4,1,1,770.0,770.0,1,1900.0,1900.0,1.0,1.333,1.3333333333333333,1.3333333333333333,45.0,72.42048,73.481784,72.42048,0.742,1.3333333333333335,1,91.26731423254208,0.918503824425746,90.34881040811634,1.3333333464792736,121.68975350985076,1.2246717779755911,120.46508173187517
CRL008155,4878,4879,road,0.5,1900.0,1409.8,0.7894736842105263,0.7894736842105263,0,,4878,4879,road_original,31.75,1,1,770.0,770.0,1,1900.0,1900.0,0.5,0.75,0.7894736842105263,0.7894736842105263,38.0,61.155072000000004,70.29748125,61.155072000000004,0.742,0.7894736842105263,1,159.3749759261168,0.10646607923781103,159.268509846879,0.7894737565891005,125.82236095068889,0.0840521755251875,125.7383087751637
CRL008156,4878,4941,road,1.0,1900.0,1409.8,1.4285714285714286,1.4285714285714286,0,,4878,4941,road_original,31.75,1,1,960.0,960.0,1,1900.0,1900.0,1.0,1.333,1.4285714285714286,1.4285714285714286,42.0,67.592448,70.29748125,67.592448,0.742,1.4285714285714286,1,70.90389201686007,0.529731277212662,70.37416073964741,1.4285714337020987,101.29127467358458,0.7567589701645364,100.53451570342004
CRL008157,4879,4878,road,0.5,1900.0,1409.8,0.7894736842105263,0.7894736842105263,0,,4879,4878,road_original,31.75,1,1,770.0,770.0,1,1900.0,1900.0,0.5,0.75,0.7894736842105263,0.7894736842105263,38.0,61.155072000000004,70.29748125,61.155072000000004,0.742,0.7894736842105263,1,148.43977797426976,0.8824096754496547,147.5573682988201,0.7894737386771781,117.18930648575697,0.6966392655221542,116.49266722023482
CRL008158,4879,4880,road,0.1,1900.0,1409.8,0.15789473684210525,0.15789473684210525,0,,4879,4880,road_original,31.75,1,1,790.0,790.0,1,1900.0,1900.0,0.1,0.15,0.15789473684210525,0.15789473684210525,38.0,61.155072000000004,70.29748125,61.155072000000004,0.742,0.15789473684210525,1,71.06693060424718,0.09144948304371849,70.97548112120346,0.15789473741441315,11.221094346605929,0.014439392111871757,11.206654954494057
CRL008159,4879,4881,road,0.06,1900.0,1409.8,0.09473684210526315,0.09473684210526315,0,,4879,4881,road_original,31.75,1,1,790.0,790.0,1,1900.0,1900.0,0.06,0.09,0.09473684210526315,0.09473684210526315,38.0,61.155072000000004,70.29748125,61.155072000000004,0.742,0.09473684210526315,1,95.38602041935009,0.015016596194092595,95.371003823156,0.09473684321968512,9.036570461817652,0.0014226249193330703,9.03514783689832
CRL008160,4880,4879,road,0.1,1900.0,1409.8,0.15789473684210525,0.15789473684210525,0,,4880,4879,road_original,31.75,1,1,790.0,790.0,1,1900.0,1900.0,0.1,0.15,0.15789473684210525,0.15789473684210525,38.0,61.155072000000004,70.29748125,61.155072000000004,0.742,0.15789473684210525,1,59.73896094996047,0.6462873106123848,59.092673639348085,0.15789473712785784,9.432467535485374,0.10204536501821271,9.33042217046716
CRL008161,4880,4881,road,0.08,1900.0,1409.8,0.12,0.12,0,,4880,4881,road_original,31.75,1,1,810.0,810.0,1,1900.0,1900.0,0.08,0.12,0.12,0.12,40.0,64.37376,70.29748125,64.37376,0.742,0.12,1,100.89715769439617,1.2122572879927012,99.68490040640347,0.12000000176721264,12.107659101634273,0.14547087670144054,11.962188224932833
CRL008162,4880,4882,road,0.41,1900.0,1409.8,0.6473684210526315,0.6473684210526316,0,,4880,4882,road_original,31.75,1,1,900.0,900.0,1,1900.0,1900.0,0.41,0.615,0.6473684210526315,0.6473684210526315,38.0,61.155072000000004,70.29748125,61.155072000000004,0.742,0.6473684210526316,1,146.55660699956553,0.4085566411794278,146.14805035838612,0.6473684634916131,94.87612548785293,0.2644866850496205,94.61163880280333
CRL008163,4881,4879,road,0.06,1900.0,1409.8,0.09473684210526315,0.09473684210526315,0,,4881,4879,road_original,31.75,1,1,790.0,790.0,1,1900.0,1900.0,0.06,0.09,0.09473684210526315,0.09473684210526315,38.0,61.155072000000004,70.29748125,61.155072000000004,0.742,0.09473684210526315,1,95.77879212178978,0.23612236483726912,95.5426697569525,0.09473684323815423,9.07378041478176,0.022369487462610627,9.051410927319148
CRL008164,4881,4880,road,0.08,1900.0,1409.8,0.12,0.12,0,,4881,4880,road_original,31.75,1,1,810.0,810.0,1,1900.0,1900.0,0.08,0.12,0.12,0.12,40.0,64.37376,70.29748125,64.37376,0.742,0.12,1,75.48967639531834,0.3171071581357093,75.17256923718263,0.12000000055376223,9.058761209241531,0.03805285915188708,9.020708350089645
CRL008165,4881,11728,road,0.9,1900.0,1409.8,1.255813953488372,1.2558139534883719,0,,4881,11728,road_original,25.4,1,1,990.0,990.0,1,1900.0,1900.0,0.9,1.2,1.255813953488372,1.255813953488372,43.0,69.20179200000001,73.481784,69.20179200000001,0.742,1.2558139534883719,1,77.80887610954746,1.2272738841867947,76.58160222536065,1.2558139600292149,97.71347283255336,1.5412276765410546,96.1722451560123
CRL008166,4882,4702,road,1.0,1900.0,1409.8,2.2222222222222223,2.2222222222222223,0,,4882,4702,road_original,31.75,1,1,630.0,630.0,1,1900.0,1900.0,1.0,2.0,2.2222222222222223,2.2222222222222223,27.0,43.452288,70.29748125,43.452288,0.742,2.2222222222222223,1,73.92272222719374,0.18541158376464922,73.7373106434291,2.222222231651776,164.2727167574888,0.412025743447569,163.86069101404127
CRL008167,4882,4880,road,0.41,1900.0,1409.8,0.6473684210526315,0.6473684210526316,0,,4882,4880,road_original,31.75,1,1,810.0,810.0,1,1900.0,1900.0,0.41,0.615,0.6473684210526315,0.6473684210526315,38.0,61.155072000000004,70.29748125,61.155072000000004,0.742,0.6473684210526316,1,160.6361186443565,1.8585445986050868,158.7775740457514,0.6473684823040505,103.99076033001046,1.2031631960933657,102.78759713391709
CRL008168,4882,4883,road,0.88,1900.0,1409.8,1.1733333333333333,1.2087682472976227,0,,4882,4883,road_original,31.75,1,1,860.0,860.0,1,1900.0,1900.0,0.88,1.173,1.1733333333333333,1.1733333333333333,45.0,72.42048,70.29748125,70.29748125,0.742,1.2087682472976227,1,124.13160588298264,0.11502933347965193,124.01657654950299,1.1733333729194353,145.64775581658603,0.1349677558363545,145.51278806074967
CRL008169,4882,11678,road,1.0,1900.0,1409.8,1.875,1.875,0,,4882,11678,road_original,31.75,1,1,810.0,810.0,1,1900.0,1900.0,1.0,1.714,1.875,1.875,32.0,51.499008,70.29748125,51.499008,0.742,1.875,1,162.096666952502,0.9700987085712507,161.12656824393076,1.8750001839456187,303.93128035291295,1.8189352570165023,302.11234509589644
CRL008170,4883,4882,road,0.88,1900.0,1409.8,1.1733333333333333,1.2087682472976227,0,,4883,4882,road_original,31.75,1,1,860.0,860.0,1,1900.0,1900.0,0.88,1.173,1.1733333333333333,1.1733333333333333,45.0,72.42048,70.29748125,70.29748125,0.742,1.2087682472976227,1,142.44250430527873,0.7072329909558424,141.7352713143229,1.1733334019724437,167.13254816198716,0.829820091265365,166.3027280707218
CRL008171,4883,4884,road,0.45,1900.0,1409.8,1.08,1.08,0,,4883,4884,road_original,31.75,1,1,600.0,600.0,1,1900.0,1900.0,0.45,1.08,1.08,1.08,25.0,40.2336,70.29748125,40.2336,0.742,1.08,1,68.98759380137835,0.0831368431659155,68.90445695821244,1.0800000034761585,74.50660154530044,0.08978779090818559,74.41681375439225
CRL008172,4883,8869,road,0.99,1900.0,1409.8,2.1999999999999997,2.2,0,,4883,8869,road_original,38.1,1,1,340.0,340.0,1,1900.0,1900.0,0.99,1.98,2.1999999999999997,2.1999999999999997,27.0,43.452288,67.185759,43.452288,0.742,2.2,1,348.1472482501551,0.12612724492472147,348.0211210052304,2.2000045926820953,765.9255450799748,0.2774805180967267,765.6480645618781
CRL008173,4883,11722,road,1.0,1900.0,1409.8,1.875,1.875,0,,4883,11722,road_original,31.75,1,1,288.0,288.0,1,1900.0,1900.0,1.0,1.714,1.875,1.875,32.0,51.499008,70.29748125,51.499008,0.742,1.875,1,422.6854939244177,0.060178717169310475,422.6253152072484,1.8750085047682306,792.5388959504435,0.11283560649849908,792.4260603439449
CRL008174,4884,4883,road,0.45,1900.0,1409.8,1.08,1.08,0,,4884,4883,road_original,31.75,1,1,600.0,600.0,1,1900.0,1900.0,0.45,1.08,1.08,1.08,25.0,40.2336,70.29748125,40.2336,0.742,1.08,1,306.7248477475886,0.38573946696771483,306.3391082806209,1.080001358349196,331.26325220684606,0.4165991482940269,330.846653058552
CRL008175,4884,8869,road,1.08,1900.0,1409.8,1.6200000000000003,1.6200000000000003,0,,4884,8869,road_original,38.1,1,1,450.0,450.0,1,1900.0,1900.0,1.08,1.62,1.6200000000000003,1.6200000000000003,40.0,64.37376,67.185759,64.37376,0.742,1.6200000000000003,1,206.87847301431924,11.706080044572918,195.1723929697463,1.6200004216654902,335.1432135167099,18.963854608258107,316.1793589084518
CRL008176,4884,11716,road,0.71,1900.0,1409.8,1.065,1.0649999999999997,0,,4884,11716,road_original,31.75,1,1,810.0,810.0,1,1900.0,1900.0,0.71,1.065,1.065,1.065,40.0,64.37376,70.29748125,64.37376,0.742,1.0649999999999997,1,526.129550807137,9.879386201970407,516.2501646051666,1.0650115961072957,560.3340726643235,10.521660867520897,549.8124117968025
CRL008177,4885,4886,road,0.48,1900.0,1409.8,1.152,1.152,0,,4885,4886,road_original,38.1,1,1,600.0,600.0,1,1900.0,1900.0,0.48,1.152,1.152,1.152,25.0,40.2336,67.185759,40.2336,0.742,1.152,1,144.33978988184793,0.3407640085102923,143.99902587333764,1.1520000710540095,166.27944819980962,0.39256016201650584,165.8868880377931
CRL008178,4885,4975,road,1.02,1900.0,1210.3,1.36,1.6491170089201874,0,,4885,4975,road_original,53.975,1,1,430.0,430.0,1,1900.0,1900.0,1.02,1.36,1.36,1.36,45.0,72.42048,59.7239930625,59.7239930625,0.637,1.6491170089201874,1,228.8952788693693,2.941631965017513,225.95364690435179,1.3600005304910794,311.2977006892458,4.000621032933334,307.29707965631246
CRL008179,4885,7341,road,1.14,1900.0,1409.8,1.7099999999999997,1.7099999999999997,0,,4885,7341,road_original,38.1,1,1,860.0,860.0,1,1900.0,1900.0,1.14,1.71,1.7099999999999997,1.7099999999999997,40.0,64.37376,67.185759,64.37376,0.742,1.7099999999999997,1,262.3415099003868,7.5453673867302,254.7961425136566,1.710001150948793,448.6042838713056,12.902586915640127,435.70169695566545
CRL008180,4886,4885,road,0.48,1900.0,1409.8,1.152,1.152,0,,4886,4885,road_original,38.1,1,1,600.0,600.0,1,1900.0,1900.0,0.48,1.152,1.152,1.152,25.0,40.2336,67.185759,40.2336,0.742,1.152,1,152.9993281662118,0.6164919241825844,152.3828362420292,1.1520000897020586,176.2552397718307,0.7101987519589319,175.54504101987175
CRL008181,4886,4887,road,0.5,1900.0,1409.8,1.2,1.2,0,,4886,4887,road_original,31.75,1,1,600.0,600.0,1,1900.0,1900.0,0.5,1.2,1.2,1.2,25.0,40.2336,70.29748125,40.2336,0.742,1.2,1,158.9005655798685,0.053974455492450536,158.84659112437606,1.2000001087113412,190.68069597013582,0.0647693524585761,190.61592661767725
CRL008182,4886,11710,road,1.0,1900.0,1409.8,1.4285714285714286,1.4285714285714286,0,,4886,11710,road_original,31.75,1,1,430.0,430.0,1,1900.0,1900.0,1.0,1.333,1.4285714285714286,1.4285714285714286,42.0,67.592448,70.29748125,67.592448,0.742,1.4285714285714286,1,76.77226495755954,0.2984825537150104,76.47378240384454,1.4285714356234107,109.6746647664817,0.42640365026919425,109.24826111621252
CRL008183,4887,4886,road,0.5,1900.0,1409.8,1.2,1.2,0,,4887,4886,road_original,31.75,1,1,600.0,600.0,1,1900.0,1900.0,0.5,1.2,1.2,1.2,25.0,40.2336,70.29748125,40.2336,0.742,1.2,1,129.67936322642808,0.24106895450167726,129.4382942719264,1.2000000482232591,155.61524212527524,0.28928275702714334,155.32595936824808
CRL008184,4887,4888,road,0.51,1900.0,1409.8,0.8052631578947369,0.8052631578947369,0,,4887,4888,road_original,47.625,1,1,860.0,860.0,1,1900.0,1900.0,0.51,0.765,0.8052631578947369,0.8052631578947369,38.0,61.155072000000004,62.654264062500005,61.155072000000004,0.742,0.8052631578947369,1,192.68305859349815,0.14180256816305184,192.5412560253351,0.8052633156209195,155.1605986269802,0.11418840620254056,155.04641022077766
CRL008185,4887,4987,road,0.99,1900.0,1409.8,1.523076923076923,1.523076923076923,0,,4887,4987,road_original,38.1,1,1,510.0,510.0,1,1900.0,1900.0,0.99,1.485,1.523076923076923,1.523076923076923,39.0,62.764416000000004,67.185759,62.764416000000004,0.742,1.523076923076923,1,135.06025489065522,4.564097445269107,130.4961574453861,1.5230769950920837,205.70716717523004,6.951471822247928,198.75569535298212
CRL008186,4887,11704,road,1.0,1900.0,1409.8,1.5384615384615385,1.5384615384615385,0,,4887,11704,road_original,31.75,1,1,770.0,770.0,1,1900.0,1900.0,1.0,1.5,1.5384615384615385,1.5384615384615385,39.0,62.764416000000004,70.29748125,62.764416000000004,0.742,1.5384615384615385,1,157.54244727126567,1.1587457718082979,156.38370149945737,1.5384616731309089,242.37301701808937,1.7826859588295603,240.59033105925982
