road_component_id,source_init_node,source_term_node,edge_count,edge_indices,length_miles,lanes,lane_miles,max_flood_depth_mm,minimum_capacity_retention_ratio,contains_closed_edge,repair_cost_usd,baseline_component_flow_veh_per_period,same_flow_vehicle_min_saving,capacity_loss_proxy_vehicle_min,closed_link_proxy_vehicle_min,impact_score,impact_per_dollar
12743->12744,12743,12744,1,"(27191,)",0.7,1,0.7,107.95,0.564,False,15416.8,1192.8775524375724,710.2527090903936,624.113535435338,0.0,760.1817919252206,0.04930866275266078
10924->10923,10924,10923,1,"(21718,)",0.77,1,0.77,63.5,0.637,False,16958.48,2894.9717214308166,738.9621481033258,1213.7603187856914,0.0,836.0629736061811,0.049300584345187845
12278->12333,12278,12333,1,"(25670,)",0.48,1,0.48,127.0,0.564,False,10571.52,1056.4023790562792,483.16038537509013,473.75119261906735,0.0,521.0604807846155,0.049289078655161744
9014->7469,9014,7469,1,"(16650,)",0.22,1,0.22,127.0,0.564,False,4845.28,2052.497665147046,195.77002636683548,536.9333892024673,0.0,238.72469750303287,0.04926953602331194
10353->2790,10353,2790,1,"(19148,)",0.08,1,0.08,127.0,0.564,False,1761.92,1055.88552641898,80.4865022868609,78.91990106034433,0.0,86.80009437168844,0.04926449235588928
12791->10427,12791,10427,1,"(27370,)",0.5,1,0.5,88.9,0.637,False,11012.0,2451.009382969037,477.71108607737636,808.8330963797822,0.0,542.417733787759,0.049256968197217484
6722->6721,6722,6721,1,"(11892,)",0.25,1,0.25,127.0,0.564,False,5506.0,2052.0672935492876,222.38911635597864,610.023640900561,0.0,271.1910076280235,0.04925372459644452
4346->8053,4346,8053,1,"(6518,)",0.06,1,0.06,127.0,0.564,False,1321.44,1547.210879464565,56.95371215825065,101.18759151698256,0.0,65.04871947960926,0.049225632249371334
12485->11102,12485,11102,1,"(26320,)",0.64,1,0.64,53.975,0.637,False,14095.36,3759.314485258255,577.3981495037377,1455.6065686919965,0.0,693.8466749990974,0.04922518296794814
11000->11001,11000,11001,1,"(22055,)",0.85,1,0.85,63.5,0.637,False,18720.399999999998,2486.2107298938754,835.6380117924608,1070.400447500589,0.0,921.2700475925079,0.049212092027547914
11107->11106,11107,11106,1,"(22533,)",1.25,2,2.5,53.975,0.637,False,55060.0,5766.373682033919,2423.153337000799,3567.943715758488,0.0,2708.588834261478,0.04919340418201013
10348->4052,10348,4052,1,"(19122,)",0.5,1,0.5,127.0,0.564,False,11012.0,1373.1723600900066,483.9691179562183,718.4437787990915,0.0,541.4446202601457,0.04916859973303176
8464->12078,8464,12078,1,"(15499,)",0.05,1,0.05,127.0,0.564,False,1101.2,843.3009227736153,51.3457565348261,34.46992521837153,0.0,54.10335055229582,0.049131266393294425
10684->10678,10684,10678,1,"(20632,)",0.76,1,0.76,76.2,0.637,False,16738.24,2423.726702790585,737.6705379049912,1055.7753517355789,0.0,822.1325660438375,0.049117025807004645
2768->2769,2768,2769,1,"(4121,)",0.07,2,0.14,127.0,0.564,False,3083.36,3087.5184775118882,132.55163237031906,235.57765983415712,0.0,151.39784515705162,0.04910157917241308
6363->4395,6363,4395,1,"(11202,)",0.16,2,0.32,127.0,0.564,False,7047.68,2104.8769964141575,320.87303497526494,314.64904129253927,0.0,346.0449582786681,0.049100549156412904
8481->12329,8481,12329,1,"(15533,)",0.24,1,0.24,127.0,0.564,False,5285.76,929.1966788725765,243.90211268525073,194.4622809544528,0.0,259.45909516160697,0.04908643131008728
10893->2157,10893,2157,1,"(21580,)",0.54,1,0.54,127.0,0.564,False,11892.960000000001,689.0734833249536,562.8576856380126,256.16125407477966,0.0,583.3505859639951,0.049050075503827055
12438->3966,12438,3966,1,"(26145,)",1.0,2,2.0,63.5,0.637,False,44048.0,4500.732906868822,1986.0832192814075,2178.35472692451,0.0,2160.351597435368,0.04904539587348729
12815->12812,12815,12812,1,"(27451,)",1.0,1,1.0,63.5,0.637,False,22024.0,2607.1915952957247,970.9503962325359,1352.015070131926,0.0,1079.11160184309,0.048997076000866786
4389->6893,4389,6893,1,"(6631,)",0.16,1,0.16,127.0,0.564,False,3523.84,1368.0628062086992,154.2477793657637,229.0465472666853,0.0,172.57150314709853,0.04897257058978231
6345->12376,6345,12376,1,"(11140,)",0.67,1,0.67,63.5,0.637,False,14756.080000000002,3181.2389734328285,624.295262169885,1221.6459958872608,0.0,722.0269418408658,0.048930809662245375
10376->7508,10376,7508,1,"(19242,)",0.25,1,0.25,127.0,0.564,False,5506.0,1538.9048300622753,235.84601985188755,419.35156619197005,0.0,269.3941451472451,0.04892737834130859
10330->5076,10330,5076,1,"(19033,)",0.9,1,0.9,127.0,0.564,False,19821.600000000002,981.7233729617809,906.0510303356691,797.0239687245577,0.0,969.8129478336338,0.04892707691778835
9024->10587,9024,10587,1,"(16685,)",0.27,1,0.27,228.6,0.463,False,5946.4800000000005,102.58196981306787,286.16997717386874,59.503896000000005,0.0,290.9302888538687,0.048924790607866954
2873->2641,2873,2641,1,"(4432,)",0.07,1,0.07,127.0,0.564,False,1541.68,1366.1245074312105,67.38021540323088,100.06588792032133,0.0,75.38548643685658,0.04889827100102263
10891->12624,10891,12624,1,"(21573,)",0.57,1,0.57,88.9,0.637,False,12553.679999999998,2085.5745932829514,554.6289160543123,739.7592670220151,0.0,613.8096574160735,0.04889479876945036
6618->12635,6618,12635,1,"(11647,)",0.39,1,0.39,88.9,0.637,False,8589.36,2438.7680856888605,369.66639375419976,627.7389052563128,0.0,419.8855061747048,0.0488843762718881
9929->10810,9929,10810,1,"(18237,)",0.5,1,0.5,88.9,0.637,False,11012.0,2642.918484294624,466.32340341819184,899.4181966865142,0.0,538.276859153113,0.04888093526635607
8877->12461,8877,12461,1,"(16210,)",0.4,1,0.4,127.0,0.564,False,8809.6,804.5844522917516,410.0809855745527,255.12641541760274,0.0,430.4910988079609,0.048866134535956327
12721->2595,12721,2595,1,"(27125,)",0.05,2,0.1,127.0,0.564,False,2202.4,2094.6954686989397,99.77783128077235,97.8522026092219,0.0,107.6060074895101,0.04885852138099805
6312->6341,6312,6341,1,"(11065,)",0.25,2,0.5,127.0,0.564,False,11012.0,2094.635823289552,498.8746611502989,489.2470815826311,0.0,538.0144276769093,0.04885710385732922
12085->10923,12085,10923,1,"(25046,)",0.74,1,0.74,63.5,0.637,False,16297.76,2243.5860397551155,731.9659066433461,803.5627759986921,0.0,796.2509287232415,0.048856464245592125
3211->3213,3211,3213,1,"(4712,)",0.43,1,0.43,76.2,0.637,False,9470.32,2414.6004086925227,415.0213877636782,595.0973333570778,0.0,462.62917443224444,0.048850426852761517
8608->8609,8608,8609,1,"(15725,)",0.15,2,0.3,177.8,0.509,False,6607.2,599.1490543228597,315.193022447382,94.55855968045418,0.0,322.75770722181835,0.04884939266585216
6920->7512,6920,7512,1,"(12267,)",0.13,1,0.13,127.0,0.564,False,2863.12,1535.0788521187596,122.29083555009099,217.52067334522826,0.0,139.69248941770925,0.048790301984446775
8887->12050,8887,12050,1,"(16245,)",0.71,1,0.71,63.5,0.637,False,15637.039999999999,3177.3858314868407,659.3371465049614,1293.0120794985844,0.0,762.7781128648481,0.048780211143851275
7593->12249,7593,12249,1,"(13819,)",0.2,1,0.2,88.9,0.637,False,4404.8,1702.3408245254457,199.20501250677182,195.14201662191687,0.0,214.81637383652517,0.048768700925473384
11147->11148,11147,11148,1,"(22722,)",0.49,1,0.49,63.5,0.637,False,10791.76,3176.9190515721534,454.84950466443007,892.2293553207458,0.0,526.2278530900898,0.04876200481571956
8988->8986,8988,8986,1,"(16553,)",0.25,1,0.25,127.0,0.564,False,5506.0,1362.5134977375417,239.9575752278178,356.4335310081409,0.0,268.4722577084691,0.048759945097796784
5753->10558,5753,10558,1,"(10206,)",0.5,2,1.0,127.0,0.564,False,22024.0,2090.5193052720633,995.7486975394655,976.5711611770924,0.0,1073.874390433633,0.0487592803502376
10801->5150,10801,5150,1,"(21161,)",0.32,1,0.32,88.9,0.637,False,7047.68,1701.9921159645583,318.656619100479,312.1632697743839,0.0,343.62968068242975,0.04875784381277665
10882->4518,10882,4518,1,"(21529,)",0.16,1,0.16,127.0,0.564,False,3523.84,978.2560128505233,160.4985661439703,141.19270232369487,0.0,171.79398232986588,0.04875192469858616
7845->10417,7845,10417,1,"(14614,)",0.63,1,0.63,127.0,0.564,False,13875.12,1126.8313527930195,621.1223769557005,687.8178577448592,0.0,676.1478055752892,0.04873095191791416
10653->10659,10653,10659,1,"(20492,)",1.04,1,1.04,88.9,0.637,False,22904.96,1701.106554931791,1035.0447945852022,1014.0027578176578,0.0,1116.165015210615,0.048730275678744474
9333->9332,9333,9332,1,"(17325,)",0.12,1,0.12,127.0,0.564,False,2642.88,1044.6234110941396,119.41564209716621,117.11720757524012,0.0,128.78501870318541,0.048729045095950406
9770->11049,9770,11049,1,"(17889,)",0.58,1,0.58,88.9,0.637,False,12773.919999999998,1607.4392020331952,580.6516969840214,520.6619224554906,0.0,622.3046507804606,0.048716811345339624
2807->2810,2807,2810,1,"(4221,)",0.49,2,0.98,127.0,0.564,False,21583.52,2088.2233917810368,974.7403939412305,955.9886687573588,0.0,1051.2194874418192,0.04870472876721773
3933->12244,3933,12244,1,"(5731,)",0.71,1,0.71,88.9,0.637,False,15637.039999999999,1699.5325242214012,705.9023576581664,691.611343369866,0.0,761.2312651277556,0.04868128911403665
9114->12042,9114,12042,1,"(16958,)",0.88,1,0.88,63.5,0.637,False,19381.12,3699.735671825225,776.0895999822335,2085.606287660911,0.0,942.9381029951064,0.04865240517550619
6463->8804,6463,8804,1,"(11507,)",0.25,1,0.25,127.0,0.564,False,5506.0,1042.8649958756384,248.3553964922402,243.58346689380986,0.0,267.84207384374497,0.048645491072238464
11188->12531,11188,12531,1,"(22897,)",0.75,1,0.75,63.5,0.637,False,16518.0,2235.7400030876906,738.4867045764714,811.5736211208318,0.0,803.412594266138,0.048638612075683374
6190->10388,6190,10388,1,"(10885,)",0.5,1,0.5,127.0,0.564,False,11012.0,1358.3059831253904,478.31805278234987,710.6656903712043,0.0,535.1713080120462,0.04859892008827154
7167->2030,7167,2030,1,"(12753,)",0.31,2,0.62,127.0,0.564,False,13654.88,2083.6642737187435,615.2991740626226,603.4887069339117,0.0,663.5782706173355,0.04859641905438463
9337->9336,9337,9336,1,"(17338,)",0.07,1,0.07,127.0,0.564,False,1541.68,1356.6641161159832,66.87734360665958,99.37293317726355,0.0,74.82717826084067,0.048536128289165495
7572->7573,7572,7573,1,"(13747,)",0.5,2,1.0,107.95,0.564,False,22024.0,2806.916179997561,976.8017396552442,1147.326988574003,0.0,1068.5878987411645,0.04851924712773177
2555->2447,2555,2447,1,"(3558,)",0.5,1,0.5,127.0,0.564,False,11012.0,1356.0989848181068,477.4810259896385,709.5109888568336,0.0,534.2419050981852,0.04851452098603207
8993->8994,8993,8994,1,"(16573,)",0.43,1,0.43,127.0,0.564,False,9470.32,1527.2677744861155,402.14865613180064,715.8304059016424,0.0,459.415088603932,0.04851104171811851
4426->4425,4426,4425,1,"(6754,)",0.24,1,0.24,177.8,0.509,False,5285.76,352.38013497321725,247.18375082034197,113.24856846884704,0.0,256.2436362978497,0.04847810651596927
6968->7043,6968,7043,1,"(12309,)",0.5,1,0.5,228.6,0.463,False,11012.0,104.674931679064,523.6281580480575,125.21863636363634,0.0,533.6456489571484,0.048460374950703634
10978->12091,10978,12091,1,"(21961,)",0.5,1,0.5,88.9,0.637,False,11012.0,2424.0865810562827,469.4437346594457,799.9485717485734,0.0,533.4396203993316,0.04844166549212964
8988->8989,8988,8989,1,"(16554,)",0.5,1,0.5,127.0,0.564,False,11012.0,1354.0320020071838,476.6975421168612,708.4295434501587,0.0,533.3719055928739,0.04843551630883344
6786->6699,6786,6699,1,"(12044,)",0.43,1,0.43,228.6,0.463,False,9470.32,101.52040115223404,451.03583047791153,94.765464,0.0,458.61706759791156,0.048426776243876826
8791->6051,8791,6051,1,"(16048,)",0.39,1,0.39,127.0,0.564,False,8589.36,1352.5604070795368,371.3891975971071,551.9744918875307,0.0,415.54715694810955,0.04837929216473748
3995->7082,3995,7082,1,"(5933,)",0.3,4,1.2,53.975,0.637,False,26428.8,6225.659813823566,1225.9955107210387,656.104213282632,0.0,1278.4838477836493,0.04837464613541475
4458->10847,4458,10847,1,"(6861,)",0.25,1,0.25,127.0,0.564,False,5506.0,2027.7966353118588,218.10732974274907,602.8086361336162,0.0,266.3320206334384,0.04837123513139092
11105->9892,11105,9892,1,"(22523,)",0.24,2,0.48,63.5,0.637,False,10571.52,5733.479384091842,451.36890294454304,749.2510859131219,0.0,511.30898981759276,0.04836664829821943
4441->4474,4441,4474,1,"(6808,)",0.19,1,0.19,127.0,0.564,False,4184.56,1036.9360103139436,187.6557968088834,184.07095520230092,0.0,202.38147322506748,0.04836385981442911
7002->10603,7002,10603,1,"(12338,)",0.34,2,0.68,152.4,0.509,False,14976.320000000002,1045.0496231660823,693.4873092773202,373.84410876716953,0.0,723.3948379786937,0.04830257619887219
4501->4513,4501,4513,1,"(6971,)",0.08,1,0.08,127.0,0.564,False,1761.92,1034.580672881478,78.82999700764313,77.32751543594134,0.0,85.01619824251844,0.04825201952558484
11147->6632,11147,6632,1,"(22719,)",1.58,1,1.58,76.2,0.637,False,34797.92,2393.012238461471,1504.7928787039327,2167.0866935481986,0.0,1678.1598141877887,0.04822586563184779
5080->10331,5080,10331,1,"(8781,)",0.86,1,0.86,127.0,0.564,False,18940.64,967.558255174892,853.1132383188063,750.6116759180226,0.0,913.1621723922482,0.048211790752173536
12330->8478,12330,8478,1,"(25826,)",0.24,1,0.24,127.0,0.564,False,5285.76,912.6980341227949,239.5256277279285,191.0094445812185,0.0,254.80638329442598,0.048206196137249135
10355->2874,10355,2874,1,"(19156,)",0.06,2,0.12,127.0,0.564,False,2642.88,2067.1793191984007,118.12953574576039,115.88016640763605,0.0,127.39994905837128,0.04820496922235261
6722->4394,6722,4394,1,"(11890,)",0.25,1,0.25,127.0,0.564,False,5506.0,2022.865700775001,217.2494016102637,601.3428037758413,0.0,265.35682591233103,0.04819412021655122
8998->8999,8998,8999,1,"(16593,)",0.27,1,0.27,152.4,0.509,False,5946.4800000000005,718.8469289196285,265.6909040493375,259.9023746369322,0.0,286.48309402029207,0.04817692046728351
10888->12594,10888,12594,1,"(21559,)",0.5,1,0.5,127.0,0.564,False,11012.0,715.3355276718695,509.7052366435727,259.90524172077926,0.0,530.497655981235,0.04817450562851752
10861->12548,10861,12548,1,"(21436,)",0.51,1,0.51,63.5,0.637,False,11232.24,3639.0885070424965,439.9850428924286,1263.195853703958,0.0,541.0407111887453,0.048168549745086046
10844->10843,10844,10843,1,"(21354,)",1.07,1,1.07,63.5,0.637,False,23565.68,3691.0020110909336,932.5688258692072,2529.9213372844056,0.0,1134.9625328519596,0.04816167124614947
11193->2153,11193,2153,1,"(22914,)",0.5,1,0.5,107.95,0.564,False,11012.0,1021.7625907050267,502.1023333824911,351.7014391163618,0.0,530.2384485118,0.04815096699162732
12282->12280,12282,12280,1,"(25681,)",0.5,1,0.5,127.0,0.564,False,11012.0,1032.2069663755085,491.5352506524497,482.1881114354161,0.0,530.1102995672829,0.0481393297827173
9335->9336,9335,9336,1,"(17333,)",0.08,1,0.08,127.0,0.564,False,1761.92,1346.2193465695027,75.79839888767836,112.69471394002623,0.0,84.81397600288045,0.04813724573356364
12429->11075,12429,11075,1,"(26126,)",0.39,1,0.39,63.5,0.637,False,8589.36,3160.6829879555194,356.9171373836416,706.5124588497836,0.0,413.4381340916243,0.04813375316573345
5881->6188,5881,6188,1,"(10436,)",0.5,2,1.0,107.95,0.564,False,22024.0,3931.28867741329,912.6879371026171,1836.4734250202082,0.0,1059.6058111042337,0.048111415324384024
4451->4447,4451,4447,1,"(6838,)",0.5,1,0.5,107.95,0.564,False,11012.0,1965.487049534661,456.2920144026589,918.163235996906,0.0,529.7450732824113,0.04810616357450157
4065->4063,4065,4063,1,"(6026,)",0.19,2,0.38,127.0,0.564,False,8369.12,1651.5955119150499,382.0763316815152,256.5340728882052,0.0,402.5990575125716,0.04810530348621738
10536->8477,10536,8477,1,"(19938,)",0.51,1,0.51,127.0,0.564,False,11232.24,1030.6961509671764,500.61805007747904,491.1119917051316,0.0,539.9070094138896,0.04806761691469285
12425->11167,12425,11167,1,"(26117,)",0.82,1,0.82,63.5,0.637,False,18059.68,3158.4419392216,748.9731051415688,1484.434464676897,0.0,867.7278623157206,0.048047798317341205
2579->12712,2579,12712,1,"(3640,)",0.36,2,0.72,107.95,0.564,False,15857.279999999999,2216.6445297391942,715.391155896722,579.8742089797732,0.0,761.7810926151038,0.0480398336041934
11102->12539,11102,12539,1,"(22510,)",0.39,1,0.39,44.45,0.742,False,8589.36,4408.243375239456,353.48821773154236,739.2624140276569,0.0,412.6292108537549,0.048039575807016455
4391->4389,4391,4389,1,"(6635,)",0.09,2,0.18,127.0,0.564,False,3964.3199999999997,2059.1677113601318,176.49440874264135,173.14658784379623,0.0,190.34613577014505,0.04801482619217043
8891->12317,8891,12317,1,"(16259,)",0.95,1,0.95,88.9,0.637,False,20922.8,2220.4393901135595,895.7605260337159,1351.2679829658725,0.0,1003.8619646709857,0.04797933186146146
10635->10901,10635,10901,1,"(20406,)",0.99,1,0.99,127.0,0.564,False,21803.76,962.9201383747808,977.3001669171423,859.9341693684629,0.0,1046.0949004666193,0.04797772955061968
10982->12241,10982,12241,1,"(21980,)",0.26,2,0.52,88.9,0.637,False,11452.48,3352.645051774998,509.3034361420266,499.61469471556484,0.0,549.2726117192718,0.04796101907353445
12057->12058,12057,12058,1,"(24946,)",0.43,1,0.43,88.9,0.637,False,9470.32,1676.2104091718195,421.1241126858957,413.11528858046734,0.0,454.1733357723331,0.0479575490344923
4494->2771,4494,2771,1,"(6948,)",0.09,2,0.18,127.0,0.564,False,3964.3199999999997,2056.6242220385125,176.27226261268132,172.9327167274098,0.0,190.1068799508741,0.04795447389486068
8856->8852,8856,8852,1,"(16150,)",0.52,1,0.52,127.0,0.564,False,11452.48,789.6059225092395,523.1298765357753,325.48991772962694,0.0,549.1690699541455,0.04795197808283843
9329->2494,9329,2494,1,"(17314,)",0.06,2,0.12,127.0,0.564,False,2642.88,2056.322390797582,117.4972684228352,115.2715580212816,0.0,126.71899306453773,0.04794731242604194
12350->11155,12350,11155,1,"(25906,)",0.31,1,0.31,63.5,0.637,False,6827.44,3155.7130769456335,282.4742580762746,560.7037777084614,0.0,327.33056029295153,0.04794338145673218
12464->12410,12464,12410,1,"(26246,)",1.0,1,1.0,127.0,0.564,False,22024.0,1509.8229743709846,923.0767731282376,1645.7070420643734,0.0,1054.7333364933875,0.047890180552732815
4019->12604,4019,12604,1,"(5967,)",0.36,1,0.36,88.9,0.637,False,7928.639999999999,1905.0844963513607,346.34199967095475,414.92740330532644,0.0,379.5361919353809,0.047869015611174286
4356->10373,4356,10373,1,"(6537,)",0.12,2,0.24,127.0,0.564,False,5285.76,2052.2376931723975,234.51894266808682,230.08516308595682,0.0,252.92575571496337,0.04785040480743798
7459->4357,7459,4357,1,"(13389,)",0.23,2,0.46,127.0,0.564,False,10131.04,2051.8809250540344,449.41503044444954,440.91989820946844,0.0,484.68862230120703,0.04784194142962687
10536->12275,10536,12275,1,"(19939,)",0.51,1,0.51,127.0,0.564,False,11232.24,1025.8173134221352,498.2035579855618,488.7872953125986,0.0,537.3065416105698,0.04783609873102514
10532->12284,10532,12284,1,"(19920,)",0.61,1,0.61,127.0,0.564,False,13434.64,1338.2284461876577,574.2797763695834,854.1965701153667,0.0,642.6155019788127,0.0478327295691446
4306->4235,4306,4235,1,"(6408,)",0.05,1,0.05,127.0,0.564,False,1101.2,2012.1566333312894,43.079960757056035,119.63185801806031,0.0,52.65050939850086,0.0478119409721221
7678->10634,7678,10634,1,"(14102,)",0.5,2,1.0,127.0,0.564,False,22024.0,2049.7671084077347,975.9638630289214,957.5340634990417,0.0,1052.5665881088448,0.04779179931478591
8342->12370,8342,12370,1,"(15302,)",0.5,2,1.0,127.0,0.564,False,22024.0,2049.236644770585,975.7065701575253,957.2862611999733,0.0,1052.2894710535231,0.047779216811365925
10639->7674,10639,7674,1,"(20421,)",0.51,1,0.51,127.0,0.564,False,11232.24,1335.9631098243344,479.26375850162356,712.9554170412937,0.0,536.300191864927,0.04774650398005447
2381->2116,2381,2116,1,"(3097,)",0.44,3,1.32,88.9,0.637,False,29071.68,2603.5227753319327,1355.8387946847586,402.4206364606609,0.0,1388.0324456016115,0.04774517487814985
12475->11179,12475,11179,1,"(26285,)",0.45,1,0.45,63.5,0.637,False,9910.800000000001,3630.9072184704,383.8777285855149,1112.0788015071373,0.0,472.84403270608584,0.04770997625883741
12524->8603,12524,8603,1,"(26432,)",0.56,1,0.56,152.4,0.509,False,12333.44,516.101015834686,564.0774420012467,304.08671852979694,0.0,588.4043794836305,0.04770805059120817
10356->4204,10356,4204,1,"(19158,)",0.08,2,0.16,127.0,0.564,False,3523.84,2046.0166608428776,155.86318392691783,152.92513099328482,0.0,168.09719440638062,0.04770284530693238
10330->5040,10330,5040,1,"(19032,)",0.5,1,0.5,127.0,0.564,False,11012.0,1022.0021410994927,486.58451160223,477.4210001993345,0.0,524.7781916181767,0.04765512092428049
7597->7596,7597,7596,1,"(13833,)",0.51,1,0.51,127.0,0.564,False,11232.24,1503.1705135409363,468.4169363661693,835.6124884774067,0.0,535.2659354443618,0.04765442471353549
7675->7676,7675,7676,1,"(14089,)",0.52,1,0.52,127.0,0.564,False,11452.48,1021.4391313962191,505.7639668134342,496.2443140074661,0.0,545.4635119340314,0.04762841864242779
8559->8563,8559,8563,1,"(15657,)",0.08,1,0.08,63.5,0.637,False,1761.92,3456.9254773739162,70.52820164273137,167.31519310489756,0.0,83.91341709112318,0.04762612212309479
12287->12339,12287,12339,1,"(25696,)",0.51,1,0.51,127.0,0.564,False,11232.24,707.0342441960466,513.8483700668605,262.026890899055,0.0,534.810521338785,0.047613879452253954
2325->10685,2325,10685,1,"(2916,)",0.73,1,0.73,63.5,0.637,False,16077.52,2559.00560299963,687.6286786751807,968.7298496269599,0.0,765.1270666453375,0.04758986875123387
4325->4326,4325,4326,1,"(6451,)",0.24,1,0.24,127.0,0.564,False,5285.76,1331.8018906360508,224.78289567879506,334.4633996067753,0.0,251.53996764733708,0.04758823095398525
7559->7562,7559,7562,1,"(13696,)",0.5,1,0.5,152.4,0.509,False,11012.0,585.3539849687161,496.07418108048523,344.89056794356753,0.0,523.6654265159707,0.04755407069705509
11046->9774,11046,9774,1,"(22257,)",0.07,1,0.07,88.9,0.637,False,1541.68,2037.4031312125903,66.15090020951371,88.74928039562046,0.0,73.25084264116335,0.04751364916270779
2547->4192,2547,4192,1,"(3534,)",0.03,2,0.06,127.0,0.564,False,1321.44,2037.5456451314014,58.202254847237825,57.109493653540135,0.0,62.77101433952104,0.04750197840198649
7564->7561,7564,7561,1,"(13714,)",0.48,2,0.96,127.0,0.564,False,21143.04,2037.5217226694283,931.2249443944039,913.7411702576956,0.0,1004.3242380150195,0.047501411245261776
8943->5481,8943,5481,1,"(16417,)",0.74,1,0.74,127.0,0.564,False,16297.76,753.0140389101,739.6015179884414,428.7396167893318,0.0,773.900687331588,0.04748509533405744
9619->9118,9619,9118,1,"(17550,)",0.75,1,0.75,63.5,0.637,False,16518.0,2424.091896084507,710.1845337991219,920.8730493614053,0.0,783.8543777480344,0.04745455731614205
10644->8361,10644,8361,1,"(20446,)",0.75,2,1.5,88.9,0.637,False,33036.0,4403.1722355287275,1398.0290383947024,2115.4652490400517,0.0,1567.2662583179065,0.047441162922808644
4165->2547,4165,2547,1,"(6126,)",0.04,2,0.08,127.0,0.564,False,1761.92,2034.335411160285,77.47851554601607,76.02602050850439,0.0,83.56059718669643,0.04742587472001931
7435->7437,7435,7437,1,"(13336,)",0.08,2,0.16,127.0,0.564,False,3523.84,2033.7227284981223,154.90951615592647,152.00624736431683,0.0,167.07001594507182,0.04741135123759076
8753->6380,8753,6380,1,"(15926,)",0.06,1,0.06,127.0,0.564,False,1321.44,1016.7333262214241,58.08362146957422,56.995165315612404,0.0,62.643234694823214,0.047405281128786184
4438->10563,4438,10563,1,"(6796,)",0.5,1,0.5,127.0,0.564,False,11012.0,1326.4300341994228,466.27498960443586,693.9881938931381,0.0,521.7940451158869,0.04738413050453023
2545->8053,2545,8053,1,"(3527,)",0.37,1,0.37,127.0,0.564,False,8148.88,1495.4727250456895,337.86276147044384,603.1241500109267,0.0,386.112693471318,0.047382302042896444
6779->8609,6779,8609,1,"(12033,)",0.12,2,0.24,177.8,0.509,False,5285.76,581.0429809852844,244.5336441733897,73.36082665639918,0.0,250.40251030590161,0.047373038182948454
9016->9021,9016,9021,1,"(16656,)",0.25,1,0.25,127.0,0.564,False,5506.0,1325.5010878315852,232.96273988870246,346.75108457674276,0.0,260.7028266548419,0.04734886063473336
8522->4439,8522,4439,1,"(15612,)",0.61,2,1.22,127.0,0.564,False,26869.28,2030.458371116064,1179.2548918523455,1157.1872322472038,0.0,1271.8298704321219,0.047333976587095816
3950->11055,3950,11055,1,"(5783,)",0.32,2,0.64,88.9,0.637,False,14095.36,3128.227450983284,622.316907972161,559.0383087787974,0.0,667.0399726744647,0.047323372561925675
7500->10378,7500,10378,1,"(13518,)",0.4,1,0.4,127.0,0.564,False,8809.6,1493.7575169480756,364.7835696158389,651.278277389361,0.0,416.8858318069878,0.04732176623308525
8961->12452,8961,12452,1,"(16472,)",0.51,1,0.51,76.2,0.637,False,11232.24,3414.8648104847903,409.7815187129935,1517.2654136761184,0.0,531.1627518070829,0.04728912058566082
11693->4585,11693,4585,1,"(24000,)",1.73,1,1.73,53.975,0.637,False,38101.52,2822.471024851069,1608.4227752884353,2417.023062131213,0.0,1801.7846202589324,0.047289048317729385
7677->10640,7677,10640,1,"(14099,)",0.5,1,0.5,127.0,0.564,False,11012.0,1013.7033546898715,482.5617767472305,473.54428140512573,0.0,520.4453192596405,0.047261652675230706
12624->10891,12624,10891,1,"(26792,)",0.57,1,0.57,88.9,0.637,False,12553.679999999998,2027.0957143050387,535.2875628895697,719.0166415660381,0.0,592.8088942148528,0.047221921716568596
4380->10615,4380,10615,1,"(6601,)",0.25,1,0.25,127.0,0.564,False,5506.0,1321.4161587104277,232.19475209274103,345.68246711864793,0.0,259.84934946223285,0.04719385206360931
5363->3984,5363,3984,1,"(9466,)",0.25,2,0.5,127.0,0.564,False,11012.0,1620.2601775420685,493.13719472987765,331.1406737851603,0.0,519.6284486326905,0.04718747263282696
5747->5750,5747,5750,1,"(10198,)",0.5,1,0.5,127.0,0.564,False,11012.0,1011.8793010613765,481.6779797626808,472.6921877815288,0.0,519.4933547852031,0.04717520475710163
11055->3488,11055,3488,1,"(22296,)",0.31,2,0.62,88.9,0.637,False,13654.88,3118.217501912183,600.8197364846906,539.8354084464277,0.0,644.0065691604048,0.04716310719394127
4452->12452,4452,12452,1,"(6842,)",0.5,1,0.5,88.9,0.637,False,11012.0,3412.5650986944142,400.3956435765616,1486.5133569912869,0.0,519.3167121358646,0.047159163833623736
2239->10912,2239,10912,1,"(2646,)",0.48,1,0.48,107.95,0.564,False,10571.52,1752.9851576228605,437.7760370332071,759.0304836978873,0.0,498.4984757290381,0.047154853391852644
10610->7458,10610,7458,1,"(20295,)",0.5,2,1.0,127.0,0.564,False,22024.0,2977.9211618686027,908.6526728742194,1622.9670332183887,0.0,1038.4900355316904,0.047152653266059316
10802->12312,10802,12312,1,"(21167,)",0.59,1,0.59,88.9,0.637,False,12994.16,1649.8041992561768,567.9472286907126,557.9029979284664,0.0,612.5794685249899,0.04714267551923248
8334->7016,8334,7016,1,"(15289,)",0.5,2,1.0,127.0,0.564,False,22024.0,2021.5906194082868,962.3056526983518,944.3716179235854,0.0,1037.8553821322387,0.04712383682038861
