road_component_id,source_init_node,source_term_node,edge_count,edge_indices,length_miles,lanes,lane_miles,max_flood_depth_mm,minimum_capacity_retention_ratio,contains_closed_edge,repair_cost_usd,baseline_component_flow_veh_per_period,same_flow_vehicle_min_saving,capacity_loss_proxy_vehicle_min,closed_link_proxy_vehicle_min,impact_score,impact_per_dollar,capacity_loss_fraction,depth_norm,impact_norm,flow_norm,severity_index,severe_for_warmstart,upstream_candidate_count,downstream_candidate_count,upstream_severe_count,downstream_severe_count,upstream_boundary,downstream_boundary,boundary_end_count,interior_severe_segment,warmstart_singleton_score
6312->6341,6312,6341,1,"(11065,)",0.25,2,0.5,127.0,0.564,False,11012.0,2114.1780171673945,503.6261064540749,493.81157972409864,0.0,543.1310328320028,0.04932174290156219,0.43600000000000005,0.42333333333333334,0.6031207020093119,0.8348103095559488,0.5016839082250552,True,4,4,4,4,False,False,0,True,0.009864348580312439
4446->10877,4446,10877,1,"(6821,)",0.54,1,0.54,177.8,0.509,False,11892.960000000001,324.46623484231304,569.4401149595553,206.46954601461815,0.0,585.9576786407248,0.04926928860777508,0.491,0.5926666666666667,0.6105851927283379,0.6307509890405304,0.5366339900558877,True,4,4,4,4,False,False,0,True,0.009853857721555018
10595->12180,10595,12180,1,"(20221,)",0.15,1,0.15,228.6,0.463,False,3303.6,112.75558018539567,158.96481093539398,45.91349999999999,0.0,162.63789093539398,0.04923050337068471,0.5369999999999999,0.762,0.4847399156877127,0.5161407977602529,0.537386054482339,True,4,4,4,4,False,False,0,True,0.009846100674136942
10660->12670,10660,12670,1,"(20526,)",0.62,1,0.62,63.5,0.637,False,13654.88,3544.0072240721897,535.5022185579433,1709.1734268207583,0.0,672.236092703604,0.04923046505744496,0.363,0.21166666666666667,0.6240972007863956,0.8911121269562211,0.4457237062648741,True,4,4,4,4,False,False,0,True,0.009846093011488992
12450->10845,12450,10845,1,"(26195,)",0.9,1,0.9,76.2,0.637,False,19821.600000000002,3471.4998780284664,805.6514111539202,2126.5106440348127,0.0,975.7722626767052,0.04922772443580261,0.363,0.254,0.6607639024777116,0.8888590306596275,0.4649650738092762,True,4,4,4,4,False,False,0,True,0.009845544887160523
9333->9332,9333,9332,1,"(17325,)",0.12,1,0.12,127.0,0.564,False,2642.88,1054.793175081767,120.60223065006278,118.25738340059583,0.0,130.06282132211044,0.049212533797263,0.43600000000000005,0.42333333333333334,0.46286947700507775,0.7590530712944336,0.45203281689763336,True,4,4,3,2,False,False,0,True,0.0098425067594526
4412->4413,4412,4413,1,"(6713,)",0.53,1,0.53,127.0,0.564,False,11672.720000000001,1374.192317275836,513.4191181183704,762.1160656226406,0.0,574.3884033681817,0.04920775991955445,0.43600000000000005,0.42333333333333334,0.6086238198639643,0.7878691193379836,0.49864072455965436,True,4,4,4,4,False,False,0,True,0.00984155198391089
4074->10353,4074,10353,1,"(6042,)",0.08,1,0.08,127.0,0.564,False,1761.92,1054.3454626381845,80.36664528666189,78.80479229318546,0.0,86.67102867011673,0.04919123948313018,0.43600000000000005,0.42333333333333334,0.4232541468182037,0.7590068281276392,0.4401435935248917,True,3,4,3,4,False,False,0,True,0.009838247896626037
4517->2781,4517,2781,1,"(7009,)",0.06,2,0.12,127.0,0.564,False,2642.88,2108.548791880631,120.54167232583522,118.19922084770852,0.0,129.9976099936519,0.049187859453948685,0.43600000000000005,0.42333333333333334,0.46282044307237663,0.8345197632178052,0.4595647759101602,True,3,3,2,2,False,False,0,True,0.009837571890789737
8805->6478,8805,6478,1,"(16099,)",0.04,1,0.04,127.0,0.564,False,880.96,1053.9459793278206,40.167779017373064,39.387466884593984,0.0,43.31877636814058,0.04917223979311272,0.43600000000000005,0.42333333333333334,0.3560422641618844,0.7589655498699861,0.4199759009022306,True,3,3,3,3,False,False,0,True,0.009834447958622546
10978->12092,10978,12092,1,"(21962,)",0.52,1,0.52,88.9,0.637,False,11452.48,2448.2347063131797,495.92531427058134,840.2341512066835,0.0,563.1440463671161,0.04917223573995467,0.363,0.29633333333333334,0.6066793682232334,0.8507977019653801,0.4534002473301747,True,3,4,2,3,False,False,0,True,0.009834447147990935
6056->6049,6056,6049,1,"(10731,)",0.25,1,0.25,127.0,0.564,False,5506.0,1373.1194673125888,241.97448600871232,359.20805264897325,0.0,270.7111302206302,0.04916656923731024,0.43600000000000005,0.42333333333333334,0.5347001636025636,0.7877840290156004,0.4764551186489958,True,4,4,4,4,False,False,0,True,0.009833313847462048
8464->12078,8464,12078,1,"(15499,)",0.05,1,0.05,127.0,0.564,False,1101.2,843.8751281227256,51.38095498563665,34.49339586201641,0.0,54.14042665459796,0.04916493521122226,0.43600000000000005,0.42333333333333334,0.3775674196781451,0.7347553893529174,0.42401243150540197,True,4,4,3,3,False,False,0,True,0.009832987042244452
2383->12218,2383,12218,1,"(3104,)",0.25,1,0.25,127.0,0.564,False,5506.0,930.0316813251892,254.29554098168563,202.74690652889126,0.0,270.51529350399693,0.049131001362876306,0.43600000000000005,0.42333333333333334,0.534629125987451,0.7453424246992053,0.4721896469328225,True,3,6,3,6,False,False,0,True,0.009826200272575261
5753->10558,5753,10558,1,"(10206,)",0.5,2,1.0,127.0,0.564,False,22024.0,2105.911834851122,1003.2314743919868,983.76167142331,0.0,1081.9324081058517,0.04912515474508952,0.43600000000000005,0.42333333333333334,0.6709291202397011,0.8343833927877177,0.5219837420173488,True,4,4,4,4,False,False,0,True,0.009825030949017904
12085->10923,12085,10923,1,"(25046,)",0.74,1,0.74,63.5,0.637,False,16297.76,2252.794529138596,735.8863433966294,806.8608885562795,0.0,800.4352144811318,0.04911320417536715,0.363,0.21166666666666667,0.6412708506808913,0.8417309548284235,0.4459376840204431,True,4,4,2,3,False,False,0,True,0.009822640835073431
12278->12333,12278,12333,1,"(25670,)",0.48,1,0.48,127.0,0.564,False,10571.52,1052.559369508082,481.3659796989162,472.02776753711015,0.0,519.128201101885,0.0491062970227446,0.43600000000000005,0.42333333333333334,0.598675783247702,0.7588221513143375,0.4927516167724111,True,4,4,4,4,False,False,0,True,0.009821259404548921
3933->12244,3933,12244,1,"(5731,)",0.71,1,0.71,88.9,0.637,False,15637.039999999999,1712.7925820497449,711.9325910389394,697.0074192184433,0.0,767.6931845764149,0.04909453352913434,0.363,0.29633333333333334,0.6371611658566617,0.8118676807383883,0.458651784497504,True,3,3,3,3,False,False,0,True,0.00981890670582687
10348->4052,10348,4052,1,"(19122,)",0.5,1,0.5,127.0,0.564,False,11012.0,1370.6851527441331,483.0220968558847,717.1424719157304,0.0,540.3934946091431,0.04907314698593744,0.43600000000000005,0.42333333333333334,0.6026237704336976,0.787590710999083,0.4968128688966843,True,3,3,3,3,False,False,0,True,0.00981462939718749
7060->7067,7060,7067,1,"(12519,)",0.49,1,0.49,127.0,0.564,False,10791.76,2047.1306869129294,434.15994083963335,1192.7699998693042,0.0,529.5815408291777,0.04907276855945441,0.43600000000000005,0.42333333333333334,0.6006362602717679,0.8312983817961687,0.5005873829278139,True,4,4,4,4,False,False,0,True,0.009814553711890883
8608->8609,8608,8609,1,"(15725,)",0.15,2,0.3,177.8,0.509,False,6607.2,601.7960772707863,316.5856867334707,94.97631662355732,0.0,324.18379206335527,0.04906523066705341,0.491,0.5926666666666667,0.552400230177315,0.6979467044143826,0.5258980728279661,True,4,3,4,3,False,False,0,True,0.009813046133410682
4426->4425,4426,4425,1,"(6754,)",0.24,1,0.24,177.8,0.509,False,5285.76,356.6326301008515,250.16749516712056,114.61524308477544,0.0,259.3367146139026,0.04906327843373565,0.491,0.5926666666666667,0.5304868896071334,0.6410265439939462,0.513632054614868,True,4,3,4,3,False,False,0,True,0.009812655686747131
10893->2157,10893,2157,1,"(21580,)",0.54,1,0.54,127.0,0.564,False,11892.960000000001,688.7182493287648,562.566807800582,256.0291967715228,0.0,583.0491435423038,0.04902472921310622,0.43600000000000005,0.42333333333333334,0.610095762376557,0.7126331384161811,0.4915587092212519,True,4,4,4,4,False,False,0,True,0.009804945842621246
6363->4395,6363,4395,1,"(11202,)",0.16,2,0.32,127.0,0.564,False,7047.68,2100.511407984278,320.19377064062024,313.9964481878212,0.0,345.3134864956459,0.048996760138889095,0.43600000000000005,0.42333333333333334,0.5586027402845847,0.8341035758064146,0.48825784633268354,True,3,4,3,4,False,False,0,True,0.009799352027777819
8791->6051,8791,6051,1,"(16048,)",0.39,1,0.39,127.0,0.564,False,8589.36,1367.8944687525332,375.9290209525514,558.2322611200339,0.0,420.58760184215413,0.04896611643267416,0.43600000000000005,0.42333333333333334,0.5779808932022089,0.7873686698137098,0.48939780160870033,True,4,4,4,4,False,False,0,True,0.009793223286534833
3211->3213,3211,3213,1,"(4712,)",0.43,1,0.43,76.2,0.637,False,9470.32,2418.496036380503,416.02051232088445,596.0574415557359,0.0,463.70510764534333,0.04896403792536507,0.363,0.254,0.587574779114946,0.8494657875033103,0.43906901248481484,True,4,3,2,3,False,False,0,True,0.009792807585073015
10978->12091,10978,12091,1,"(21961,)",0.5,1,0.5,88.9,0.637,False,11012.0,2441.3684100609994,474.7312681844283,805.6515753201298,0.0,539.1833942100387,0.048963257737925786,0.363,0.29633333333333334,0.6024033056085233,0.8504916206918179,0.4520868204184054,True,3,4,2,4,False,False,0,True,0.009792651547585157
12255->7464,12255,7464,1,"(25585,)",0.24,1,0.24,76.2,0.637,False,5285.76,2745.959845790067,226.86482013544963,398.7133696087177,0.0,258.76188970414705,0.04895452871567136,0.363,0.254,0.5302691059984099,0.8633052212983813,0.4232612539293611,True,4,3,4,2,False,False,0,True,0.009790905743134272
12815->12812,12815,12812,1,"(27451,)",1.0,1,1.0,63.5,0.637,False,22024.0,2605.3776434951787,969.8399451064175,1351.0744065553572,0.0,1077.925897630846,0.04894323908603551,0.363,0.21166666666666667,0.6705639337722749,0.8575776469940223,0.456310278164418,True,4,4,4,2,False,False,0,True,0.009788647817207103
10653->10659,10653,10659,1,"(20492,)",1.04,1,1.04,88.9,0.637,False,22904.96,1707.7206255338485,1039.4487156777295,1017.9453008708506,0.0,1120.8843397473975,0.04893631509277455,0.363,0.29633333333333334,0.674410703704149,0.8115445369168797,0.46979433146959937,True,4,3,4,3,False,False,0,True,0.009787263018554912
10336->5849,10336,5849,1,"(19062,)",0.5,1,0.5,127.0,0.564,False,11012.0,1367.0457725649005,481.6375253592178,715.238348205956,0.0,538.8565932156943,0.04893358093131986,0.43600000000000005,0.42333333333333334,0.6023436819434003,0.787301053405051,0.4966998765901919,True,4,4,3,3,False,False,0,True,0.009786716186263972
11000->11001,11000,11001,1,"(22055,)",0.85,1,0.85,63.5,0.637,False,18720.399999999998,2476.3631459295866,830.6761460450305,1066.1607190835919,0.0,915.9690035717178,0.04892892264971464,0.363,0.21166666666666667,0.654539125992672,0.8520426992292492,0.4509493410540599,True,4,4,2,3,False,False,0,True,0.009785784529942929
10825->12387,10825,12387,1,"(21270,)",0.86,1,0.86,63.5,0.637,False,18940.64,2883.7331121569637,818.6629026554712,1350.3657044297415,0.0,926.6921590098505,0.048926127047969364,0.363,0.21166666666666667,0.6556846020358863,0.8686407541445915,0.4529527893585584,True,3,3,2,1,False,False,0,True,0.009785225409593874
3902->10890,3902,10890,1,"(5630,)",0.75,1,0.75,63.5,0.637,False,16518.0,2883.5513306348494,713.856582531458,1177.570274648007,0.0,808.0622045032985,0.04892009955825757,0.363,0.21166666666666667,0.6422040437690589,0.8686338835719731,0.44890793482124836,True,3,4,1,2,False,False,0,True,0.009784019911651514
8887->12050,8887,12050,1,"(16245,)",0.71,1,0.71,63.5,0.637,False,15637.039999999999,3180.1740135510067,660.9495562350771,1294.1467081776332,0.0,764.4812928892878,0.04888913073633423,0.363,0.21166666666666667,0.6367486298180586,0.8793055762461892,0.44833847990336984,True,4,4,2,1,False,False,0,True,0.009777826147266848
2768->2769,2768,2769,1,"(4121,)",0.07,2,0.14,127.0,0.564,False,3083.36,3074.471759897429,131.9097038149838,234.58219528017386,0.0,150.6762794373977,0.04886755988188136,0.43600000000000005,0.42333333333333334,0.47726115239759714,0.8756213257282811,0.468007144958774,True,2,3,2,3,False,False,0,True,0.009773511976376272
6345->12376,6345,12376,1,"(11140,)",0.67,1,0.67,63.5,0.637,False,14756.080000000002,3179.45090058365,623.3179326874524,1220.9593476804469,0.0,720.9946805018882,0.048860854678335175,0.363,0.21166666666666667,0.630986215045134,0.879280790428992,0.44660727688977275,True,3,4,3,2,False,False,0,True,0.009772170935667035
10684->10678,10684,10678,1,"(20632,)",0.76,1,0.76,76.2,0.637,False,16738.24,2414.9318507559597,733.6762345112213,1051.9443141892962,0.0,817.831779646365,0.048860082042458765,0.363,0.254,0.6433866220402357,0.8493050598395809,0.45579649259602883,True,4,4,1,4,False,False,0,True,0.009772016408491754
12721->2595,12721,2595,1,"(27125,)",0.05,2,0.1,127.0,0.564,False,2202.4,2094.172791255686,99.75242695038948,97.82778610580135,0.0,107.57864983885358,0.048846099636239364,0.43600000000000005,0.42333333333333334,0.444326934497856,0.8337742288283061,0.4539421698988541,True,4,4,4,3,False,False,0,True,0.009769219927247873
6618->12635,6618,12635,1,"(11647,)",0.39,1,0.39,88.9,0.637,False,8589.36,2435.9961525008284,369.00256326178265,627.0254096537134,0.0,419.16459603407975,0.048800445671630915,0.363,0.29633333333333334,0.5776477753183539,0.8502515390880835,0.44463615317098115,True,3,4,2,4,False,False,0,True,0.009760089134326183
9630->6215,9630,6215,1,"(17585,)",0.31,1,0.31,127.0,0.564,False,6827.44,1363.1098177837434,297.68782141509416,442.17101513196195,0.0,333.06150262565114,0.04878277987439672,0.43600000000000005,0.42333333333333334,0.5550539515314973,0.7869869228925068,0.48248154441536656,True,4,3,4,3,False,False,0,True,0.009756555974879344
11107->11106,11107,11106,1,"(22533,)",1.25,2,2.5,53.975,0.637,False,55060.0,5739.111579425465,2400.51221938693,3551.075289769507,0.0,2684.5982425684906,0.048757686933681266,0.363,0.17991666666666667,0.7604123038876768,0.9436565626233728,0.48552268076197364,True,4,4,3,2,False,False,0,True,0.009751537386736253
8993->8994,8993,8994,1,"(16573,)",0.43,1,0.43,127.0,0.564,False,9470.32,1534.0858359523534,404.2010562912495,719.0260313108681,0.0,461.7231387961189,0.04875475578397762,0.43600000000000005,0.42333333333333334,0.5871536722822556,0.7998613247131539,0.4933989008226587,True,4,4,4,4,False,False,0,True,0.009750951156795525
10330->5076,10330,5076,1,"(19033,)",0.9,1,0.9,127.0,0.564,False,19821.600000000002,978.2372864575461,902.7869026964131,794.1937473226369,0.0,966.3224024822241,0.04875097885550228,0.43600000000000005,0.42333333333333334,0.659806076708758,0.7508461960175429,0.5102931092810483,True,4,4,4,4,False,False,0,True,0.009750195771100457
2873->2641,2873,2641,1,"(4432,)",0.07,1,0.07,127.0,0.564,False,1541.68,1361.9808936465884,67.15980386708476,99.76237649782531,0.0,75.1407939869108,0.04873955294672746,0.43600000000000005,0.42333333333333334,0.4093614427565992,0.786896655613936,0.4387647650550401,True,3,3,2,2,False,False,0,True,0.009747910589345493
6750->6761,6750,6761,1,"(11984,)",0.5,1,0.5,127.0,0.564,False,11012.0,1361.7721709989212,479.63362651893283,712.4791998666357,0.0,536.6319625082637,0.04873156216021283,0.43600000000000005,0.42333333333333334,0.6019368444215532,0.7868799582383182,0.4965357158169645,True,4,4,4,4,False,False,0,True,0.009746312432042567
8877->12461,8877,12461,1,"(16210,)",0.4,1,0.4,127.0,0.564,False,8809.6,802.3265103253278,408.92401978759256,254.4104425467949,0.0,429.27685519133615,0.04872830266883129,0.43600000000000005,0.42333333333333334,0.5799909213822578,0.7292574061635743,0.4841896836977015,True,3,4,3,4,False,False,0,True,0.009745660533766258
7593->12249,7593,12249,1,"(13819,)",0.2,1,0.2,88.9,0.637,False,4404.8,1700.8331346236816,199.01209575771298,194.96918774791467,0.0,214.60963077754616,0.04872176506936663,0.363,0.29633333333333334,0.5119143586414625,0.8111041829840308,0.4210013925575085,True,3,4,2,4,False,False,0,True,0.009744353013873327
8988->8986,8988,8986,1,"(16553,)",0.25,1,0.25,127.0,0.564,False,5506.0,1361.4913880805752,239.76350588421252,356.1661471218785,0.0,268.2567976539628,0.04872081323174043,0.43600000000000005,0.42333333333333334,0.533806158508404,0.7868574921570236,0.47609426343489025,True,4,3,4,3,False,False,0,True,0.009744162646348087
7845->10417,7845,10417,1,"(14614,)",0.63,1,0.63,127.0,0.564,False,13875.12,1126.4097740592358,620.8831108797791,687.5605260857576,0.0,675.8879529666397,0.04871222396394695,0.43600000000000005,0.42333333333333334,0.6246301878395818,0.7662085811262864,0.5012765811311699,True,4,4,4,4,False,False,0,True,0.00974244479278939
10801->5150,10801,5150,1,"(21161,)",0.32,1,0.32,88.9,0.637,False,7047.68,1700.3977584654713,318.3302411333935,311.8708478263408,0.0,343.27990895950074,0.04870821447050671,0.363,0.29633333333333334,0.5580224908952486,0.811076287212321,0.4348310426564733,True,2,3,2,2,False,False,0,True,0.009741642894101343
12401->10834,12401,10834,1,"(26032,)",0.52,1,0.52,76.2,0.637,False,11452.48,3534.8778007168858,443.3757756313576,1429.8075721356845,0.0,557.7603814022124,0.048702148478077446,0.363,0.254,0.6057346252290389,0.8908309878920023,0.44865348635791186,True,4,4,4,4,False,False,0,True,0.00974042969561549
4452->12452,4452,12452,1,"(6842,)",0.5,1,0.5,88.9,0.637,False,11012.0,3438.5306486433988,415.8618852089542,1497.8239505490646,0.0,535.6878012528794,0.048645822852604374,0.363,0.29633333333333334,0.6017636683662471,0.8878189390516438,0.45562766108170516,True,3,4,3,4,False,False,0,True,0.009729164570520876
8310->12260,8310,12260,1,"(15260,)",0.53,1,0.53,76.2,0.637,False,11672.720000000001,3459.9186862329757,467.9094073166337,1248.1007925831793,0.0,567.7574707232881,0.048639689011925925,0.363,0.254,0.6074818011997316,0.8884948042867656,0.4489440207885961,True,4,4,2,2,False,False,0,True,0.009727937802385185
4439->4438,4439,4438,1,"(6797,)",0.41,1,0.41,127.0,0.564,False,9029.84,1359.2183915593655,392.5046731544071,583.1373112203652,0.0,439.1556580520363,0.048633824968331255,0.43600000000000005,0.42333333333333334,0.5822273909001142,0.7866754538991322,0.4906024293266142,True,4,4,4,4,False,False,0,True,0.009726764993666252
4389->6893,4389,6893,1,"(6631,)",0.16,1,0.16,127.0,0.564,False,3523.84,1358.953666112334,153.1404114437777,227.52145859519146,0.0,171.34212813139303,0.04862369691342201,0.43600000000000005,0.42333333333333334,0.4898460187807791,0.7866542329665023,0.4628858955975506,True,2,4,2,4,False,False,0,True,0.009724739382684403
4019->12604,4019,12604,1,"(5967,)",0.36,1,0.36,88.9,0.637,False,7928.639999999999,1929.6499477081418,351.5869883723842,420.2777586108333,0.0,385.2092090612509,0.0485845250965173,0.363,0.29633333333333334,0.5693453633164931,0.8248580523526969,0.4396060808968843,True,3,4,2,4,False,False,0,True,0.00971690501930346
12270->8912,12270,8912,1,"(25642,)",0.14,1,0.14,107.95,0.564,False,3083.36,1979.7053445462514,129.0838065912266,258.94545906664973,0.0,149.79944331655858,0.04858318305892227,0.43600000000000005,0.35983333333333334,0.4766899312899211,0.827648748173252,0.4503385208709682,True,4,4,3,4,False,False,0,True,0.009716636611784455
6190->10388,6190,10388,1,"(10885,)",0.5,1,0.5,127.0,0.564,False,11012.0,1357.7019363930056,478.08891342823864,710.3496531208206,0.0,534.9168856779042,0.04857581598963896,0.43600000000000005,0.42333333333333334,0.6016220425825994,0.786553835778396,0.4964086630192861,True,4,4,4,4,False,False,0,True,0.009715163197927793
2555->2447,2555,2447,1,"(3558,)",0.5,1,0.5,127.0,0.564,False,11012.0,1356.3930594450956,477.59252870919397,709.664848701674,0.0,534.3657166053279,0.04852576431214383,0.43600000000000005,0.42333333333333334,0.6015206617279139,0.7864487560244541,0.4963677407874863,True,4,3,4,3,False,False,0,True,0.009705152862428767
2807->2810,2807,2810,1,"(4221,)",0.49,2,0.98,127.0,0.564,False,21583.52,2080.4040650483807,971.0176651333816,952.4089809791487,0.0,1047.2103836117135,0.04851898038928375,0.43600000000000005,0.42333333333333334,0.6677183735483851,0.8330553759603823,0.5208877163272204,True,3,3,3,3,False,False,0,True,0.00970379607785675
8481->12329,8481,12329,1,"(15533,)",0.24,1,0.24,127.0,0.564,False,5285.76,918.352905454005,241.02519258384572,192.19289605341416,0.0,256.40062426811886,0.04850780668591061,0.43600000000000005,0.42333333333333334,0.5293694097458421,0.7439661464744831,0.4704741042378676,True,4,3,4,3,False,False,0,True,0.009701561337182122
6722->6721,6722,6721,1,"(11892,)",0.25,1,0.25,127.0,0.564,False,5506.0,2030.8197847034132,218.63530387918624,603.7073359981965,0.0,266.93189075904195,0.0484801835741086,0.43600000000000005,0.42333333333333334,0.533320160484663,0.830426634605121,0.48030537827257763,True,4,4,4,4,False,False,0,True,0.00969603671482172
10639->7674,10639,7674,1,"(20421,)",0.51,1,0.51,127.0,0.564,False,11232.24,1354.784462999296,486.5223653030918,722.9996956620564,0.0,544.3623409560563,0.04846427257217228,0.43600000000000005,0.42333333333333334,0.6033434005946102,0.7863194752053034,0.4969016343655801,True,3,4,3,4,False,False,0,True,0.009692854514434456
6968->7043,6968,7043,1,"(12309,)",0.5,1,0.5,228.6,0.463,False,11012.0,104.6764726781295,523.6358667897698,125.21863636363634,0.0,533.6533576988608,0.04846107498173454,0.5369999999999999,0.762,0.6013894772277871,0.5081087769042659,0.5715777208587627,True,4,4,4,4,False,False,0,True,0.009692214996346909
10355->2874,10355,2874,1,"(19156,)",0.06,2,0.12,127.0,0.564,False,2642.88,2077.7552920119047,118.74574426241989,116.4730252264959,0.0,128.06358628053957,0.04845607302659961,0.43600000000000005,0.42333333333333334,0.46135499860075607,0.8329165406330096,0.4589648203101945,True,2,2,2,2,False,False,0,True,0.009691214605319923
4065->4063,4065,4063,1,"(6026,)",0.19,2,0.38,127.0,0.564,False,8369.12,1662.69789507889,384.6609881170369,258.25855055312866,0.0,405.32167216128715,0.04843062020395061,0.43600000000000005,0.42333333333333334,0.5743470610835446,0.808633274743886,0.4904341124661187,True,2,4,2,4,False,False,0,True,0.009686124040790122
11193->2153,11193,2153,1,"(22914,)",0.5,1,0.5,107.95,0.564,False,11012.0,1026.849919521677,504.6401059296017,353.4525512458826,0.0,532.9163100292723,0.04839414366411844,0.43600000000000005,0.35983333333333334,0.6012535620599863,0.7561286168576752,0.4805555969704301,True,4,3,4,2,False,False,0,True,0.00967882873282369
9335->9336,9335,9336,1,"(17333,)",0.08,1,0.08,127.0,0.564,False,1761.92,1352.44296169406,76.17528151485571,113.21570520933317,0.0,85.23253793160237,0.04837480585475071,0.43600000000000005,0.42333333333333334,0.42162416181730794,0.7861310173696482,0.4423670169488239,True,3,3,3,3,False,False,0,True,0.009674961170950142
11188->12531,11188,12531,1,"(22897,)",0.75,1,0.75,63.5,0.637,False,16518.0,2225.0955862798755,733.9355297139647,807.7096978195949,0.0,798.5523055395323,0.048344370113786915,0.363,0.21166666666666667,0.64103910230827,0.8403827169726718,0.4457333357230815,True,4,4,3,3,False,False,0,True,0.009668874022757384
12624->10885,12624,10885,1,"(26791,)",0.4,1,0.4,88.9,0.637,False,8809.6,2420.3806399958153,374.6550138226037,638.9804889588953,0.0,425.7734529393153,0.04833062260934835,0.363,0.29633333333333334,0.5791854293849422,0.8495506784101509,0.4450273633231644,True,4,4,4,4,False,False,0,True,0.00966612452186967
4306->4235,4306,4235,1,"(6408,)",0.05,1,0.05,127.0,0.564,False,1101.2,2025.6648474459148,43.54718644501613,120.43498274814803,0.0,53.18198506486797,0.04829457415988737,0.43600000000000005,0.42333333333333334,0.37583982166538427,0.8301496696238669,0.43303358012866866,True,5,4,5,4,False,False,0,True,0.009658914831977474
8988->8989,8988,8989,1,"(16554,)",0.5,1,0.5,127.0,0.564,False,11012.0,1350.310569691956,475.28801196772406,706.4824900628315,0.0,531.8066111727505,0.048293371882741604,0.43600000000000005,0.42333333333333334,0.60104857389408,0.785959106004744,0.496177149435365,True,4,4,4,4,False,False,0,True,0.009658674376548321
12743->12744,12743,12744,1,"(27191,)",0.7,1,0.7,107.95,0.564,False,15416.8,1167.733372337445,694.8288209649162,610.9581004069512,0.0,743.7054689974723,0.04823993753551141,0.43600000000000005,0.35983333333333334,0.6340376260692524,0.7701333240590641,0.4917912868933488,True,4,4,4,4,False,False,0,True,0.009647987507102282
7564->7561,7564,7561,1,"(13714,)",0.48,2,0.96,127.0,0.564,False,21143.04,2067.9032427870393,945.3736442352405,927.3659799652963,0.0,1019.5629226324642,0.04822215360858534,0.43600000000000005,0.42333333333333334,0.6650848128721967,0.8323985885965517,0.5200319693879809,True,4,4,4,4,False,False,0,True,0.009644430721717069
10891->12624,10891,12624,1,"(21573,)",0.57,1,0.57,88.9,0.637,False,12553.679999999998,2061.034739493882,546.4458738165436,731.0549107691643,0.0,604.9302666780767,0.04818748499866786,0.363,0.29633333333333334,0.6137194790859363,0.8320360293496717,0.4536361133274147,True,4,4,4,4,False,False,0,True,0.009637496999733573
2579->12712,2579,12712,1,"(3640,)",0.36,2,0.72,107.95,0.564,False,15857.279999999999,2222.9990661077477,717.4886593576739,581.5365556937869,0.0,764.0115838131768,0.04818049399475678,0.43600000000000005,0.35983333333333334,0.6366881552500572,0.8402799875188462,0.4996011119935685,True,3,3,2,1,False,False,0,True,0.009636098798951357
10882->4518,10882,4518,1,"(21529,)",0.16,1,0.16,127.0,0.564,False,3523.84,966.9108953962054,158.61108197535032,139.55524978518477,0.0,169.7755019581651,0.048179117655218484,0.43600000000000005,0.42333333333333334,0.48894631305598907,0.7495777774311824,0.4589083383265816,True,4,3,4,3,False,False,0,True,0.009635823531043697
11105->9892,11105,9892,1,"(22523,)",0.24,2,0.48,63.5,0.637,False,10571.52,5721.5163697745365,449.4322270768866,747.6877592021365,0.0,509.2472478130575,0.0481716203358701,0.363,0.21166666666666667,0.5967860879643068,0.9433218471877513,0.4427513444414005,True,4,3,3,2,False,False,0,True,0.009634324067174021
7060->7072,7060,7072,1,"(12520,)",0.3,1,0.3,127.0,0.564,False,6607.2,1032.8344634983766,295.1038933352698,289.48874534054505,0.0,318.2629929625134,0.048169117472229295,0.43600000000000005,0.42333333333333334,0.5505898048975612,0.7567615753793501,0.47811976567387005,True,4,4,4,4,False,False,0,True,0.009633823494445859
9929->10810,9929,10810,1,"(18237,)",0.5,1,0.5,88.9,0.637,False,11012.0,2620.8292258968263,459.0709584838227,891.9009459380137,0.0,530.4230341588639,0.04816772921893061,0.363,0.29633333333333334,0.6007923949967517,0.8582220931141169,0.4523765944771039,True,3,4,3,4,False,False,0,True,0.009633545843786123
6786->6699,6786,6699,1,"(12044,)",0.43,1,0.43,228.6,0.463,False,9470.32,100.95691179771455,448.5323505036057,94.765464,0.0,456.1135876236057,0.04816242615071146,0.5369999999999999,0.762,0.5859519672659386,0.5042021125319525,0.5665558014329768,True,4,4,4,4,False,False,0,True,0.009632485230142292
10803->12252,10803,12252,1,"(21171,)",0.38,1,0.38,88.9,0.637,False,8369.12,1914.8400449663231,367.7755968363004,440.22172633775773,0.0,402.99333494332103,0.04815241446452208,0.363,0.29633333333333334,0.5737808631043775,0.8240184862501333,0.4408527742229932,True,4,4,4,4,False,False,0,True,0.009630482892904416
4356->10373,4356,10373,1,"(6537,)",0.12,2,0.24,127.0,0.564,False,5285.76,2064.6242080762313,235.9614147129897,231.47386835688948,0.0,254.47932418154085,0.04814432062400503,0.43600000000000005,0.42333333333333334,0.5286312393307813,0.8322256526101849,0.47907860372691957,True,3,4,2,3,False,False,0,True,0.009628864124801007
