roads,road_count,cost_usd,total_impact,continuity_score,boundary_end_count,source
4408->8819;8819->10580;10580->4406,3,33476.479999999996,6992.805109808909,0.33421937359287046,0,downstream corridor extension
8801->10340;10340->5992;5992->5972,3,27530.0,5741.278814280857,0.33367403206862956,0,downstream corridor extension
10581->6256;6256->4458;4458->8531,3,32595.52,6783.549478629391,0.33298070304775096,0,downstream corridor extension
4433->10606;10606->7041;7041->10605,3,43827.76,9118.453164083523,0.332883201480834,0,two-sided corridor completion
12591->7546;7546->10611;10611->7450,3,30833.6,6401.5390216930955,0.3321850979032275,0,two-sided corridor completion
6133->6138;6138->6142;6142->6163,3,33476.479999999996,6944.889695704018,0.33192926834381725,0,upstream corridor extension
12462->12460;12460->10846;10846->12454,3,37440.8,7761.848506048038,0.33169584009093983,0,upstream corridor extension
10578->6282;6282->8398;8398->6186,3,32595.52,6755.889669128987,0.331622979802328,0,two-sided corridor completion
10648->10647;10647->10641;10641->10907,3,66732.72,13830.602949901298,0.33160591565639885,0,downstream corridor extension
7590->7560;7560->7589;7589->7586,3,49774.240000000005,10300.131552172046,0.3310991887264431,0,upstream corridor extension
5528->5794;5794->8408;8408->10566,3,38321.76,7918.963542147118,0.33063047384659233,0,downstream corridor extension
6195->10578;10578->6282;6282->8398,3,33916.96,7005.1309154850405,0.3304603202874334,0,upstream corridor extension
6263->6266;6266->6272;6272->10583,3,33476.479999999996,6912.669704677822,0.3303893219204802,0,downstream corridor extension
6672->6673;6673->10587;10587->6675,3,37881.28,7818.00291785447,0.33021071802661245,0,two-sided corridor completion
2446->12360;12360->10285;10285->10819,3,35238.4,7270.378035538912,0.3301116071348943,0,upstream corridor extension
6675->6672;6672->6673;6673->10587,3,41845.6,8621.243169091718,0.32964013111406576,0,upstream corridor extension
9223->8361;8361->10643;10643->10644,3,42726.560000000005,8785.507350784968,0.3289946993452304,0,upstream corridor extension
2173->10909;10909->12660;12660->10910,3,59244.56,12180.285710911478,0.32894931007097306,0,two-sided corridor completion
7589->7560;7560->7590;7590->7592,3,35238.4,7232.648840563693,0.328398512557378,0,downstream corridor extension
5499->10557;10557->4439;4439->8522,3,31274.079999999998,6409.892838176243,0.32793382062979914,0,downstream corridor extension
6556->7581;7581->10883;10883->2568,3,36780.079999999994,7533.312974566066,0.32771273905075,0,two-sided corridor completion
2698->11080;11080->2753;2753->2867,3,21803.760000000002,3569.168337970023,0.3273901692157704,1,downstream corridor extension
4972->8482;8482->12322;12322->12315,3,68935.12,14092.846433399793,0.32709820906150117,0,two-sided corridor completion
10827->4468;4468->10833,2,19821.6,3979.2478386540665,0.3262238032153236,1,downstream corridor extension
7560->7589;7589->7586;7586->7587,3,49333.76,10042.00553496799,0.3256838492737789,0,two-sided corridor completion
6550->10613;10613->2085;2085->10614,3,50655.2,10302.315323450126,0.32540991877477937,0,upstream corridor extension
6883->8378;8378->6866;6866->10595,3,28410.96,5774.03132855325,0.3251720507045591,0,upstream corridor extension
10344->8993;8993->8992;8992->9005,3,23565.68,4777.272576080912,0.3243545750315484,0,downstream corridor extension
12498->8958;8958->10849;10849->10844,3,23785.92,4820.694916775414,0.3242721688646335,0,upstream corridor extension
10895->10889;10889->10623;10623->10629,3,78845.92,15979.273492081102,0.32426329209336086,0,downstream corridor extension
12594->12593,1,7047.68,11418.390484545762,0.3240326031983791,0,downstream boundary-facing singleton
10911->12642;12642->10910;10910->12660,3,69375.6,14043.195352165321,0.3238762989215879,0,upstream corridor extension
10915->12661;12661->12660;12660->10909,3,81929.28,16581.25324529573,0.32381592017497496,0,two-sided corridor completion
6266->6263;6263->8652;8652->6261,3,30833.6,6228.773216727216,0.3232200309650364,0,two-sided corridor completion
6377->6374;6374->8828;8828->8357,3,49554.0,9997.543511977401,0.32280077529894347,0,downstream corridor extension
10614->2085;2085->10613;10613->10166,3,54619.520000000004,11018.980409816504,0.32278512619126654,0,downstream corridor extension
9010->10342;10342->6071;6071->6237,3,31274.08,6304.315304725973,0.32253241302578867,0,two-sided corridor completion
7041->10606;10606->7044;7044->2825,3,45149.2,9099.69542534431,0.3224755406640848,0,downstream corridor extension
10623->7670;7670->2087;2087->10635,3,56161.200000000004,11314.360273850156,0.322339558951024,0,upstream corridor extension
9635->10590;10590->6884;6884->6718,3,31053.840000000004,6247.353557897211,0.32188501301724803,0,two-sided corridor completion
4431->8371;8371->7455;7455->10608,3,44488.479999999996,8948.840398191902,0.32183937588128536,0,two-sided corridor completion
5921->5904;5904->5902;5902->10573,3,23125.2,4650.9197858624375,0.32179058591406345,0,downstream corridor extension
12587->10882;10882->12589;12589->12594,3,26428.8,5308.407744849789,0.32137109485711285,0,upstream corridor extension
6706->10588;10588->6702;6702->6698,3,42946.799999999996,8625.055188132521,0.3213298383351504,0,two-sided corridor completion
10594->12135;12135->6802;6802->11952,3,27530.0,5525.718538134787,0.3211460102076157,0,downstream corridor extension
7470->2040;2040->7167;7167->12569,3,24226.4,4840.858780263378,0.3197080064896727,0,upstream corridor extension
6675->10587;10587->6673;6673->6672,3,37881.28,7564.686105821026,0.3195113198211265,0,two-sided corridor completion
7555->10166;10166->10613;10613->6550,3,49994.48,9979.068808928761,0.3193654598324859,0,two-sided corridor completion
10776->10777;10777->12099;12099->7003,3,45809.92,9139.537327241054,0.31921600656769733,0,downstream corridor extension
5507->5518;5518->5528;5528->5794,3,35018.16,6969.970054238962,0.3184619662135971,0,two-sided corridor completion
7587->7589;7589->7586;7586->10621,3,49113.52,9756.723337610856,0.3178505091913056,0,downstream corridor extension
10587->6675;6675->6672;6672->6673,3,37440.8,7423.582140606156,0.3172403213865582,0,two-sided corridor completion
6563->6556;6556->7581;7581->10883,3,41845.6,8294.101595553857,0.31713161127779677,0,upstream corridor extension
9625->10630;10630->10625;10625->8366,3,51095.68,10101.651104420234,0.31632110125694335,0,two-sided corridor completion
10593->6950;6950->10599;10599->7037,3,38982.479999999996,7706.429742385721,0.31630331338122036,0,downstream corridor extension
10912->4532;4532->10906;10906->10907,3,46470.64,9184.562851141476,0.3162276345199111,0,downstream corridor extension
10906->10907;10907->10641;10641->10635,3,65191.03999999999,12813.367978032946,0.31448169510492113,0,downstream corridor extension
7586->7587;7587->7589;7589->7560,3,51095.68,10016.603914811178,0.3136579504118134,0,upstream corridor extension
10621->7586;7586->7587;7587->7589,3,47351.6,9275.711999755411,0.3134242390881968,0,upstream corridor extension
12487->7112;7112->7073;7073->8872,3,37881.28,7416.184544742183,0.3132390265478752,0,downstream corridor extension
10643->7778;7778->10648;10648->10647,3,56161.200000000004,10972.375024069257,0.312596597624531,0,upstream corridor extension
7587->7589;7589->7590;7590->7560,3,47571.84,9283.045747580296,0.31221985939851127,0,upstream corridor extension
8375->10602;10602->6999;6999->7048,3,33696.72,6561.5295394711175,0.3115569486630683,0,two-sided corridor completion
6779->10593;10593->6950;6950->10599,3,39863.44,7755.71924094028,0.31129151888307804,0,two-sided corridor completion
6386->6379;6379->2425;2425->6375,3,24226.4,4711.423854615285,0.3111596509338761,0,two-sided corridor completion
6884->10590;10590->9635;9635->8381,3,33256.24,6458.846097084619,0.31074329976375537,0,downstream corridor extension
10623->7670;7670->2086;2086->10629,3,66512.48,12901.629277017773,0.310356896077675,0,downstream corridor extension
10570->5866;5866->10569;10569->5862,3,34577.68,6694.738200501437,0.30978310635075285,0,downstream corridor extension
10595->6866;6866->6838;6838->6831,3,28631.2,5538.1392429343,0.3094883479803459,0,downstream corridor extension
4402->8351;8351->8352;8352->4403,3,33036.0,6387.509558265217,0.3093599495466869,0,downstream corridor extension
8358->5167;5167->10343;10343->6374,3,44048.0,8505.296985348434,0.3089464942008149,0,upstream corridor extension
8091->8087;8087->8085;8085->8081,3,41625.36,8032.6283248549225,0.3087590190155203,0,downstream corridor extension
2157->12774;12774->10892;10892->10898,3,44048.0,8497.81303799699,0.30867464722110394,0,two-sided corridor completion
8322->8324;8324->2050;2050->6708,3,34357.439999999995,6601.829493630364,0.3074422072718044,0,downstream corridor extension
9116->10776;10776->10777;10777->12099,3,48893.28,9362.434364381494,0.30637942439145815,0,two-sided corridor completion
7451->4433;4433->10606;10606->7041,3,40303.92,7712.709156044675,0.3061819954404306,0,upstream corridor extension
7474->7463;7463->7462;7462->7461,3,28851.44,5509.4283021405445,0.30553363310201753,0,two-sided corridor completion
10570->5870;5870->10571;10571->8406,3,44488.479999999996,8492.716893199238,0.3054351829758801,0,downstream corridor extension
12336->5015;5015->10548;10548->5254,3,32375.28,6173.622132998418,0.30510301108739357,0,downstream corridor extension
6237->6071;6071->10342;10342->6238,3,32595.52,6209.662447292662,0.3048105971516411,0,downstream corridor extension
10626->7585;7585->8366;8366->10624,3,66512.48,12663.483153458625,0.30462813964437657,0,upstream corridor extension
10909->12660;12660->10910;10910->12642,3,65411.28,12448.002743520092,0.3044857766066059,0,downstream corridor extension
10620->10619;10619->10618;10618->10624,3,50655.2,9630.745868063288,0.3041976616201547,0,two-sided corridor completion
10912->10913;10913->10907;10907->10906,3,66732.72,12680.354997800312,0.3040272897085643,0,downstream corridor extension
8096->8092;8092->8091;8091->8087,3,46911.12,8913.183198110464,0.3040024010720005,0,upstream corridor extension
7040->7042;7042->7043;7043->10601,3,33696.72,6401.99410987368,0.3039818289672671,0,upstream corridor extension
7586->10621;10621->7965;7965->7905,3,27309.76,5182.12156890752,0.30360554286277264,0,downstream corridor extension
10827->12400,1,1761.92,2672.327921861425,0.30334270816625325,0,downstream boundary-facing singleton
6950->10593;10593->6779;6779->10859,3,40524.16,7675.243443969781,0.30303871839296975,0,two-sided corridor completion
10602->6999;6999->7048;7048->7046,3,34357.44,6481.5334148412,0.301840109849451,0,downstream corridor extension
12743->12661;12661->12660;12660->10909,3,87655.52,16520.29764024486,0.301549477139509,0,downstream corridor extension
8381->8382;8382->6707;6707->10589,3,35678.88,6722.420194446102,0.30146328335176903,0,upstream corridor extension
8100->8097;8097->8096;8096->8092,3,39643.2,7457.602295577112,0.3009889129263879,0,upstream corridor extension
10567->8772;8772->5798;5798->5803,3,22024.0,4140.6212021208685,0.3008079333178982,0,downstream corridor extension
6236->6237;6237->6071;6071->10342,3,40744.4,7658.994991921935,0.3007626075503651,0,downstream corridor extension
10614->8371;8371->4431;4431->8696,3,66512.48,12497.564892015955,0.3006368703621565,0,downstream corridor extension
7047->2846;2846->7052;7052->7456,3,45369.44,8514.015471723891,0.30025551901804887,0,upstream corridor extension
10909->2229;2229->10903;10903->10897,3,47792.08,8936.071449156703,0.2991649310649531,0,downstream corridor extension
7473->2050;2050->6708;6708->8327,3,44048.0,8226.847651943695,0.29883209778219016,0,two-sided corridor completion
4304->4053;4053->6624;6624->6479,3,27970.48,5221.109289149222,0.2986639794039557,0,upstream corridor extension
6865->8380;8380->6882;6882->6885,3,33696.72,6288.951739657544,0.29861430974445197,0,downstream corridor extension
10898->10892;10892->12774;12774->2157,3,44048.0,8190.33880060767,0.297505949894939,0,two-sided corridor completion
12360->10285;10285->10819;10819->10818,3,46911.12,8715.062849458489,0.2972451000772009,0,upstream corridor extension
7043->7042;7042->7040;7040->10122,3,40083.68,7446.491941565157,0.29723785606771264,0,downstream corridor extension
5816->10334;10334->5614;5614->8760,3,29071.68,5395.075472271382,0.29692541867667127,0,downstream corridor extension
10623->6563;6563->6556;6556->7581,3,36780.08,6821.770232891019,0.2967593429004404,0,upstream corridor extension
8406->10571;10571->5870;5870->10570,3,44268.24,8204.757890261355,0.29654697418325576,0,upstream corridor extension
10906->10907;10907->10913;10913->10647,3,66732.72,12363.21664010391,0.2964235029557653,0,upstream corridor extension
7956->5530;5530->5243;5243->10553,3,30833.6,5702.886976365704,0.295931035045701,0,two-sided corridor completion
7587->7589;7589->7560;7560->7590,3,51536.16,9491.511322349728,0.2946750032551817,0,two-sided corridor completion
1909->1910;1910->10898;10898->10892,3,30833.6,5664.634443091546,0.2939460558918347,0,upstream corridor extension
7562->7564;7564->10622;10622->7592,3,29071.68,5337.728733720669,0.29376926183671087,0,upstream corridor extension
10558->5499;5499->10557;10557->4439,3,29071.68,5335.411134324262,0.2936417095578522,0,two-sided corridor completion
10628->7592;7592->10622;10622->7564,3,39863.44,7282.833786678817,0.2923113022530445,0,upstream corridor extension
7554->7555;7555->10166;10166->10613,3,54399.28,9934.988217744252,0.29220940329340395,0,upstream corridor extension
10605->10120;10120->7036;7036->10871,3,32815.76,5993.1631123111365,0.2922090172434775,0,upstream corridor extension
6707->8382;8382->8381;8381->10589,3,35238.399999999994,6414.958733267431,0.29127128283996695,0,upstream corridor extension
12220->12331;12331->8476;8476->12332,3,34797.92,6326.266755034547,0.29088022525643126,0,upstream corridor extension
6386->10347;10347->6385;6385->6438,3,30172.88,5478.457102960405,0.29051026500409133,0,downstream corridor extension
4406->10580;10580->4408;4408->8819,3,32815.76,5954.497173142355,0.290323779703038,0,upstream corridor extension
5742->12368;12368->4529;4529->12407,3,57042.16,10338.426828183128,0.28998696622100223,0,upstream corridor extension
7592->10622;10622->7564;7564->7562,3,37661.04,6820.521831503084,0.2897645665229886,0,two-sided corridor completion
7778->10648;10648->10647;10647->10641,3,74441.12,13477.535808367482,0.2896793773842733,0,two-sided corridor completion
6376->7138;7138->8751;8751->6215,3,21143.04,3826.548328135146,0.28957412581238245,0,downstream corridor extension
7586->10620;10620->10619;10619->10618,3,55720.72,10076.865133374222,0.28935347952070173,0,upstream corridor extension
8109->8103;8103->8100;8100->8097,3,36339.600000000006,6570.161044220611,0.2892782989012806,0,downstream corridor extension
5997->5818;5818->5816;5816->10334,3,33036.0,5964.46729386522,0.28887116086040543,0,upstream corridor extension
10818->10819;10819->10285;10285->12360,3,46911.12,8464.691754520652,0.2887056801720582,0,two-sided corridor completion
12642->10910;10910->12660;12660->12661,3,75101.84,13531.532251599501,0.2882812405469587,0,upstream corridor extension
8818->6434;6434->6763;6763->4051,3,33916.96,6104.752377430777,0.28798582785394816,0,two-sided corridor completion
10588->6702;6702->6698;6698->6675,3,43387.28,7804.7566769535215,0.28781732072454497,0,downstream corridor extension
3900->9116;9116->10776;10776->10777,3,45589.68,8185.504338921641,0.28727569358404415,0,upstream corridor extension
8399->8402;8402->6163;6163->6142,3,44708.72,8026.890622852838,0.2872599572648141,0,upstream corridor extension
7546->10611;10611->7450;7450->10612,3,36780.08,6600.3847647427465,0.28712867464095765,0,downstream corridor extension
10613->10166;10166->7555;7555->7554,3,65191.04,11646.156930934738,0.28583454243858636,0,downstream corridor extension
10342->6071;6071->6237;6237->6236,3,40744.4,7275.409803108138,0.28569952398300186,0,downstream corridor extension
10894->2157;2157->12774;12774->10892,3,47351.6,8448.578663069311,0.28547558817254115,0,upstream corridor extension
10618->6550;6550->10613;10613->2085,3,46250.4,8236.363297900592,0.28493118495496145,0,upstream corridor extension
10834->10835;10835->6130;6130->4434,3,72238.72,12839.701002877746,0.28438379866925095,0,upstream corridor extension
10590->6884;6884->6718;6718->4425,3,36119.36,6416.855800262993,0.2842511406741645,0,downstream corridor extension
10892->10898;10898->1910;1910->1909,3,30833.6,5477.090321698875,0.2842141207876538,0,downstream corridor extension
10910->12660;12660->12661;12661->12743,3,73780.4,13105.576509518636,0.2842072205522039,0,two-sided corridor completion
10444->12903;12903->10445;10445->5164,3,31053.840000000004,5514.320289717056,0.28411663303305773,0,upstream corridor extension
6773->6779;6779->10593;10593->6950,3,34137.2,6055.416945486957,0.2838155183430139,0,upstream corridor extension
6718->6884;6884->10590;10590->9635,3,39422.96,6989.887818475431,0.2836879957659367,0,two-sided corridor completion
10815->8512;8512->8511;8511->10809,3,38762.240000000005,6866.477050331717,0.2834295252423685,0,downstream corridor extension
7586->10620;10620->10619;10619->5161,3,46030.159999999996,8141.7498444373305,0.2830057456046151,0,upstream corridor extension
7047->2846;2846->7052;7052->10608,3,44928.96000000001,7940.589700269199,0.2827784912099171,0,two-sided corridor completion
6887->10596;10596->8377;8377->10595,3,33256.24,5863.08946769843,0.2820806906709083,0,upstream corridor extension
10877->10876;10876->12587;12587->2128,3,40083.68,7032.870173154876,0.28072752494401215,0,two-sided corridor completion
10625->10630;10630->10624;10624->8366,3,71798.24,12577.01960018412,0.280274716487404,0,upstream corridor extension
10913->10647;10647->10641;10641->10907,3,66952.95999999999,11722.50180038671,0.28013702277866037,0,downstream corridor extension
4434->10575;10575->6260;6260->8649,3,53958.8,9439.148218204711,0.2798920129641048,0,downstream corridor extension
6704->6702;6702->10588;10588->6706,3,43387.28,7555.532194071713,0.2786266276778526,0,two-sided corridor completion
2050->6708;6708->8327;8327->10366,3,44268.24,7707.294002478983,0.27856699078089336,0,downstream corridor extension
2085->10614;10614->8371;8371->4431,3,66072.0,11488.121758368725,0.27819643439565866,0,two-sided corridor completion
10827->12400;12400->12406;12406->10834,3,29512.160000000003,5130.822560772275,0.2781672401218901,0,downstream corridor extension
6702->10588;10588->6706;6706->10589,3,42946.799999999996,7463.786951959512,0.2780663314411137,0,downstream corridor extension
6256->4458;4458->8531;8531->10841,3,31714.559999999998,5506.993852199737,0.27782791763529374,0,upstream corridor extension
10630->10625;10625->8366;8366->10624,3,84792.4,14702.441409793852,0.2774294188591214,0,downstream corridor extension
12491->7473;7473->2050;2050->6708,3,40083.68,6938.03412688891,0.27694200240652195,0,upstream corridor extension
10166->7555;7555->10164;10164->10165,3,43607.520000000004,7541.976827771545,0.27672206363568647,0,upstream corridor extension
8352->4403;4403->4402;4402->8351,3,26869.28,4642.353095058612,0.27644078859179627,0,upstream corridor extension
5747->4438;4438->4439;4439->8522,3,33256.24,5736.636750721665,0.2759968896410016,0,upstream corridor extension
10629->2086;2086->7670;7670->10623,3,66512.48,11461.271296784533,0.27570816897603656,0,upstream corridor extension
8990->8992;8992->9005;9005->10344,3,29952.64,5155.368292778932,0.27538772103047654,0,upstream corridor extension
9011->9010;9010->10342;10342->6071,3,40964.64,7044.526834215354,0.2751456606171705,0,upstream corridor extension
4449->4454;4454->12453;12453->10845,3,23565.68,4049.8432324594905,0.27496550797325536,0,upstream corridor extension
8366->10624;10624->9624;9624->10629,3,81268.56,13908.036496856228,0.27381878545614646,0,downstream corridor extension
12550->10869;10869->10863;10863->12508,3,44268.240000000005,7572.657878821955,0.27370079782063,0,upstream corridor extension
10892->10893;10893->10894;10894->12594,3,51095.67999999999,8728.68592218761,0.27332834156430014,0,upstream corridor extension
12152->2698;2698->11080;11080->2753,3,21143.04,3597.6755470266676,0.2722541732524116,0,two-sided corridor completion
7562->10616;10616->8324;8324->8322,3,29291.92,4953.798837957871,0.27058923214089736,0,downstream corridor extension
10593->6779;6779->10859;10859->12522,3,29732.4,5019.825705862332,0.27013362962222126,0,downstream corridor extension
10883->7581;7581->6556;6556->6563,3,54399.28,9182.862390374823,0.27008776264317685,0,downstream corridor extension
4434->6130;6130->10835;10835->10834,3,47571.840000000004,8010.30097568989,0.2694131982513988,0,downstream corridor extension
12149->12152;12152->2698;2698->11080,3,20041.84,3374.408105413151,0.26938908646416904,0,upstream corridor extension
7961->8768;8768->10560;10560->8726,3,32375.28,5439.2904465285665,0.26881202925335956,0,two-sided corridor completion
10546->5116;5116->5163;5163->5152,3,29291.92,4913.889261522063,0.2684092684411026,0,upstream corridor extension
4432->5507;5507->5518;5518->5528,3,31934.8,5356.845952990649,0.2683891405233488,0,upstream corridor extension
4452->12452;12452->10850;10850->12502,3,24446.64,4092.4753548310973,0.26784705659877006,0,two-sided corridor completion
7052->2846;2846->7047;7047->2825,3,46470.64,7779.214940753102,0.2678410261878245,0,upstream corridor extension
12384->6913;6913->10350;10350->6750,3,27970.48,4681.255820144901,0.2677826520042503,0,upstream corridor extension
4438->4439;4439->8522;8522->5742,3,29071.68,4863.297186946218,0.26765826739679127,0,two-sided corridor completion
12581->8972;8972->10868;10868->12548,3,48673.04,8129.613913472662,0.26723998052219994,0,upstream corridor extension
7638->10383;10383->10378;10378->7565,3,44048.0,7351.058494515419,0.2670199235203567,0,upstream corridor extension
8696->4431;4431->8371;8371->10614,3,66512.48,11099.154426183737,0.2669972173927958,0,upstream corridor extension
10847->4459;4459->12462;12462->12460,3,30613.36,5107.960461536926,0.26696634209570863,0,upstream corridor extension
5866->10570;10570->5870;5870->10571,3,44488.479999999996,7414.99969844495,0.26667576679427846,0,two-sided corridor completion
10636->10630;10630->10625;10625->8366,3,62548.16,10417.416483417155,0.2664805227438737,0,downstream corridor extension
9033->10843;10843->12146;12146->12149,3,44268.240000000005,5872.8089900777595,0.2653283252317128,1,two-sided corridor completion
8361->10643;10643->7778;7778->10648,3,57482.64000000001,9489.470015143455,0.2641345634826363,0,upstream corridor extension
2089->2090;2090->10637;10637->9223,3,47131.36,7775.622381873312,0.26396428643258546,0,upstream corridor extension
12774->10892;10892->10893;10893->10894,3,53518.32,8822.373213084007,0.26375635746664716,0,upstream corridor extension
5794->5528;5528->5518;5518->5507,3,35018.16,5771.724249208976,0.2637134217998422,0,downstream corridor extension
2569->10883;10883->7581;7581->6556,3,50655.2,8342.561803340584,0.2635089563429803,0,two-sided corridor completion
7585->8366;8366->10624;10624->9624,3,80167.36,13157.7938370828,0.2626065039354231,0,two-sided corridor completion
4439->8522;8522->5742;5742->12368,3,39863.44,6516.022300071166,0.26153376828778113,0,downstream corridor extension
10166->7555;7555->7554;7554->7547,3,55060.0,8998.01067651331,0.2614750650639538,0,downstream corridor extension
7632->7631;7631->10627;10627->7587,3,46250.4,7525.080691549767,0.26032486435748936,0,upstream corridor extension
6706->6704;6704->6702;6702->10588,3,42506.31999999999,6900.053603032263,0.259728100782463,0,upstream corridor extension
6266->6145;6145->10577;10577->6272,3,37661.04,6107.581719352421,0.2594758602248869,0,two-sided corridor completion
8648->4434,1,6827.44,8841.325410136433,0.25899386622618237,0,upstream boundary-facing singleton
12879->2584;2584->10441;10441->10304,3,42286.08,6835.5191043365085,0.2586390265292601,0,upstream corridor extension
8103->8100;8100->8097;8097->8096,3,31714.559999999998,5123.290354747909,0.25847007076865186,0,upstream corridor extension
10612->7451;7451->4433;4433->10606,3,37661.04,6077.077796773776,0.25817992479331536,0,upstream corridor extension
7581->10883;10883->2568;2568->12590,3,27530.0,4441.579358856026,0.25813755808825434,0,downstream corridor extension
12218->12319;12319->12317;12317->12318,3,29291.92,4720.062229994537,0.2578219375169419,0,two-sided corridor completion
12573->2032;2032->7470;7470->2040,3,30613.36,4930.269603591358,0.2576793715471341,0,downstream corridor extension
12086->6954;6954->6955;6955->10600,3,27970.48,4478.744298974724,0.2561983519181494,0,upstream corridor extension
10869->10863;10863->12508;12508->10858,3,43607.520000000004,6941.93892797614,0.25470612143872945,0,two-sided corridor completion
10383->10378;10378->7565;7565->10374,3,45369.44,7206.920683550604,0.2541594759309563,0,two-sided corridor completion
4972->10539;10539->12323;12323->12322,3,52857.6,8393.186002100469,0.2540618114208884,0,downstream corridor extension
8652->6263;6263->10576;10576->8649,3,54399.28,8633.70617714066,0.25393589553804863,0,two-sided corridor completion
2040->7167;7167->12569;12569->8319,3,28410.96,4496.746997612226,0.2532401297309053,0,two-sided corridor completion
2846->7052;7052->7456;7456->7905,3,59905.28,9420.445748057486,0.251609093503811,0,upstream corridor extension
10888->2569;2569->10883;10883->7581,3,29952.64,4708.539532804241,0.25151917335122337,0,upstream corridor extension
2087->10635;10635->10641;10641->10907,3,61006.479999999996,9587.53464476494,0.2514496071831043,0,upstream corridor extension
4458->8531;8531->10841;10841->12455,3,47131.36,7391.3103046026945,0.25091778568164197,0,two-sided corridor completion
7564->7562;7562->10616;10616->8324,3,31494.32,4909.805384276175,0.24943191708352108,0,two-sided corridor completion
10907->10641;10641->10647;10647->10648,3,66732.72,10399.766821656054,0.24934735036500366,0,upstream corridor extension
2086->9626;9626->9625;9625->10630,3,44268.24,6894.847388059932,0.24920249417857798,0,downstream corridor extension
7555->7554;7554->7547;7547->12591,3,40964.64,6372.721363055274,0.24890623183527155,0,downstream corridor extension
10572->8406;8406->10571;10571->5870,3,44048.0,6806.18739623596,0.24722802020472068,0,upstream corridor extension
7566->7474;7474->7463;7463->7462,3,37661.04,5795.214630053564,0.24620518732583335,0,upstream corridor extension
10892->12774;12774->2157;2157->10894,3,47351.6,7272.0318911679515,0.2457203352340517,0,downstream corridor extension
10876->12587;12587->2128;2128->9210,3,40524.16,6221.988190227285,0.24566039380862317,0,downstream corridor extension
7112->7073;7073->8872;8872->10604,3,33256.24,5104.764768490761,0.24559672499312063,0,downstream corridor extension
7591->7590;7590->7560;7560->7589,3,50214.72,7688.004006092791,0.24496415413146716,0,upstream corridor extension
10547->5128;5128->5154;5154->10553,3,47131.36,7213.868862502445,0.24489406161850438,0,upstream corridor extension
10843->12146;12146->12149;12149->12152,3,29732.4,4549.828925731263,0.2448415291456465,0,downstream corridor extension
10907->10641;10641->10647;10647->10913,3,66952.95999999999,10239.556905124718,0.24469853234568797,0,upstream corridor extension
8531->10841;10841->12455;12455->12460,3,59464.8,9057.800463747053,0.2437152860515008,0,downstream corridor extension
5344->10332;10332->5617;5617->8760,3,33256.24,5061.641466989099,0.24352200811584712,0,upstream corridor extension
12452->10850;10850->12502;12502->12504,3,25327.6,3837.288950706645,0.24240995282342712,0,downstream corridor extension
8756->10347,1,1321.44,1599.709902598335,0.24211616155078325,0,upstream boundary-facing singleton
6258->6257;6257->6672;6672->6675,3,35238.4,5329.898704775672,0.24200411845149256,0,downstream corridor extension
10599->7037;7037->7035;7035->10865,3,45149.200000000004,6826.439630757315,0.24191576836824802,0,upstream corridor extension
10599->6944;6944->6940;6940->12524,3,39202.72,5924.200423073371,0.2417873218214806,0,upstream corridor extension
10588->6806;6806->6835;6835->6865,3,40964.64,6189.933949689784,0.241766907252295,0,two-sided corridor completion
7581->6556;6556->6563;6563->10623,3,49333.759999999995,7453.722834527601,0.241740271474223,0,downstream corridor extension
5540->7956;7956->5530;5530->5243,3,37000.32,5589.175842282229,0.24169200016787873,0,upstream corridor extension
7047->2825;2825->7044;7044->10606,3,46250.4,6976.585996739828,0.24135007685952392,0,downstream corridor extension
7561->7560;7560->7589;7589->7590,3,44048.0,6631.997209531831,0.2409007340912398,0,upstream corridor extension
4446->10877;10877->10876;10876->12587,3,41184.880000000005,6185.700559013769,0.24030957221247284,0,upstream corridor extension
10625->10630;10630->10636;10636->8364,3,89637.68000000001,13422.186299541914,0.2395811457778365,0,upstream corridor extension
4425->6718;6718->6884;6884->10590,3,47131.36,7056.891683789778,0.23956505167819567,0,upstream corridor extension
10619->5161;5161->5159;5159->10614,3,31494.32,4700.10807489019,0.23877870421791308,0,downstream corridor extension
6374->10343;10343->5167;5167->8358,3,44048.0,6563.568115756791,0.23841511499298185,0,downstream corridor extension
8097->8096;8096->8092;8092->8091,3,56821.92,8456.968019067455,0.2381325522000652,0,two-sided corridor completion
8092->8091;8091->8087;8087->8085,3,54179.04000000001,8057.218629820287,0.23794348898969894,0,two-sided corridor completion
10624->8366;8366->10625;10625->10630,3,84792.4,12516.133846471517,0.23617463539603112,0,upstream corridor extension
10566->8408;8408->10565;10565->5792,3,45809.92,6725.584958092463,0.2349040542517416,0,downstream corridor extension
10811->5083;5083->8483;8483->10545,3,65851.76,9661.669631083501,0.2347495558164824,0,upstream corridor extension
10561->8771;8771->5797;5797->8769,3,38542.0,5651.171714982052,0.23459796440172498,0,upstream corridor extension
7042->7040;7040->10122;10122->10121,3,32155.04,4709.25697895906,0.2343275320551458,0,downstream corridor extension
6142->6163;6163->8402;8402->8399,3,44708.72,6506.827498272538,0.23286115096196136,0,downstream corridor extension
12324->12323;12323->10539;10539->4972,3,43827.76,6375.30530209782,0.23274035641694923,0,upstream corridor extension
8114->8109;8109->8103;8103->8100,3,36339.600000000006,5280.708970916527,0.23250488044630213,0,two-sided corridor completion
6434->6763;6763->4051;4051->6438,3,40524.159999999996,5888.705001550323,0.23250150040076134,0,downstream corridor extension
