link_id,from_node,to_node,type,length_miles,capacity_dry_vehph,capacity_flood_vehph,t0_dry_min,t0_flood_min,is_closed,station_id,source_init_node_label,source_term_node_label,source_edge_type,source_flood_depth_mm,source_flood_affected,source_retain_in_flood_network,source_capacity,source_capacity_raw_vehph,inferred_lanes,capacity_per_lane_vehph,modeled_capacity_dry_vehph,source_length_miles,source_free_flow_time_file_min,source_free_flow_time_min,computed_free_flow_time_min,source_speed_mph,nominal_speed_kmh,flood_safe_speed_kmh,operational_speed_flood_kmh,flood_capacity_retention_ratio,computed_flood_free_flow_time_min,road_component_id,source_original_init_node,source_original_term_node,source_link_type,repair_candidate_flooded_road,fortified_road,fortified_station,active_in_plan,active_in_scenario,total_flow_veh_per_period,ev_flow_veh_per_period,non_ev_flow_veh_per_period,travel_time_min,total_vehicle_min,ev_vehicle_min,non_ev_vehicle_min
CRL001601,1845,4258,road,1.28,1900.0,1409.8,1.8285714285714285,1.8285714285714283,0,,1845,4258,road_original,25.4,1,1,510.0,510.0,1,1900.0,1900.0,1.28,1.707,1.8285714285714285,1.8285714285714285,42.0,67.592448,73.481784,67.592448,0.742,1.8285714285714283,1845->4258,1845,4258,1.0,1,0,0,1,1,1582.5423030006689,8.53891698673417,1574.0033860139347,1.833948049978183,2902.3003705960596,15.659930156746714,2886.640440439313
CRL001602,1845,6510,road,0.3,1900.0,1409.8,0.5142857142857142,0.5142857142857142,0,,1845,6510,road_original,31.75,1,1,770.0,770.0,1,1900.0,1900.0,0.3,0.514,0.5142857142857142,0.5142857142857142,35.0,56.327040000000004,70.29748125,56.327040000000004,0.742,0.5142857142857142,1845->6510,1845,6510,1.0,1,0,0,1,1,421.2482216810118,17.92141331074779,403.326808370264,0.5142933058801351,216.64514052445557,9.216862897628738,207.42827762682683
CRL001603,1845,12918,road,1.94,1900.0,1409.8,2.2823529411764705,2.5493072078925025,0,,1845,12918,road_original,25.4,1,1,900.0,900.0,1,1900.0,1900.0,1.94,2.116,2.2823529411764705,2.2823529411764705,51.0,82.07654400000001,73.481784,73.481784,0.742,2.5493072078925025,1845->12918,1845,12918,1.0,1,0,0,1,1,486.42041821334584,22.483335266049163,463.9370829472967,2.549374110890025,1240.0676212014027,57.31843285372643,1182.7491883476762
CRL001604,1846,1845,road,1.71,1900.0,1409.8,2.052,2.247069755410402,0,,1846,1845,road_original,25.4,1,1,990.0,990.0,1,1900.0,1900.0,1.71,2.052,2.052,2.052,50.0,80.4672,73.481784,73.481784,0.742,2.247069755410402,1846->1845,1846,1845,1.0,1,0,0,1,1,1405.431314881322,32.11347552828338,1373.3178393530386,2.251179655585577,3163.8783833837188,72.29320277941683,3091.585180604302
CRL001605,1846,4258,road,1.61,1900.0,1409.8,2.3000000000000003,2.3000000000000003,0,,1846,4258,road_original,19.05,1,1,1080.0,1080.0,1,1900.0,1900.0,1.61,2.147,2.3000000000000003,2.3000000000000003,42.0,67.592448,76.73866725,67.592448,0.742,2.3000000000000003,1846->4258,1846,4258,1.0,1,0,0,1,1,1205.1303669280906,119.13297665735428,1085.9973902707363,2.3022742603043307,2774.5406240896564,274.2767857116634,2500.263838377993
CRL001606,1846,10161,road,0.38,3800.0,2819.6,0.5700000000000001,0.5700000000000001,0,,1846,10161,road_original,19.05,1,1,1980.0,1980.0,2,1900.0,3800.0,0.38,0.57,0.5700000000000001,0.5700000000000001,40.0,64.37376,76.73866725,64.37376,0.742,0.5700000000000001,1846->10161,1846,10161,1.0,1,0,0,1,1,2970.4632244438244,30.22757468481633,2940.235649759008,0.5713002528317465,1697.0263911521618,17.269021059926068,1679.7573700922355
CRL001607,1847,1856,road,0.68,1900.0,1210.3,1.2750000000000001,1.2750000000000001,0,,1847,1856,road_original,63.5,1,1,1440.0,1440.0,1,1900.0,1900.0,0.68,1.166,1.2750000000000001,1.2750000000000001,32.0,51.499008,55.464675,51.499008,0.637,1.2750000000000001,1847->1856,1847,1856,1.0,1,0,0,1,1,1452.3155193553182,55.35910336471701,1396.9564159906013,1.2798954002389713,1858.8119529185444,70.85386175785506,1787.9580911606895
CRL001608,1847,1916,road,1.02,3800.0,2420.6,1.6105263157894738,1.7757582244915349,0,,1847,1916,road_original,63.5,1,1,1980.0,1980.0,2,1900.0,3800.0,1.02,1.53,1.6105263157894738,1.6105263157894738,38.0,61.155072000000004,55.464675,55.464675,0.637,1.7757582244915349,1847->1916,1847,1916,1.0,1,0,0,1,1,905.0031083228224,31.13992044769685,873.8631878751256,1.775822478206518,1607.1248626064364,55.29897070058284,1551.8258919058535
CRL001609,1847,2607,road,0.42,3800.0,2420.6,0.7,0.731194563025926,0,,1847,2607,road_original,63.5,1,1,2520.0,2520.0,2,1900.0,3800.0,0.42,0.63,0.7,0.7,36.0,57.936384000000004,55.464675,55.464675,0.637,0.731194563025926,1847->2607,1847,2607,1.0,1,0,0,1,1,639.4520693104063,12.926373993592767,626.5256953168135,0.7312011574833135,467.5680932348691,9.451779626177233,458.1163136086919
CRL001610,1847,2608,road,0.3,3800.0,2420.6,0.5625,0.5625,0,,1847,2608,road_original,63.5,1,1,2520.0,2520.0,2,1900.0,3800.0,0.3,0.514,0.5625,0.5625,32.0,51.499008,55.464675,51.499008,0.637,0.5625,1847->2608,1847,2608,1.0,1,0,0,1,1,1129.4697019341359,3.622886643829873,1125.846815290306,0.5625493781702725,635.3824784852112,2.0380526286678804,633.3444258565434
CRL001611,1848,1849,road,0.06,1900.0,1409.8,0.09473684210526315,0.09473684210526315,0,,1848,1849,road_original,19.05,1,1,540.0,540.0,1,1900.0,1900.0,0.06,0.09,0.09473684210526315,0.09473684210526315,38.0,61.155072000000004,76.73866725,61.155072000000004,0.742,0.09473684210526315,1848->1849,1848,1849,1.0,1,0,0,1,1,3237.734493621658,26.986027034907664,3210.7484665867505,0.09961729412801702,322.534349359535,2.688274992483016,319.846074367052
CRL001612,1848,10161,road,0.33,1900.0,1409.8,0.5210526315789474,0.5210526315789474,0,,1848,10161,road_original,19.05,1,1,450.0,450.0,1,1900.0,1900.0,0.33,0.495,0.5210526315789474,0.5210526315789474,38.0,61.155072000000004,76.73866725,61.155072000000004,0.742,0.5210526315789474,1848->10161,1848,10161,1.0,1,0,0,1,1,2259.422606024008,154.12854493706237,2105.2940610869455,0.527418353858306,1191.6609515394264,81.29022345328138,1110.3707280861447
CRL001613,1848,11588,road,0.19,1900.0,1409.8,0.3,0.30000000000000004,0,,1848,11588,road_original,19.05,1,1,860.0,860.0,1,1900.0,1900.0,0.19,0.285,0.3,0.3,38.0,61.155072000000004,76.73866725,61.155072000000004,0.742,0.30000000000000004,1848->11588,1848,11588,1.0,1,0,0,1,1,912.237339414284,38.78056400983053,873.4567754044534,0.3000973932478122,273.7600475815463,11.637946168030064,262.12210141351625
CRL001614,1849,1848,road,0.06,1900.0,1409.8,0.09473684210526315,0.09473684210526315,0,,1849,1848,road_original,19.05,1,1,810.0,810.0,1,1900.0,1900.0,0.06,0.09,0.09473684210526315,0.09473684210526315,38.0,61.155072000000004,76.73866725,61.155072000000004,0.742,0.09473684210526315,1849->1848,1849,1848,1.0,1,0,0,1,1,2519.678472095745,169.25889404965812,2350.419578046087,0.09652693521570792,243.21684064039988,16.33804230061372,226.87879833978616
CRL001615,1849,4674,road,0.99,1900.0,1409.8,1.4142857142857141,1.4142857142857144,0,,1849,4674,road_original,19.05,1,1,990.0,990.0,1,1900.0,1900.0,0.99,1.32,1.4142857142857141,1.4142857142857141,42.0,67.592448,76.73866725,67.592448,0.742,1.4142857142857144,1849->4674,1849,4674,1.0,1,0,0,1,1,2996.6676369123056,24.60889064001891,2972.0587462722865,1.467750481511972,4398.36036700938,36.11971108636322,4362.240655923016
CRL001616,1849,4675,road,1.25,1900.0,1409.8,1.7857142857142858,1.7857142857142858,0,,1849,4675,road_original,19.05,1,1,770.0,770.0,1,1900.0,1900.0,1.25,1.667,1.7857142857142858,1.7857142857142858,42.0,67.592448,76.73866725,67.592448,0.742,1.7857142857142858,1849->4675,1849,4675,1.0,1,0,0,1,1,309.5316843451918,2.37713639488876,307.1545479503031,1.7857219700907316,552.7375291743984,4.244904686255136,548.4926244881433
CRL001617,1850,1851,road,1.13,1900.0,1409.8,1.5767441860465115,1.5767441860465115,0,,1850,1851,road_original,19.05,1,1,1080.0,1080.0,1,1900.0,1900.0,1.13,1.507,1.5767441860465115,1.5767441860465115,43.0,69.20179200000001,76.73866725,69.20179200000001,0.742,1.5767441860465115,1850->1851,1850,1851,1.0,1,0,0,1,1,927.8575336273602,4.316635466176746,923.5408981611835,1.5772920372837,1463.5022995241281,6.8085947486569935,1456.6937047754711
CRL001618,1850,11587,road,0.14,1900.0,1409.8,0.336,0.336,0,,1850,11587,road_original,19.05,1,1,630.0,630.0,1,1900.0,1900.0,0.14,0.336,0.336,0.336,25.0,40.2336,76.73866725,40.2336,0.742,0.336,1850->11587,1850,11587,1.0,1,0,0,1,1,1094.7128990106992,12.99890022248932,1081.71399878821,0.33622621241399236,368.07117171510873,4.370570987354987,363.70060072775374
CRL001619,1850,11588,road,0.55,1900.0,1409.8,1.1379310344827587,1.1379310344827587,0,,1850,11588,road_original,19.05,1,1,600.0,600.0,1,1900.0,1900.0,0.55,1.1,1.1379310344827587,1.1379310344827587,29.0,46.670976,76.73866725,46.670976,0.742,1.1379310344827587,1850->11588,1850,11588,1.0,1,0,0,1,1,746.316957961926,8.377932166833931,737.9390257950921,1.1380965296806944,849.3807398983207,9.534895524973958,839.8458443733467
CRL001620,1851,1844,road,0.6,1900.0,1409.8,0.972972972972973,0.972972972972973,0,,1851,1844,road_original,25.4,1,1,860.0,860.0,1,1900.0,1900.0,0.6,0.9,0.972972972972973,0.972972972972973,37.0,59.545728000000004,73.481784,59.545728000000004,0.742,0.972972972972973,1851->1844,1851,1844,1.0,1,0,0,1,1,701.31080333093,11.947162777157871,689.363640553772,0.9730833094487251,682.4338374574053,11.625584693719404,670.8082527636859
CRL001621,1851,1850,road,1.13,1900.0,1409.8,1.5767441860465115,1.5767441860465115,0,,1851,1850,road_original,19.05,1,1,1260.0,1260.0,1,1900.0,1900.0,1.13,1.507,1.5767441860465115,1.5767441860465115,43.0,69.20179200000001,76.73866725,69.20179200000001,0.742,1.5767441860465115,1851->1850,1851,1850,1.0,1,0,0,1,1,281.43047379448404,4.852198668974153,276.5782751255099,1.5767488228847026,443.7451682793369,7.650698539707717,436.0944697396292
CRL001622,1851,4674,road,0.37,1900.0,1409.8,0.6,0.6,0,,1851,4674,road_original,19.05,1,1,430.0,430.0,1,1900.0,1900.0,0.37,0.555,0.6,0.6,37.0,59.545728000000004,76.73866725,59.545728000000004,0.742,0.6,1851->4674,1851,4674,1.0,1,0,0,1,1,1818.8581184389643,20.90465464772814,1797.9534637912361,0.6030783837451017,1096.9140143298273,12.607145337701414,1084.3068689921258
CRL001623,1852,2612,road,0.5,3800.0,2420.6,0.7894736842105263,1.0751686915802623,0,,1852,2612,road_original,88.9,1,1,2160.0,2160.0,2,1900.0,3800.0,0.5,0.75,0.7894736842105263,0.7894736842105263,38.0,61.155072000000004,44.90487900000001,44.90487900000001,0.637,1.0751686915802623,1852->2612,1852,2612,1.0,1,0,0,1,1,795.6978583895723,0.5247984910874145,795.1730598984849,1.0751919394675014,855.5279235920215,0.5642591074618954,854.9636644845596
CRL001624,1852,2613,road,0.32,3800.0,2420.6,0.6,0.6881079626113678,0,,1852,2613,road_original,88.9,1,1,2520.0,2520.0,2,1900.0,3800.0,0.32,0.549,0.6,0.6,32.0,51.499008,44.90487900000001,44.90487900000001,0.637,0.6881079626113678,1852->2613,1852,2613,1.0,1,0,0,1,1,739.6585984224986,13.901863273153682,725.7567351493449,0.6881190721480861,508.97318845284354,9.566137256652066,499.40705119619145
CRL001625,1852,10466,road,0.26,1900.0,1210.3,0.44571428571428573,0.5590877196217364,0,,1852,10466,road_original,88.9,1,1,720.0,720.0,1,1900.0,1900.0,0.26,0.446,0.44571428571428573,0.44571428571428573,35.0,56.327040000000004,44.90487900000001,44.90487900000001,0.637,0.5590877196217364,1852->10466,1852,10466,1.0,1,0,0,1,1,666.030635970107,2.01555362102834,664.0150823490787,0.559182668728848,372.4327884769363,1.1270626527727203,371.30572582416363
CRL001626,1852,12960,road,1.03,1900.0,1210.3,1.6263157894736844,2.2148475046553404,0,,1852,12960,road_original,88.9,1,1,1440.0,1440.0,1,1900.0,1900.0,1.03,1.545,1.6263157894736844,1.6263157894736844,38.0,61.155072000000004,44.90487900000001,44.90487900000001,0.637,2.2148475046553404,1852->12960,1852,12960,1.0,1,0,0,1,1,1241.2321762876675,11.485570367067103,1229.7466059206004,2.2193847267438143,2754.7717343958348,25.490899450610073,2729.280834945225
CRL001627,1853,4674,road,0.54,1900.0,1409.8,0.8756756756756758,0.8756756756756758,0,,1853,4674,road_original,25.4,1,1,450.0,450.0,1,1900.0,1900.0,0.54,0.81,0.8756756756756758,0.8756756756756758,37.0,59.545728000000004,73.481784,59.545728000000004,0.742,0.8756756756756758,1853->4674,1853,4674,1.0,1,0,0,1,1,1491.7545465304715,191.072463391615,1300.6820831388566,0.8777085427508837,1309.3257091772655,167.705933403276,1141.6197757739897
CRL001628,1853,9834,road,0.71,1900.0,1409.8,0.9906976744186046,0.9906976744186043,0,,1853,9834,road_original,31.75,1,1,900.0,900.0,1,1900.0,1900.0,0.71,0.947,0.9906976744186046,0.9906976744186046,43.0,69.20179200000001,70.29748125,69.20179200000001,0.742,0.9906976744186043,1853->9834,1853,9834,1.0,1,0,0,1,1,590.4687399052425,15.202785087677423,575.2659548175651,0.9907541297551644,585.009342552447,15.062222109396636,569.9471204430505
CRL001629,1853,9835,road,0.47,3800.0,2819.6,0.7230769230769231,0.7230769230769231,0,,1853,9835,road_original,31.75,1,1,2520.0,2520.0,2,1900.0,3800.0,0.47,0.705,0.7230769230769231,0.7230769230769231,39.0,62.764416000000004,70.29748125,62.764416000000004,0.742,0.7230769230769231,1853->9835,1853,9835,1.0,1,0,0,1,1,1021.9857544105552,8.356371863345093,1013.6293825472101,0.7231000341495586,738.9979339146348,6.042492779751247,732.9554411348836
CRL001630,1854,1864,road,0.25,1900.0,1210.3,0.6,0.6,0,,1854,1864,road_original,88.9,1,1,340.0,340.0,1,1900.0,1900.0,0.25,0.6,0.6,0.6,25.0,40.2336,44.90487900000001,40.2336,0.637,0.6,1854->1864,1854,1864,1.0,1,0,0,1,1,691.133254929473,0.2801247403574326,690.8531301891155,0.6001181496714422,414.76161012467645,0.16810794086049563,414.59350218381593
CRL001631,1854,2176,road,0.15,1900.0,1210.3,0.3,0.32255060747407865,0,,1854,2176,road_original,88.9,1,1,1450.0,1450.0,1,1900.0,1900.0,0.15,0.3,0.3,0.3,30.0,48.28032,44.90487900000001,44.90487900000001,0.637,0.32255060747407865,1854->2176,1854,2176,1.0,1,0,0,1,1,22.66928972614064,0.6792594596986548,21.990030266441984,0.32255060754759496,7.311993173839116,0.21909555140825218,7.092897622430863
CRL001632,1854,2613,road,0.18,3800.0,2420.6,0.33749999999999997,0.3870607289688944,0,,1854,2613,road_original,88.9,1,1,2520.0,2520.0,2,1900.0,3800.0,0.18,0.309,0.33749999999999997,0.33749999999999997,32.0,51.499008,44.90487900000001,44.90487900000001,0.637,0.3870607289688944,1854->2613,1854,2613,1.0,1,0,0,1,1,1081.8032044842703,9.107050182477161,1072.696154301793,0.38708932371790006,418.7544708196733,3.525241896200063,415.2292289234733
CRL001633,1854,2726,road,0.04,1900.0,1210.3,0.075,0.08601349532642097,0,,1854,2726,road_original,88.9,1,1,1800.0,1800.0,1,1900.0,1900.0,0.04,0.069,0.075,0.075,32.0,51.499008,44.90487900000001,44.90487900000001,0.637,0.08601349532642097,1854->2726,1854,2726,1.0,1,0,0,1,1,1132.3151142294644,13.901863273153682,1118.4132509563108,0.08613552625636503,97.532558252191,1.1974443089771256,96.33511394321388
CRL001634,1855,2721,road,0.13,1900.0,1210.3,0.2785714285714286,0.2785714285714286,0,,1855,2721,road_original,63.5,1,1,1440.0,1440.0,1,1900.0,1900.0,0.13,0.26,0.2785714285714286,0.2785714285714286,28.0,45.061632,55.464675,45.061632,0.637,0.2785714285714286,1855->2721,1855,2721,1.0,1,0,0,1,1,1016.0155531899824,8.551144049947904,1007.4644091400345,0.2788276244288623,283.29320307873917,2.3842951815959745,280.9089078971432
CRL001635,1855,10472,road,0.67,1900.0,1210.3,1.2181818181818183,1.2181818181818183,0,,1855,10472,road_original,63.5,1,1,648.0,648.0,1,1900.0,1900.0,0.67,1.149,1.2181818181818183,1.2181818181818183,33.0,53.108352000000004,55.464675,53.108352000000004,0.637,1.2181818181818183,1855->10472,1855,10472,1.0,1,0,0,1,1,2423.7257834670454,9.009219451100504,2414.716564015945,1.2544628936090667,3040.474059642972,11.301731501786627,3029.1723281411855
CRL001636,1855,10478,road,0.47,3800.0,2420.6,1.0071428571428571,1.0071428571428571,0,,1855,10478,road_original,63.5,1,1,2440.0,2440.0,2,1900.0,3800.0,0.47,0.94,1.0071428571428571,1.0071428571428571,28.0,45.061632,55.464675,45.061632,0.637,1.0071428571428571,1855->10478,1855,10478,1.0,1,0,0,1,1,3153.7166525692664,23.824210504649997,3129.8924420646163,1.012516835172845,3193.1912040913326,24.122414220659866,3169.068789870673
CRL001637,1856,1847,road,0.68,1900.0,1210.3,1.2750000000000001,1.2750000000000001,0,,1856,1847,road_original,63.5,1,1,1440.0,1440.0,1,1900.0,1900.0,0.68,1.166,1.2750000000000001,1.2750000000000001,32.0,51.499008,55.464675,51.499008,0.637,1.2750000000000001,1856->1847,1856,1847,1.0,1,0,0,1,1,942.3849027270194,9.373830535894868,933.0110721911245,1.2758678757862385,1202.3586240153431,11.959769253812363,1190.3988547615309
CRL001638,1856,2720,road,0.3,1900.0,1210.3,0.6206896551724138,0.6206896551724138,0,,1856,2720,road_original,63.5,1,1,450.0,450.0,1,1900.0,1900.0,0.3,0.6,0.6206896551724138,0.6206896551724138,29.0,46.670976,55.464675,46.670976,0.637,0.6206896551724138,1856->2720,1856,2720,1.0,1,0,0,1,1,1006.9406404820879,56.92231754409357,950.0183229379943,0.6212403666047532,625.5521726423174,35.36244141908487,590.1897312232325
CRL001639,1856,10724,road,1.04,1900.0,1210.3,1.642105263157895,1.810577013207055,0,,1856,10724,road_original,63.5,1,1,1580.0,1580.0,1,1900.0,1900.0,1.04,1.56,1.642105263157895,1.642105263157895,38.0,61.155072000000004,55.464675,55.464675,0.637,1.810577013207055,1856->10724,1856,10724,1.0,1,0,0,1,1,852.0562742999754,13.282997131059528,838.7732771689158,1.811400628163569,1543.4152704976857,24.060829347096114,1519.3544411505895
CRL001640,1856,10728,road,0.21,1900.0,1210.3,0.33157894736842103,0.365597281512963,0,,1856,10728,road_original,63.5,1,1,1580.0,1580.0,1,1900.0,1900.0,0.21,0.315,0.33157894736842103,0.33157894736842103,38.0,61.155072000000004,55.464675,55.464675,0.637,0.365597281512963,1856->10728,1856,10728,1.0,1,0,0,1,1,1299.7737126344846,6.076782603933237,1293.6969300305514,0.36649783199286984,476.36424776186203,2.2271276498335175,474.13712011202847
CRL001641,1857,1858,road,0.22,1900.0,1210.3,0.4125,0.4124999999999999,0,,1857,1858,road_original,63.5,1,1,1440.0,1440.0,1,1900.0,1900.0,0.22,0.377,0.4125,0.4125,32.0,51.499008,55.464675,51.499008,0.637,0.4124999999999999,1857->1858,1857,1858,1.0,1,0,0,1,1,2229.7935627176244,64.79140430793146,2165.002158409693,0.4213006893075938,939.4135649865705,27.296663296138526,912.1169016904321
CRL001642,1857,1929,road,1.08,1900.0,1210.3,2.8173913043478267,2.8173913043478267,0,,1857,1929,road_original,63.5,1,1,360.0,360.0,1,1900.0,1900.0,1.08,2.592,2.8173913043478267,2.8173913043478267,23.0,37.014912,55.464675,37.014912,0.637,2.8173913043478267,1857->1929,1857,1929,1.0,1,0,0,1,1,792.288798245142,5.013715940037261,787.2750823051047,2.8183494142743566,2232.9466704703295,14.130403382942019,2218.8162670873876
CRL001643,1857,2720,road,0.3,1900.0,1210.3,0.6206896551724138,0.6206896551724138,0,,1857,2720,road_original,63.5,1,1,450.0,450.0,1,1900.0,1900.0,0.3,0.6,0.6206896551724138,0.6206896551724138,29.0,46.670976,55.464675,46.670976,0.637,0.6206896551724138,1857->2720,1857,2720,1.0,1,0,0,1,1,1670.632534027878,16.21119294398816,1654.4213410838897,0.6248625011293902,1043.915623680791,10.129766569271565,1033.7858571115194
CRL001644,1857,10478,road,0.52,1900.0,1210.3,1.0758620689655174,1.0758620689655174,0,,1857,10478,road_original,63.5,1,1,450.0,450.0,1,1900.0,1900.0,0.52,1.04,1.0758620689655174,1.0758620689655174,29.0,46.670976,55.464675,46.670976,0.637,1.0758620689655174,1857->10478,1857,10478,1.0,1,0,0,1,1,2094.5304950880586,7.424493696893407,2087.106001391165,1.0937325998489082,2290.856283855483,8.120410793665059,2282.735873061818
CRL001645,1858,1857,road,0.22,3800.0,2420.6,0.4125,0.4124999999999999,0,,1858,1857,road_original,63.5,1,1,1980.0,1980.0,2,1900.0,3800.0,0.22,0.377,0.4125,0.4125,32.0,51.499008,55.464675,51.499008,0.637,0.4124999999999999,1858->1857,1858,1857,1.0,1,0,0,1,1,1342.874744789585,14.549657847368737,1328.3250869422163,0.41257235692499744,554.0329985128935,6.0027866305412045,548.0302118823523
CRL001646,1858,1859,road,0.29,1900.0,1210.3,0.696,0.696,0,,1858,1859,road_original,63.5,1,1,324.0,324.0,1,1900.0,1900.0,0.29,0.696,0.696,0.696,25.0,40.2336,55.464675,40.2336,0.637,0.696,1858->1859,1858,1859,1.0,1,0,0,1,1,1083.1112096286563,9.690771889896482,1073.4204377387598,0.6968266764178828,754.7407843964893,6.7527883679604095,747.9879960285289
CRL001647,1858,2687,road,0.33,3800.0,2420.6,0.7071428571428572,0.7071428571428572,0,,1858,2687,road_original,63.5,1,1,2440.0,2440.0,2,1900.0,3800.0,0.33,0.66,0.7071428571428572,0.7071428571428572,28.0,45.061632,55.464675,45.061632,0.637,0.7071428571428572,1858->2687,1858,2687,1.0,1,0,0,1,1,1560.108471982679,28.254291976022248,1531.8541800066569,0.7073688217725652,1103.5720916637847,19.986205225096903,1083.5858864386878
CRL001648,1858,10485,road,0.6,3800.0,2420.6,1.125,1.125,0,,1858,10485,road_original,63.5,1,1,2520.0,2520.0,2,1900.0,3800.0,0.6,1.029,1.125,1.125,32.0,51.499008,55.464675,51.499008,0.637,1.125,1858->10485,1858,10485,1.0,1,0,0,1,1,1166.7930544833441,47.703759856898465,1119.0892946264457,1.125112471370664,1312.773417107881,53.6720951462677,1259.1013219616134
CRL001649,1859,1858,road,0.29,1900.0,1210.3,0.696,0.696,0,,1859,1858,road_original,63.5,1,1,324.0,324.0,1,1900.0,1900.0,0.29,0.696,0.696,0.696,25.0,40.2336,55.464675,40.2336,0.637,0.696,1859->1858,1859,1858,1.0,1,0,0,1,1,723.5680603773823,9.944653504322728,713.6234068730596,0.6961646496829823,503.7225052744153,6.923116223055475,496.79938905135987
CRL001650,1859,1862,road,0.5,1900.0,1210.3,1.0714285714285714,1.0714285714285714,0,,1859,1862,road_original,63.5,1,1,1880.0,1880.0,1,1900.0,1900.0,0.5,1.0,1.0714285714285714,1.0714285714285714,28.0,45.061632,55.464675,45.061632,0.637,1.0714285714285714,1859->1862,1859,1862,1.0,1,0,0,1,1,808.7134486352984,8.447226698179637,800.2662219371188,1.071824098297909,866.7985628649211,9.053941138894412,857.7446217260267
CRL001651,1859,10478,road,0.25,1900.0,1210.3,0.6,0.6,0,,1859,10478,road_original,63.5,1,1,324.0,324.0,1,1900.0,1900.0,0.25,0.6,0.6,0.6,25.0,40.2336,55.464675,40.2336,0.637,0.6,1859->10478,1859,10478,1.0,1,0,0,1,1,1187.5626767390652,9.468154536043974,1178.0945222030211,0.6010299390321382,713.7607231973232,5.690644343545372,708.0700788537778
CRL001652,1861,1866,road,0.85,1900.0,1409.8,1.0851063829787233,1.167560238867022,0,,1861,1866,road_original,31.75,1,1,1030.0,1030.0,1,1900.0,1900.0,0.85,1.02,1.0851063829787233,1.0851063829787233,47.0,75.63916800000001,70.29748125,70.29748125,0.742,1.167560238867022,1861->1866,1861,1866,1.0,1,0,0,1,1,0.0,0.0,0.0,1.167560238867022,0.0,0.0,0.0
CRL001653,1862,1859,road,0.5,3800.0,2420.6,1.0714285714285714,1.0714285714285714,0,,1862,1859,road_original,63.5,1,1,2400.0,2400.0,2,1900.0,3800.0,0.5,1.0,1.0714285714285714,1.0714285714285714,28.0,45.061632,55.464675,45.061632,0.637,1.0714285714285714,1862->1859,1862,1859,1.0,1,0,0,1,1,460.6332445408585,1.1824378508074296,459.4508066900511,1.0714311733756632,493.53681769425083,1.2669007739344016,492.2699169203164
CRL001654,1862,1863,road,0.45,1900.0,1210.3,0.9310344827586207,0.9310344827586207,0,,1862,1863,road_original,63.5,1,1,900.0,900.0,1,1900.0,1900.0,0.45,0.9,0.9310344827586207,0.9310344827586207,29.0,46.670976,55.464675,46.670976,0.637,0.9310344827586207,1862->1863,1862,1863,1.0,1,0,0,1,1,1273.373199390153,8.153167602139836,1265.2200317880133,0.9331471091145528,1188.2445198348703,7.608104778063218,1180.6364150568072
CRL001655,1862,10479,road,0.5,3800.0,2420.6,1.0714285714285714,1.0714285714285714,0,,1862,10479,road_original,63.5,1,1,2400.0,2400.0,2,1900.0,3800.0,0.5,1.0,1.0714285714285714,1.0714285714285714,28.0,45.061632,55.464675,45.061632,0.637,1.0714285714285714,1862->10479,1862,10479,1.0,1,0,0,1,1,538.2903876925491,1.685344576341854,536.6050431162072,1.071433423686142,576.7423130227686,1.8057345095208233,574.9365785132477
CRL001656,1862,10485,road,0.28,1900.0,1210.3,0.672,0.672,0,,1862,10485,road_original,63.5,1,1,315.0,315.0,1,1900.0,1900.0,0.28,0.672,0.672,0.672,25.0,40.2336,55.464675,40.2336,0.637,0.672,1862->10485,1862,10485,1.0,1,0,0,1,1,622.9668672188363,20.338144004898904,602.6287232139374,0.6720873500537504,418.6881509603943,13.669009309264075,405.0191416511302
CRL001657,1863,1862,road,0.45,1900.0,1210.3,0.9310344827586207,0.9310344827586207,0,,1863,1862,road_original,63.5,1,1,450.0,450.0,1,1900.0,1900.0,0.45,0.9,0.9310344827586207,0.9310344827586207,29.0,46.670976,55.464675,46.670976,0.637,0.9310344827586207,1863->1862,1863,1862,1.0,1,0,0,1,1,412.5831266074092,13.286969803758234,399.296156803651,0.9310577661224201,384.13872419889805,12.370936424023192,371.7677877748749
CRL001658,1863,9640,road,0.24,1900.0,1210.3,0.44999999999999996,0.44999999999999996,0,,1863,9640,road_original,63.5,1,1,1260.0,1260.0,1,1900.0,1900.0,0.24,0.411,0.44999999999999996,0.44999999999999996,32.0,51.499008,55.464675,51.499008,0.637,0.44999999999999996,1863->9640,1863,9640,1.0,1,0,0,1,1,1147.2152613068722,8.68937720878699,1138.5258840980853,0.45067270752188615,517.0186079235962,3.9160651533630024,513.1025427702332
CRL001659,1863,10478,road,0.63,1900.0,1210.3,1.5119999999999998,1.5119999999999998,0,,1863,10478,road_original,63.5,1,1,340.0,340.0,1,1900.0,1900.0,0.63,1.512,1.5119999999999998,1.5119999999999998,25.0,40.2336,55.464675,40.2336,0.637,1.5119999999999998,1863->10478,1863,10478,1.0,1,0,0,1,1,955.5798558625713,0.03529128700450103,955.5445645755668,1.5130880624990313,1445.8764726702016,0.0533988250767377,1445.8230738451248
