rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
556,focus_1392cdb628,BIHMH gen 4 focus / mip_intensify,4999958.64,41.360000000335276,4,C2;C4;C5;C7,161,235533.58653284246,9804.416532842466,225729.16999999998,7197794.439049592,7179074.3860663725,42.4678654280921,18677.58511779202,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8023688657455132,0.0,0,0
557,focus_1392cdb628,BIHMH gen 9 focus / add_fix,4999958.64,41.360000000335276,4,C2;C4;C5;C7,163,235533.58653284246,9804.416532842466,225729.16999999998,7198041.413985406,7179321.537199466,42.50405206665445,18677.372733873868,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8024012643695176,0.0,0,0
558,focus_1392cdb628,BIHMH gen 5 focus / add_fix,4999958.64,41.360000000335276,4,C2;C4;C5;C7,181,235533.58653284246,9804.416532842466,225729.16999999998,7199509.907597517,7180790.181398744,42.58559347662309,18677.14060529574,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.802476300599427,0.0,0,0
559,focus_1392cdb628,BIHMH gen 1 focus / add_fix,4999738.4,261.59999999962747,4,C2;C4;C5;C7,156,235533.58653284246,9804.416532842466,225729.16999999998,7199911.913219867,7181191.837227866,42.471665364001275,18677.604326637076,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8023724630794278,0.0,0,0
560,focus_1392cdb628,BIHMH gen 8 focus / crossover_fix,4999958.64,41.360000000335276,4,C2;C4;C5;C7,203,235533.58653284246,9804.416532842466,225729.16999999998,7203096.49059983,7184376.715281348,42.65592287778464,18677.119395604208,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8025421387569219,0.0,0,0
561,focus_1392cdb628,BIHMH gen 3 focus / crossover_fix,4999927.84,72.16000000014901,4,C1;C4;C5;C7,147,235533.58653284246,9804.416532842466,225729.16999999998,7203367.600307526,7184620.428040641,42.626534132679836,18704.54573275214,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8025029192435668,0.0,0,0
562,focus_e0abbcfe9a,BIHMH gen 11 focus / remove_fix,4999738.4,261.59999999962747,4,C2;C4;C5;C7,119,233415.88529642497,9879.695296424967,223536.19,7205448.098788776,7186795.231915409,30.059272187827364,18622.807601179942,0.0,233459.63164342,9923.44164342,9828.718095582499,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.7814371069191607,0.0,0,0
563,focus_1392cdb628,BIHMH gen 2 focus / crossover_fix,4999927.84,72.16000000014901,4,C1;C4;C5;C7,149,235533.58653284246,9804.416532842466,225729.16999999998,7210836.3187982775,7192091.256336832,42.78858777228773,18702.273873672537,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8026526502516971,0.0,0,0
564,focus_1392cdb628,BIHMH gen 3 focus / crossover_fix,4999927.84,72.16000000014901,4,C1;C4;C5;C7,149,235533.58653284246,9804.416532842466,225729.16999999998,7212540.950985831,7193793.660742185,44.98014309476991,18702.310100551837,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8046154833638525,0.0,0,0
565,focus_1392cdb628,BIHMH gen 4 focus / add_fix,4999707.6,292.40000000037253,4,C1;C4;C5;C7,167,235533.58653284246,9804.416532842466,225729.16999999998,7212885.382454225,7194135.663464819,41.63021321830827,18708.088776187375,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8015837195141545,0.0,0,0
566,focus_1392cdb628,BIHMH gen 7 focus / add_fix,4999927.84,72.16000000014901,4,C1;C4;C5;C7,167,235533.58653284246,9804.416532842466,225729.16999999998,7212943.22052893,7194193.504523395,41.63024641573806,18708.085759120182,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.801583717166957,0.0,0,0
567,focus_1392cdb628,BIHMH gen 1 focus / mip_intensify,4999927.84,72.16000000014901,4,C1;C4;C5;C7,147,235533.58653284246,9804.416532842466,225729.16999999998,7214216.350129362,7195466.317518834,41.51888422350634,18708.51372630468,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8014796090726792,0.0,0,0
568,focus_1392cdb628,BIHMH gen 1 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,351,235533.58653284246,9804.416532842466,225729.16999999998,7214502.280545533,7195782.222344338,37.66448343478211,18682.393717760617,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.7975732276956198,0.0,0,0
569,focus_1392cdb628,BIHMH gen 7 focus / crossover_fix,4999927.84,72.16000000014901,4,C1;C4;C5;C7,150,235533.58653284246,9804.416532842466,225729.16999999998,7214701.631461077,7195950.8750677,41.55525401418589,18709.201139363744,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8015130213050589,0.0,0,0
570,focus_1392cdb628,BIHMH gen 2 focus / add_fix,4999927.84,72.16000000014901,4,C1;C4;C5;C7,167,235533.58653284246,9804.416532842466,225729.16999999998,7215970.258275971,7197221.670333974,41.7959338334172,18706.792008163342,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8017400342303768,0.0,0,0
571,focus_1392cdb628,BIHMH gen 4 focus / mip_intensify,4999927.84,72.16000000014901,4,C1;C4;C5;C7,147,235533.58653284246,9804.416532842466,225729.16999999998,7216242.723323547,7197493.873764565,41.7100586334081,18707.13950034896,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8016601663749092,0.0,0,0
572,focus_1392cdb628,BIHMH gen 1 focus / add_fix,4999927.84,72.16000000014901,4,C1;C4;C5;C7,144,235533.58653284246,9804.416532842466,225729.16999999998,7217470.939610493,7198722.562940132,41.70592754980593,18706.670742811988,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.801656158361874,0.0,0,0
573,focus_1392cdb628,BIHMH gen 4 focus / crossover_fix,4999707.6,292.40000000037253,4,C1;C4;C5;C7,167,235533.58653284246,9804.416532842466,225729.16999999998,7218031.158562858,7199282.585530089,41.79356423758961,18706.779468530516,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8017376637746594,0.0,0,0
574,focus_07687d9f43,BIHMH gen 47 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,206,238100.33505297746,10295.905052977463,227804.43,7224495.443884708,7205098.261001866,92.06533397768577,19305.11754886437,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8309257788258613,0.0,0,0
575,focus_07687d9f43,BIHMH gen 46 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,202,238100.33505297746,10295.905052977463,227804.43,7225877.50741295,7206479.933775052,91.94057596978217,19305.63306192801,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8308717513211499,0.0,0,0
576,focus_07687d9f43,BIHMH gen 49 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,190,238100.33505297746,10295.905052977463,227804.43,7225988.95215615,7206592.959960178,92.46932885527502,19303.522867116815,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311024984665379,0.0,0,0
577,focus_de763cc9b4,BIHMH gen 31 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,231,238005.35343565745,10175.673435657469,227829.68,7226522.798618658,7207390.1143597225,71.74944689518054,19060.934812041112,0.0,238052.81825989,10223.13825989,10125.553978064532,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8219866721495354,0.0,0,0
578,focus_de763cc9b4,BIHMH gen 30 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,187,238005.35343565745,10175.673435657469,227829.68,7227639.870180475,7208506.391398945,71.5188277011279,19061.959953828984,0.0,238052.81825989,10223.13825989,10125.553978064532,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.821859149549898,0.0,0,0
579,focus_07687d9f43,BIHMH gen 47 focus / crossover_fix,4999579.76,420.2400000002235,3,C4;C5;C7,196,238100.33505297746,10295.905052977463,227804.43,7227757.001607009,7208360.6396977175,92.2314093694554,19304.13049992279,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8309932474700458,0.0,0,0
580,focus_07687d9f43,BIHMH gen 44 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,200,238100.33505297746,10295.905052977463,227804.43,7227916.63634205,7208519.097105481,91.98254793221737,19305.556688636232,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8308954982019027,0.0,0,0
581,focus_07687d9f43,BIHMH gen 49 focus / crossover_fix,4999579.76,420.2400000002235,3,C4;C5;C7,196,238100.33505297746,10295.905052977463,227804.43,7228174.053669849,7208776.5709915925,91.9736947926721,19305.50898346402,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.830886888607735,0.0,0,0
582,focus_07687d9f43,BIHMH gen 49 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,213,238100.33505297746,10295.905052977463,227804.43,7228470.778174599,7209073.882264895,91.9303384020897,19304.965571301134,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8308576684836305,0.0,0,0
583,focus_07687d9f43,BIHMH gen 46 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,213,238100.33505297746,10295.905052977463,227804.43,7228560.227949702,7209163.440441381,91.91826050081683,19304.86924782001,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.830850349579948,0.0,0,0
584,focus_07687d9f43,BIHMH gen 45 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,183,238100.33505297746,10295.905052977463,227804.43,7228671.251936984,7209274.74287363,92.34937484556308,19304.15968850952,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.831051490725363,0.0,0,0
585,focus_07687d9f43,BIHMH gen 42 focus / mip_intensify,4999579.76,420.2400000002235,3,C4;C5;C7,191,238100.33505297746,10295.905052977463,227804.43,7228686.179321994,7209289.9108758075,92.47239579185678,19303.796050394445,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311080627093497,0.0,0,0
586,focus_07687d9f43,BIHMH gen 48 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,213,238100.33505297746,10295.905052977463,227804.43,7228735.6455991445,7209338.846820578,91.91924842703432,19304.879530139242,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8308509994153901,0.0,0,0
587,focus_07687d9f43,BIHMH gen 41 focus / add_fix,4999579.76,420.2400000002235,3,C4;C5;C7,188,238100.33505297746,10295.905052977463,227804.43,7228776.650591335,7209380.369057855,92.37120347601379,19303.910330004794,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8310590258750669,0.0,0,0
588,focus_07687d9f43,BIHMH gen 44 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,202,238100.33505297746,10295.905052977463,227804.43,7228789.25673792,7209393.053164618,92.59771152716664,19303.60586177591,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311669297878336,0.0,0,0
589,focus_07687d9f43,BIHMH gen 43 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,183,238100.33505297746,10295.905052977463,227804.43,7228797.309545905,7209400.967927606,92.45744844653805,19303.884169852947,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311008448253736,0.0,0,0
590,focus_07687d9f43,BIHMH gen 42 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,213,238100.33505297746,10295.905052977463,227804.43,7228825.67398425,7209429.148753214,92.00813260124256,19304.51709843543,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8308910004293353,0.0,0,0
591,focus_07687d9f43,BIHMH gen 48 focus / mip_intensify,4999579.76,420.2400000002235,3,C4;C5;C7,191,238100.33505297746,10295.905052977463,227804.43,7228853.181385116,7209456.857512705,92.32773327049091,19303.996139140036,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.831038890218569,0.0,0,0
592,focus_07687d9f43,BIHMH gen 42 focus / mip_intensify,4999800.0,200.0,3,C4;C5;C7,181,238100.33505297746,10295.905052977463,227804.43,7229048.634935968,7209652.113289261,92.40067818179749,19304.1209685243,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8310763425146711,0.0,0,0
593,focus_07687d9f43,BIHMH gen 43 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,194,238100.33505297746,10295.905052977463,227804.43,7229151.628884619,7209755.391005061,92.50968009625399,19303.728199462254,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311253422565058,0.0,0,0
594,focus_07687d9f43,BIHMH gen 40 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,189,238100.33505297746,10295.905052977463,227804.43,7229242.003778918,7209845.712439723,92.55863501794013,19303.732704176105,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311497343273626,0.0,0,0
595,focus_07687d9f43,BIHMH gen 44 focus / mip_intensify,4999800.0,200.0,3,C4;C5;C7,192,238100.33505297746,10295.905052977463,227804.43,7229284.047652999,7209887.7711519655,92.49499365620984,19303.781507377473,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311189908473192,0.0,0,0
596,focus_07687d9f43,BIHMH gen 43 focus / mip_intensify,4999800.0,200.0,3,C4;C5;C7,191,238100.33505297746,10295.905052977463,227804.43,7229303.707708357,7209907.430954912,92.49464705926214,19303.782106385606,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311187978226467,0.0,0,0
597,focus_07687d9f43,BIHMH gen 46 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,188,238100.33505297746,10295.905052977463,227804.43,7229320.377923548,7209923.89926741,92.48314855071827,19303.99550758737,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311158928201074,0.0,0,0
598,focus_07687d9f43,BIHMH gen 41 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,193,238100.33505297746,10295.905052977463,227804.43,7229320.802902665,7209924.463349912,92.53153743020668,19303.808015322094,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311367604460271,0.0,0,0
599,focus_07687d9f43,BIHMH gen 49 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,213,238100.33505297746,10295.905052977463,227804.43,7229339.604502656,7209942.294253439,92.13471205711386,19305.175537159546,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8309614044713167,0.0,0,0
600,focus_07687d9f43,BIHMH gen 44 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,213,238100.33505297746,10295.905052977463,227804.43,7229355.238489051,7209958.492809851,91.9587596664647,19304.78691953387,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8308690992831927,0.0,0,0
601,focus_07687d9f43,BIHMH gen 47 focus / mip_intensify,4999800.0,200.0,3,C4;C5;C7,191,238100.33505297746,10295.905052977463,227804.43,7229390.199693152,7209993.863034818,92.3492775949027,19303.987380738698,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8310493783516514,0.0,0,0
602,focus_07687d9f43,BIHMH gen 45 focus / mip_intensify,4999800.0,200.0,3,C4;C5;C7,192,238100.33505297746,10295.905052977463,227804.43,7229460.6490262095,7210064.31722702,92.35034782165674,19303.981451367574,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8310498489785099,0.0,0,0
603,focus_07687d9f43,BIHMH gen 42 focus / mip_intensify,4999800.0,200.0,3,C4;C5;C7,184,238100.33505297746,10295.905052977463,227804.43,7229773.974450576,7210377.473542348,92.40791549646883,19304.092992731843,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8310793936040153,0.0,0,0
604,focus_07687d9f43,BIHMH gen 47 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,186,238100.33505297746,10295.905052977463,227804.43,7229796.5593555225,7210400.261282651,92.60989303612261,19303.68817983604,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311737541592223,0.0,0,0
605,focus_07687d9f43,BIHMH gen 45 focus / mip_intensify,4999800.0,200.0,3,C4;C5;C7,203,238100.33505297746,10295.905052977463,227804.43,7229806.841981568,7210409.005255515,91.98558794468094,19305.851138108894,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8308971080449119,0.0,0,0
606,focus_07687d9f43,BIHMH gen 40 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,183,238100.33505297746,10295.905052977463,227804.43,7229827.388863732,7210430.902042415,92.37526169147368,19304.11155962589,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8310636665287567,0.0,0,0
607,focus_07687d9f43,BIHMH gen 45 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,184,238100.33505297746,10295.905052977463,227804.43,7229866.821437088,7210470.36758931,92.39092538151495,19304.062922396355,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8310704201527485,0.0,0,0
608,focus_07687d9f43,BIHMH gen 49 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,188,238100.33505297746,10295.905052977463,227804.43,7229900.861070046,7210504.572740432,92.36840374158099,19303.919925873382,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8310577633145411,0.0,0,0
609,focus_07687d9f43,BIHMH gen 41 focus / mip_intensify,4999800.0,200.0,3,C4;C5;C7,185,238100.33505297746,10295.905052977463,227804.43,7229928.751154966,7210532.280191243,92.42124406546397,19304.04971965807,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8310852262432556,0.0,0,0
610,focus_07687d9f43,BIHMH gen 40 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,204,238100.33505297746,10295.905052977463,227804.43,7230045.1240024585,7210648.920218922,92.59885066201214,19303.604932874332,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311674642493461,0.0,0,0
611,focus_07687d9f43,BIHMH gen 40 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,181,238100.33505297746,10295.905052977463,227804.43,7230072.12041475,7210675.614392989,92.41463546752277,19304.091386292745,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.831082564562447,0.0,0,0
612,focus_07687d9f43,BIHMH gen 45 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,204,238100.33505297746,10295.905052977463,227804.43,7230090.337104069,7210694.232580433,92.5720378236481,19303.5324858127,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311531196408146,0.0,0,0
613,focus_07687d9f43,BIHMH gen 46 focus / add_fix,4999579.76,420.2400000002235,3,C4;C5;C7,212,238100.33505297746,10295.905052977463,227804.43,7230159.616855479,7210762.324206798,92.14163216528165,19305.15101651563,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8309646580807547,0.0,0,0
614,focus_07687d9f43,BIHMH gen 48 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,213,238100.33505297746,10295.905052977463,227804.43,7230232.828175816,7210836.100472219,91.96569656127423,19304.762007035573,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8308723669921567,0.0,0,0
615,focus_07687d9f43,BIHMH gen 42 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,207,238100.33505297746,10295.905052977463,227804.43,7230265.610880476,7210869.377046531,92.59161330623364,19303.642220638576,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311643034564149,0.0,0,0
616,focus_07687d9f43,BIHMH gen 45 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,212,238100.33505297746,10295.905052977463,227804.43,7230296.69939219,7210899.84250656,91.96311064090332,19304.89377498977,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8308731132420268,0.0,0,0
617,focus_07687d9f43,BIHMH gen 48 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,215,238100.33505297746,10295.905052977463,227804.43,7230307.887912509,7210911.506973965,92.49738819297247,19303.883550350543,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311217220681463,0.0,0,0
618,focus_07687d9f43,BIHMH gen 43 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,207,238100.33505297746,10295.905052977463,227804.43,7230310.254887774,7210914.0212691445,92.59268120190556,19303.640937426797,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311648110587274,0.0,0,0
619,focus_07687d9f43,BIHMH gen 41 focus / crossover_fix,4999579.76,420.2400000002235,3,C4;C5;C7,202,238100.33505297746,10295.905052977463,227804.43,7230333.765695063,7210936.380792433,92.11535186394703,19305.269550766105,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8309532383925436,0.0,0,0
620,focus_07687d9f43,BIHMH gen 42 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,204,238100.33505297746,10295.905052977463,227804.43,7230368.268088148,7210972.057848619,92.59202660263813,19303.618212925943,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311643774676003,0.0,0,0
621,focus_07687d9f43,BIHMH gen 43 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,212,238100.33505297746,10295.905052977463,227804.43,7230459.259571692,7211062.414226556,91.96245518328787,19304.88288995275,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8308726199997349,0.0,0,0
622,focus_07687d9f43,BIHMH gen 44 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,188,238100.33505297746,10295.905052977463,227804.43,7230586.853241225,7211190.504296064,92.41561056445302,19303.933334595436,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8310807931146545,0.0,0,0
623,focus_07687d9f43,BIHMH gen 44 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,207,238100.33505297746,10295.905052977463,227804.43,7230588.396330506,7211192.16377173,92.59086751666851,19303.64169125947,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311638125538076,0.0,0,0
624,focus_07687d9f43,BIHMH gen 47 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,213,238100.33505297746,10295.905052977463,227804.43,7230611.637468483,7211214.764479089,91.94318364483738,19304.92980575028,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8308635436187923,0.0,0,0
625,focus_07687d9f43,BIHMH gen 40 focus / crossover_fix,4999579.76,420.2400000002235,3,C4;C5;C7,208,238100.33505297746,10295.905052977463,227804.43,7230693.7850448955,7211296.861692407,91.93619798937532,19304.98715449889,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8308606282355485,0.0,0,0
626,focus_07687d9f43,BIHMH gen 43 focus / crossover_fix,4999579.76,420.2400000002235,3,C4;C5;C7,190,238100.33505297746,10295.905052977463,227804.43,7230738.050840635,7211341.775444619,92.55947635682406,19303.715919658316,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311493107852312,0.0,0,0
627,focus_07687d9f43,BIHMH gen 42 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,213,238100.33505297746,10295.905052977463,227804.43,7230779.950977087,7211383.423921922,91.98806312178856,19304.538992042977,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8308813296322787,0.0,0,0
628,focus_07687d9f43,BIHMH gen 49 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,207,238100.33505297746,10295.905052977463,227804.43,7230827.997675184,7211431.764749637,92.59093463379791,19303.641990913125,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311638503981527,0.0,0,0
629,focus_07687d9f43,BIHMH gen 44 focus / add_fix,4999800.0,200.0,3,C4;C5;C7,178,238100.33505297746,10295.905052977463,227804.43,7230873.287243464,7211477.046753374,92.52490066578748,19303.71558942439,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311319941542226,0.0,0,0
630,focus_07687d9f43,BIHMH gen 45 focus / crossover_fix,4999800.0,200.0,3,C4;C5;C7,187,238100.33505297746,10295.905052977463,227804.43,7231167.601675021,7211771.3502619285,92.57580568941621,19303.675607404126,0.0,238147.49221527998,10343.062215279999,10244.333207367208,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8311565247728974,0.0,0,0
