road_component_id,source_init_node,source_term_node,edge_count,edge_indices,length_miles,lanes,lane_miles,max_flood_depth_mm,minimum_capacity_retention_ratio,contains_closed_edge,repair_cost_usd,baseline_component_flow_veh_per_period,same_flow_vehicle_min_saving,capacity_loss_proxy_vehicle_min,closed_link_proxy_vehicle_min,impact_score,impact_per_dollar,capacity_loss_fraction,depth_norm,impact_norm,flow_norm,severity_index,severe_for_warmstart,upstream_candidate_count,downstream_candidate_count,upstream_severe_count,downstream_severe_count,upstream_boundary,downstream_boundary,boundary_end_count,interior_severe_segment,warmstart_singleton_score
6394->6392,6394,6392,1,"(11313,)",0.82,1,0.82,63.5,0.637,False,18059.68,1329.969128853974,267.16188217082527,593.817916342011,0.0,314.66731547818614,0.01742374812168245,0.363,0.21166666666666667,0.5494602183729388,0.7842937785202586,0.4126507766972408,True,3,4,0,1,True,False,1,False,0.021779685152103066
12275->3976,12275,3976,1,"(25659,)",0.25,2,0.5,127.0,0.564,False,11012.0,750.3612440843224,177.81595041108153,175.26294772540962,0.0,191.8369862291143,0.017420721597267916,0.43600000000000005,0.42333333333333334,0.5009041499010665,0.7219555179790469,0.4597334634348913,True,4,3,4,3,False,False,0,True,0.003484144319453583
12342->12341,12342,12341,1,"(25874,)",0.5,2,1.0,127.0,0.564,False,22024.0,749.3470104240824,355.15104556720604,350.05210344096423,0.0,383.1552138424832,0.01739716735572481,0.43600000000000005,0.42333333333333334,0.568805832907701,0.7218082490198721,0.4800892414409642,True,4,4,4,4,False,False,0,True,0.003479433471144962
3114->7107,3114,7107,1,"(4667,)",0.43,1,0.43,63.5,0.637,False,9470.32,1742.7720348543414,130.23146345179399,429.5199267164434,0.0,164.59305758910946,0.01737988342411972,0.363,0.21166666666666667,0.48589803979644847,0.813746324109544,0.39652737768322227,False,4,3,0,2,True,False,1,False,0.021724854280149652
7479->9929,7479,9929,1,"(13460,)",0.5,2,1.0,88.9,0.637,False,22024.0,2299.532356887258,319.7672226268853,782.5596052031952,0.0,382.37199104314095,0.017361605114563246,0.363,0.29633333333333334,0.5686047588548163,0.8439562376591758,0.4412937180890291,True,3,3,2,3,False,False,0,True,0.0034723210229126496
11769->10950,11769,10950,1,"(24268,)",0.53,1,0.53,63.5,0.637,False,11672.720000000001,1506.5156379624996,166.94963399595426,445.905451673239,0.0,202.62207012981338,0.017358599377849667,0.363,0.21166666666666667,0.506265778015053,0.7978735428615257,0.4010504210240018,False,4,4,2,1,False,False,0,False,0.017358599377849667
12712->2579,12712,2579,1,"(27093,)",0.36,2,0.72,107.95,0.564,False,15857.279999999999,805.003101488285,258.3617016035666,210.58881134933537,0.0,275.20880651151344,0.01735536022013318,0.43600000000000005,0.35983333333333334,0.5363043707818994,0.7296092320067306,0.4584189011019095,True,3,3,1,2,False,False,0,True,0.003471072044026636
12511->12504,12511,12504,1,"(26390,)",0.48,1,0.48,88.9,0.637,False,10571.52,2556.078485946093,94.39642444885959,1113.4277884781184,0.0,183.47064752710907,0.01735518142396827,0.363,0.29633333333333334,0.49653421083799,0.8554829569997724,0.4208252256180409,True,4,4,2,2,False,False,0,True,0.003471036284793654
7441->4361,7441,4361,1,"(13354,)",0.33,5,1.6500000000000001,127.0,0.564,False,36339.600000000006,1076.2569556495187,613.385544718278,211.16161469843564,0.0,630.2784738941529,0.017344122497059758,0.43600000000000005,0.42333333333333334,0.6177418775067609,0.761236009185185,0.49871283083721346,True,2,2,1,1,False,False,0,True,0.0034688244994119516
12315->12322,12315,12322,1,"(25770,)",1.17,1,1.17,88.9,0.637,False,25768.079999999998,2589.4011039692246,235.66610340437379,2639.386902880246,0.0,446.81705563479346,0.017339943668088328,0.363,0.29633333333333334,0.5839130499645419,0.8568945491934796,0.4471800365753772,True,5,4,3,4,False,False,0,True,0.0034679887336176657
2757->10699,2757,10699,1,"(4095,)",0.59,1,0.59,63.5,0.637,False,12994.16,2687.403788040463,146.3760367389568,986.6764616307875,0.0,225.31015366941978,0.017339339647150703,0.363,0.21166666666666667,0.5166737420590639,0.8609432059873723,0.41047977654978973,True,3,3,0,1,True,False,1,False,0.02167417455893838
1812->2732,1812,2732,1,"(1483,)",0.91,1,0.91,76.2,0.637,False,20041.84,1678.803910664671,269.2055360219144,978.6340514291662,0.0,347.49626013624766,0.017338540779501664,0.363,0.254,0.5592078761564979,0.8096716498480072,0.4265795278317501,True,4,4,4,1,False,False,0,True,0.003467708155900333
7784->7841,7784,7841,1,"(14425,)",0.5,2,1.0,63.5,0.637,False,22024.0,4717.959240593964,267.6659735145564,1427.1826702796743,0.0,381.84058713693037,0.017337476713445803,0.363,0.21166666666666667,0.5684680993405477,0.9222854707943402,0.43215231021493167,True,4,4,1,0,False,True,1,False,0.021671845891807255
12747->2377,12747,2377,1,"(27204,)",1.26,1,1.26,88.9,0.637,False,27750.24,407.1818697605223,461.9410024095737,232.79605448883467,0.0,480.5646867686805,0.017317496597098997,0.363,0.29633333333333334,0.5910712607758881,0.6554309286545353,0.42918113776488664,True,4,3,3,1,False,False,0,True,0.0034634993194197997
12350->9797,12350,9797,1,"(25904,)",0.42,1,0.42,76.2,0.637,False,9250.08,1408.4321137669717,130.7265035960939,368.10781725413574,0.0,160.17512897642476,0.017316080398918146,0.363,0.254,0.48323382198254394,0.7905387159031815,0.4018740181850814,False,4,3,3,2,False,False,0,False,0.017316080398918146
2788->2789,2788,2789,1,"(4166,)",0.09,2,0.18,127.0,0.564,False,3964.3199999999997,745.8389021904679,63.6278103661973,62.71439683275849,0.0,68.64496211281798,0.017315696541353367,0.43600000000000005,0.42333333333333334,0.40056565371848124,0.7212973244990496,0.429566095232116,True,3,2,3,2,False,False,0,True,0.0034631393082706734
8534->12522,8534,12522,1,"(15631,)",0.14,1,0.14,127.0,0.564,False,3083.36,828.0593628958057,42.34375378171732,137.8493004849818,0.0,53.37169782051586,0.01730959012911754,0.43600000000000005,0.42333333333333334,0.37617483328431284,0.732684210101005,0.423387537662061,True,3,3,2,3,False,False,0,True,0.003461918025823508
7437->7435,7437,7435,1,"(13343,)",0.08,2,0.16,127.0,0.564,False,3523.84,745.49954026457,56.53231088139765,55.720765638060435,0.0,60.98997213244248,0.017307815375397998,0.43600000000000005,0.42333333333333334,0.38909394563775906,0.7212477722263774,0.42611962758063215,True,3,3,3,3,False,False,0,True,0.0034615630750795996
2507->2500,2507,2500,1,"(3470,)",0.07,1,0.07,127.0,0.564,False,1541.68,827.8365213410266,21.166063380767117,68.906101721804,0.0,26.678551518511437,0.017304856726760052,0.43600000000000005,0.42333333333333334,0.30965399037542146,0.732654901328579,0.40342835391215104,False,4,3,3,2,False,False,0,False,0.017304856726760052
10495->2719,10495,2719,1,"(19773,)",0.16,1,0.16,63.5,0.637,False,3523.84,2356.684474697368,42.72745608256807,228.12705715070524,0.0,60.97762065462449,0.017304310256602028,0.363,0.21166666666666667,0.3890743131609168,0.846631664750607,0.3707687937566691,False,3,3,1,1,False,False,0,False,0.017304310256602028
9657->12945,9657,12945,1,"(17674,)",0.51,1,0.51,63.5,0.637,False,11232.24,1736.3821207325623,153.74194564788607,507.5627715966621,0.0,194.34696737561904,0.017302601028434138,0.363,0.21166666666666667,0.5021782491821907,0.8133460744664711,0.4013714155346376,False,3,4,1,1,False,False,0,False,0.017302601028434138
12502->8970,12502,8970,1,"(26363,)",0.1,2,0.2,88.9,0.637,False,4404.8,5271.311478363552,43.405246475524365,410.0327285669934,0.0,76.20786476088384,0.01730109534164635,0.363,0.29633333333333334,0.41072240761834217,0.9343743010046675,0.40297081905263604,False,3,3,2,2,False,False,0,False,0.01730109534164635
5168->5169,5168,5169,1,"(9016,)",0.51,1,0.51,76.2,0.637,False,11232.24,2587.3029037338633,102.31072705445948,1149.5697277638003,0.0,194.27630527556352,0.017296310021470654,0.363,0.254,0.5021426046623616,0.8568062036665341,0.41417340176536194,True,4,4,1,1,False,False,0,True,0.003459262004294131
4032->12604,4032,12604,1,"(5978,)",0.62,1,0.62,76.2,0.637,False,13654.88,956.5823802712541,208.73079831920575,339.92910079555026,0.0,235.92512638284978,0.017277715101330058,0.363,0.254,0.5211897804372364,0.7483969868032079,0.40904663281149173,True,4,4,1,4,False,False,0,True,0.0034555430202660117
12374->12373,12374,12373,1,"(25965,)",0.83,1,0.83,63.5,0.637,False,18279.92,1732.8762137819454,249.56773247207443,824.3656965005721,0.0,315.5169881921202,0.017260304650792795,0.363,0.21166666666666667,0.5497250516547435,0.8131258465869301,0.4156134334884494,True,4,4,2,3,False,False,0,True,0.0034520609301585594
7641->10385,7641,10385,1,"(13974,)",0.5,2,1.0,107.95,0.564,False,22024.0,1547.7495686453121,322.2527073992989,723.0201556385958,0.0,380.09431985038657,0.01725818742509928,0.43600000000000005,0.35983333333333334,0.5680176774827816,0.8008155840700268,0.4750535283185039,True,4,4,4,3,False,False,0,True,0.0034516374850198563
12156->2372,12156,2372,1,"(25276,)",0.33,1,0.33,63.5,0.637,False,7267.92,2708.0982238572565,71.69562046860197,671.1787991086775,0.0,125.38992439729617,0.017252518519369528,0.363,0.21166666666666667,0.4592811145838863,0.8617792354942954,0.3933455912579288,False,4,4,1,1,False,False,0,False,0.017252518519369528
7437->7438,7437,7438,1,"(13344,)",0.09,2,0.18,127.0,0.564,False,3964.3199999999997,743.0934662635658,63.393519707847176,62.483544891819264,0.0,68.39220329919272,0.017251938112764036,0.43600000000000005,0.42333333333333334,0.4002074416452156,0.7208957995278457,0.42941847911301595,True,3,3,3,3,False,False,0,True,0.003450387622552807
9052->9257,9052,9257,1,"(16763,)",0.11,1,0.11,177.8,0.509,False,2422.64,123.71269749758123,39.77206199741712,25.188299999999998,0.0,41.78712599741712,0.017248590792448372,0.491,0.5926666666666667,0.3525682611667218,0.5261591919642904,0.4487697308797789,True,4,4,4,4,False,False,0,True,0.0034497181584896746
12366->8943,12366,8943,1,"(25937,)",0.25,2,0.5,127.0,0.564,False,11012.0,592.965171014919,180.21750730556974,121.18725682617408,0.0,189.91248785166366,0.017245957850677774,0.43600000000000005,0.42333333333333334,0.499915966090319,0.6963273075049675,0.45687418724425916,True,3,3,3,3,False,False,0,True,0.003449191570135555
1990->10869,1990,10869,1,"(2071,)",0.47,1,0.47,88.9,0.637,False,10351.279999999999,982.8337287814379,154.12178173185032,304.87502266800203,0.0,178.51178354529048,0.017245382556098424,0.363,0.29633333333333334,0.49384952801231713,0.7513456024038583,0.40960608531074766,True,3,3,3,3,False,False,0,True,0.003449076511219685
7570->7571,7570,7571,1,"(13739,)",0.5,2,1.0,127.0,0.564,False,22024.0,1119.8457391913091,330.9502810015144,610.3159278592635,0.0,379.77555523025546,0.017243713913469644,0.43600000000000005,0.42333333333333334,0.567935234504138,0.7655605739598913,0.4842032944138972,True,4,4,4,3,False,False,0,True,0.003448742782693929
2283->10933,2283,10933,1,"(2776,)",1.03,1,1.03,63.5,0.637,False,22684.72,1316.6049402490921,331.9927079822118,738.3981316645998,0.0,391.0645585153798,0.01723911771956541,0.363,0.21166666666666667,0.5708137009591786,0.7831935247670182,0.41894679609778873,True,4,2,1,1,False,False,0,True,0.003447823543913082
5007->12932,5007,12932,1,"(8575,)",1.5,1,1.5,47.625,0.742,False,33036.0,1298.060556597911,518.1339504006426,641.2971515787978,0.0,569.4377225269463,0.017236884687218377,0.258,0.15875,0.6077573281427219,0.7816481629892991,0.38254201474174643,False,4,4,0,1,True,False,1,False,0.02154610585902297
9344->9343,9344,9343,1,"(17360,)",0.09,1,0.09,127.0,0.564,False,1982.1599999999999,371.1819818534022,31.66563274173115,31.211102074130363,0.0,34.16252090766158,0.017234996623714322,0.43600000000000005,0.42333333333333334,0.3332326288358079,0.6453646007213418,0.40177291538954324,False,3,3,2,1,False,False,0,False,0.017234996623714322
12117->8453,12117,8453,1,"(25160,)",0.03,2,0.06,88.9,0.637,False,1321.44,2283.1878027806897,19.044311634504947,46.61984094802821,0.0,22.773898910347203,0.017234152825968036,0.363,0.29633333333333334,0.29467175983457833,0.8431788801750815,0.35903608263454834,False,3,4,1,0,False,True,1,False,0.021542691032460044
5164->10438,5164,10438,1,"(9003,)",0.1,2,0.2,88.9,0.637,False,4404.8,2282.9118469139953,63.4730683056236,155.3806875805838,0.0,75.9035233120703,0.017232002204883377,0.363,0.29633333333333334,0.41033328070068154,0.8431657078402265,0.39373322166089375,False,3,3,2,0,False,True,1,False,0.021540002756104223
2613->1852,2613,1852,1,"(3742,)",0.32,1,0.32,88.9,0.637,False,7047.68,1141.4043898689267,101.55214631452544,248.59787611345226,0.0,121.43997640360163,0.017231198976628,0.363,0.29633333333333334,0.4561529497336911,0.7676376904674397,0.39992632063351796,False,4,4,0,2,True,False,1,False,0.021538998720785
10395->7684,10395,7684,1,"(19332,)",0.5,1,0.5,63.5,0.637,False,11012.0,2677.606726827618,106.31647012859497,1041.3977591125986,0.0,189.62829085760285,0.01722014991442089,0.363,0.21166666666666667,0.49976919418351856,0.8605451698001952,0.4053686085684084,True,4,4,0,1,True,False,1,False,0.021525187393026113
10788->12092,10788,12092,1,"(21103,)",0.61,1,0.61,88.9,0.637,False,13434.64,2159.425310769659,151.92312728066693,989.2997515111566,0.0,231.06710740155947,0.01719935237576589,0.363,0.29633333333333334,0.5191486374579197,0.8371055615496902,0.4257718140590116,True,4,4,4,3,False,False,0,True,0.0034398704751531783
3099->7108,3099,7108,1,"(4665,)",0.45,5,2.25,63.5,0.637,False,49554.0,2362.2702457945134,821.9979476608341,373.42920450051656,0.0,851.8722840208754,0.01719078750496177,0.363,0.21166666666666667,0.6473835514147995,0.8468896602926375,0.44828736478703696,True,1,2,1,1,False,False,0,True,0.0034381575009923542
8591->12501,8591,12501,1,"(15697,)",0.14,1,0.14,88.9,0.637,False,3083.36,1706.7735127154506,39.10970780205479,173.47645983239843,0.0,52.98782458864667,0.017185091779307854,0.363,0.29633333333333334,0.37547678268961304,0.8114720358433839,0.38010690505788897,False,4,3,1,1,False,False,0,False,0.017185091779307854
7521->2864,7521,2864,1,"(13577,)",0.15,2,0.3,127.0,0.564,False,6607.2,1115.0205791811397,98.85616565225857,182.30586469611637,0.0,113.44063482794787,0.01716924488859848,0.43600000000000005,0.42333333333333334,0.44949632256796096,0.7650902132221087,0.44862458475926587,True,4,3,4,3,False,False,0,True,0.003433848977719696
7041->7040,7041,7040,1,"(12457,)",0.51,1,0.51,228.6,0.463,False,11232.24,35.79084624376971,182.6216426914181,127.72300909090907,0.0,192.8394834186908,0.017168390580925157,0.5369999999999999,0.762,0.5014150085256502,0.3930646409224308,0.5300809666499381,True,4,4,4,4,False,False,0,True,0.0034336781161850316
12756->10668,12756,10668,1,"(27238,)",1.01,1,1.01,76.2,0.637,False,22244.24,950.3611842004555,337.78796504562433,550.1540857317049,0.0,381.8002919041607,0.017164007037514462,0.363,0.254,0.5684577290029711,0.7476863608951214,0.42315595479040347,True,4,4,2,2,False,False,0,True,0.0034328014075028926
2864->7514,2864,7514,1,"(4403,)",0.06,2,0.12,127.0,0.564,False,2642.88,1114.58249349766,39.52688979638461,72.89369507474697,0.0,45.35838540236437,0.017162483882115106,0.43600000000000005,0.42333333333333334,0.36046629057933754,0.7650474075997924,0.4219112946004472,True,3,3,3,3,False,False,0,True,0.0034324967764230215
12280->12281,12280,12281,1,"(25673,)",0.13,2,0.26,127.0,0.564,False,5726.24,738.4699639453157,90.99849971736317,89.69245190661536,0.0,98.1738958698924,0.01714456534652624,0.43600000000000005,0.42333333333333334,0.43538976996204426,0.7202162438179314,0.4399052220370731,True,4,3,4,3,False,False,0,True,0.0034289130693052478
4030->4038,4030,4038,1,"(5971,)",0.5,1,0.5,44.45,0.742,False,11012.0,3481.936416161459,132.00050948220104,709.2154700286762,0.0,188.73774708449514,0.017139279611741293,0.258,0.14816666666666667,0.4993078567770088,0.8891730122640406,0.35864299159284,False,3,3,0,0,True,True,2,False,0.025708919417611942
12501->2208,12501,2208,1,"(26360,)",1.01,3,3.0300000000000002,76.2,0.637,False,66732.72,1143.6251544729175,1111.1392756684631,405.76189392039265,0.0,1143.6002271820946,0.017137024044308318,0.363,0.254,0.6763688871975253,0.7678494239729912,0.45754560855655674,True,3,3,1,1,False,False,0,True,0.0034274048088616636
12039->3911,12039,3911,1,"(24876,)",0.35,2,0.7,63.5,0.637,False,15416.8,4689.926773107057,184.73744079864565,993.0919942054194,0.0,264.1848003350792,0.017136163168431792,0.363,0.21166666666666667,0.532291541386808,0.9216358843568144,0.42123438418505715,True,4,3,4,1,False,False,0,True,0.0034272326336863587
12895->12946,12895,12946,1,"(27728,)",0.6,1,0.6,63.5,0.637,False,13214.4,1308.3743439650468,192.10948973970582,427.44589817338084,0.0,226.3051615935763,0.017125647898775298,0.363,0.21166666666666667,0.5171059610694824,0.7825103453514279,0.4027661561893209,False,4,2,3,1,False,False,0,False,0.017125647898775298
12946->2401,12946,2401,1,"(27894,)",0.4,1,0.4,63.5,0.637,False,8809.6,1308.3743439650468,128.07299315980384,284.9639321155872,0.0,150.87010772905083,0.017125647898775295,0.363,0.21166666666666667,0.477375104449755,0.7825103453514279,0.39084689920340265,False,2,3,0,1,True,False,1,False,0.02140705987346912
4795->4796,4795,4796,1,"(7886,)",0.08,2,0.16,127.0,0.564,False,3523.84,737.4813980730715,55.92408894393676,55.12146678169016,0.0,60.33380628647197,0.017121607759283047,0.43600000000000005,0.42333333333333334,0.3880455257876477,0.7200703945559769,0.42568736385855865,True,2,3,2,3,False,False,0,True,0.0034243215518566096
10029->4585,10029,4585,1,"(18418,)",0.07,1,0.07,63.5,0.637,False,1541.68,2012.4413845691806,19.747604595601796,82.92346310578847,0.0,26.381481644064873,0.017112164420674116,0.363,0.21166666666666667,0.3085908497941162,0.8294236448951628,0.3449029527610845,False,3,3,0,1,True,False,1,False,0.021390205525842646
12648->10030,12648,10030,1,"(26877,)",0.07,1,0.07,63.5,0.637,False,1541.68,2012.4413845691806,19.747604595601796,82.92346310578847,0.0,26.381481644064873,0.017112164420674116,0.363,0.21166666666666667,0.3085908497941162,0.8294236448951628,0.3449029527610845,False,3,2,0,0,True,True,2,False,0.025668246631011173
10030->10029,10030,10029,1,"(18420,)",0.1,1,0.1,63.5,0.637,False,2202.4,2012.4413845691806,28.2108637080025,118.46209015112639,0.0,37.68783092009261,0.017112164420674085,0.363,0.21166666666666667,0.3426458722070793,0.8294236448951628,0.3551194594849734,False,2,2,0,0,True,True,2,False,0.025668246631011127
10842->9216,10842,9216,1,"(21345,)",0.38,2,0.76,63.5,0.637,False,16738.24,4686.487382964436,200.2252791488001,1077.4234493435238,0.0,286.419155096282,0.017111664971722354,0.363,0.21166666666666667,0.5402240290306967,0.9215559173659723,0.4236061337791396,True,4,3,3,2,False,False,0,True,0.003422332994344471
6361->12418,6361,12418,1,"(11196,)",1.03,1,1.03,63.5,0.637,False,22684.72,2341.948486421368,271.00461074946037,1459.3851993134758,0.0,387.7554266945384,0.017093242794909456,0.363,0.21166666666666667,0.5699786171086048,0.8459480946662082,0.4249717279325356,True,4,4,2,2,False,False,0,True,0.0034186485589818914
2570->12679,2570,12679,1,"(3608,)",0.51,1,0.51,63.5,0.637,False,11232.24,2781.159458382843,114.7107901817376,965.3925947445297,0.0,191.94219776129995,0.01708850574429499,0.363,0.21166666666666667,0.5009578888172987,0.8646805814080711,0.40613875811933003,True,3,4,0,2,True,False,1,False,0.021360632180368738
10301->12731,10301,12731,1,"(18908,)",0.28,1,0.28,127.0,0.564,False,6166.72,485.75152992710304,93.96892669904923,142.3213122564018,0.0,105.35463167956138,0.017084387110094405,0.43600000000000005,0.42333333333333334,0.44227689515058105,0.6746239088497895,0.43741212609681995,True,3,3,3,2,False,False,0,True,0.0034168774220188812
12654->2152,12654,2152,1,"(26895,)",0.25,1,0.25,88.9,0.637,False,5506.0,439.61887698602044,89.7994413232752,53.19388411530848,0.0,94.05495205249989,0.017082265174809277,0.363,0.29633333333333334,0.4312104888087804,0.6637678417004186,0.3820565974793426,False,1,2,1,1,False,False,0,False,0.017082265174809277
2361->10496,2361,10496,1,"(3031,)",0.89,1,0.89,63.5,0.637,False,19601.36,840.9851433898292,305.57530162927156,362.26276036660283,0.0,334.55632245859977,0.017068015814137374,0.363,0.21166666666666667,0.5554800225791043,0.7343709034056534,0.4094644304476299,True,4,4,1,1,False,False,0,True,0.003413603162827475
4630->4664,4630,4664,1,"(7370,)",0.17,5,0.8500000000000001,127.0,0.564,False,18720.4,949.6489412341737,312.6827184890144,81.21689945108882,0.0,319.18007044510153,0.01704985312520574,0.43600000000000005,0.42333333333333334,0.5508587120029435,0.7476047075343772,0.47728475102098744,True,1,1,1,1,False,False,0,True,0.0034099706250411478
7567->7566,7567,7566,1,"(13728,)",0.5,2,1.0,127.0,0.564,False,22024.0,1107.1024003258153,327.1745138431586,603.3708081775694,0.0,375.44417849736413,0.017047047697846172,0.43600000000000005,0.42333333333333334,0.5668081068372233,0.76431391776514,0.48374049049434764,True,4,4,4,4,False,False,0,True,0.0034094095395692347
9919->9920,9919,9920,1,"(18214,)",0.1,1,0.1,127.0,0.564,False,2202.4,367.0400196078305,34.791299742122696,34.29202468907445,0.0,37.53466171724865,0.01704261792464977,0.43600000000000005,0.42333333333333334,0.34225503802169616,0.6441444671437969,0.4043576247875552,True,4,3,4,3,False,False,0,True,0.003408523584929954
6973->8376,6973,8376,1,"(12313,)",0.49,1,0.49,228.6,0.463,False,10791.76,34.61471283841085,175.24510833691443,107.98855199999997,0.0,183.88419249691444,0.01703931448595173,0.5369999999999999,0.762,0.49675483012030214,0.38952237162212894,0.5283286861983034,True,4,4,4,4,False,False,0,True,0.003407862897190346
8750->8031,8750,8031,1,"(15916,)",0.1,1,0.1,127.0,0.564,False,2202.4,323.3591321355119,35.26932047526077,28.196916322216644,0.0,37.5250737810381,0.017038264520994415,0.43600000000000005,0.42333333333333334,0.342230521324566,0.6303701281039862,0.4029728358744351,False,3,2,2,1,False,False,0,False,0.017038264520994415
10723->10717,10723,10717,1,"(20812,)",1.0,1,1.0,63.5,0.637,False,22024.0,1301.9632630653177,318.51786504184577,708.9189967390656,0.0,375.23138478097104,0.017037385796448014,0.363,0.21166666666666667,0.5667523991238278,0.7819752126067775,0.4176065743311594,True,4,4,2,2,False,False,0,True,0.003407477159289603
12747->12818,12747,12818,1,"(27207,)",0.65,2,1.3,88.9,0.637,False,28631.2,1214.8106924214883,451.3603089453786,452.58092033186875,0.0,487.5667825719281,0.01702921227793205,0.363,0.29633333333333334,0.5924934891390103,0.7744273651269441,0.44150744992106417,True,4,3,3,3,False,False,0,True,0.0034058424555864102
11160->9779,11160,9779,1,"(22779,)",0.61,1,0.61,63.5,0.637,False,13434.64,1713.4115968134704,180.82482940279064,599.0537840248528,0.0,228.74913212477887,0.017026815167714125,0.363,0.21166666666666667,0.5181596117423424,0.8118949950641066,0.40602071636244663,True,4,3,2,2,False,False,0,True,0.003405363033542825
2614->1864,2614,1864,1,"(3746,)",0.2,1,0.2,88.9,0.637,False,4404.8,1127.3500136602208,62.65916028274666,153.4605206094976,0.0,74.93600193150647,0.017012350601958423,0.363,0.29633333333333334,0.4090859114613162,0.7662880886487549,0.385671248969937,False,4,4,1,0,False,True,1,False,0.02126543825244803
11150->11151,11150,11151,1,"(22736,)",0.32,1,0.32,127.0,0.564,False,7047.68,483.32013376153884,106.8548261118912,161.8387801497838,0.0,119.8019285238739,0.01699877527411487,0.43600000000000005,0.42333333333333334,0.4548259858613627,0.6740779447915902,0.44112225690423446,True,3,4,3,3,False,False,0,True,0.0033997550548229742
7651->7604,7651,7604,1,"(14009,)",0.31,1,0.31,76.2,0.637,False,6827.44,2666.7306264838903,64.58832616142567,643.0439944247834,0.0,116.03184571540834,0.016994927193121925,0.363,0.254,0.4517022228395563,0.8601015855219136,0.39937082540405827,False,3,3,0,1,True,False,1,False,0.021243658991402407
4085->4489,4085,4489,1,"(6059,)",0.88,2,1.76,63.5,0.637,False,38762.24,2105.9775230692017,581.8600203432198,961.047799956037,0.0,658.7438443397028,0.016994473083591217,0.363,0.21166666666666667,0.6220871580337787,0.8343743992906494,0.4394469206725319,True,3,3,1,1,False,False,0,True,0.0033988946167182437
11136->5513,11136,5513,1,"(22667,)",0.5,2,1.0,88.9,0.637,False,22024.0,1404.8832329732672,340.02732552254207,424.9771779744134,0.0,374.02549976049517,0.016982632571762402,0.363,0.29633333333333334,0.5664361115380931,0.7902638484656985,0.43527388497466446,True,3,4,2,2,False,False,0,True,0.0033965265143524807
10529->7477,10529,7477,1,"(19908,)",0.11,2,0.22,88.9,0.637,False,4845.28,1404.8608673132196,74.80481682868063,93.49349071969476,0.0,82.2842960862562,0.016982361408681482,0.363,0.29633333333333334,0.4181863237849016,0.7902621140043491,0.39079877520257206,False,3,3,1,1,False,False,0,False,0.016982361408681482
8945->10826,8945,10826,1,"(16425,)",0.09,2,0.18,44.45,0.742,False,3964.3199999999997,6847.887178790141,46.119865042461356,265.0132338191785,0.0,67.32092374799564,0.016981707770310075,0.258,0.14816666666666667,0.3986745884148232,0.9628972991537829,0.3358254397731586,False,3,4,0,2,True,False,1,False,0.021227134712887594
9636->1820,9636,1820,1,"(17604,)",0.28,1,0.28,88.9,0.637,False,6166.72,2143.4028607784626,68.61955947140363,450.7354484886682,0.0,104.67839535049708,0.01697472811324287,0.363,0.29633333333333334,0.44164845952747767,0.8362939769289662,0.4024406022178066,False,3,4,0,2,True,False,1,False,0.02121841014155359
8217->8218,8217,8218,1,"(15152,)",2.19,4,8.76,177.8,0.509,False,192930.24,313.7932354803553,3217.6005364411326,711.7726064516129,0.0,3274.542344957262,0.016972675434173835,0.491,0.5926666666666667,0.779957947092894,0.6271064117147219,0.5870813586326737,True,2,2,2,2,False,False,0,True,0.0033945350868347674
9019->10946,9019,10946,1,"(16668,)",1.23,1,1.23,63.5,0.637,False,27089.52,1296.160113096832,389.9261284519895,868.0837933449069,0.0,459.37283191958204,0.016957584775203916,0.363,0.21166666666666667,0.5866373749685827,0.781488548564627,0.42352340068037087,True,4,3,1,2,False,False,0,True,0.0033915169550407832
2518->4642,2518,4642,1,"(3493,)",0.1,1,0.1,127.0,0.564,False,2202.4,364.96527878599466,34.59457752109154,34.09818461800579,0.0,37.322432290532,0.01694625512646749,0.43600000000000005,0.42333333333333334,0.34171092755161353,0.643528121240825,0.40413275705623325,True,3,2,2,1,False,False,0,True,0.003389251025293498
11156->9791,11156,9791,1,"(22764,)",0.46,1,0.46,63.5,0.637,False,10131.04,1706.6400242823283,135.68489427766818,449.96013355999463,0.0,171.68170496246773,0.01694610868799923,0.363,0.21166666666666667,0.490027770138462,0.8114635134997857,0.3975380157248505,False,4,3,2,1,False,False,0,False,0.01694610868799923
1841->10710,1841,10710,1,"(1588,)",1.0,1,1.0,63.5,0.637,False,22024.0,1706.6311723731321,294.9652476349709,978.1691298496532,0.0,373.2187780229432,0.016946003361012676,0.363,0.21166666666666667,0.5662239508915475,0.8114629483410376,0.4203968134349013,True,4,4,2,2,False,False,0,True,0.003389200672202535
4852->9055,4852,9055,1,"(8075,)",0.49,1,0.49,63.5,0.637,False,10791.76,1706.1883469157149,144.48606416361392,479.17850726194456,0.0,182.82034474456947,0.01694073485182857,0.363,0.21166666666666667,0.4961862828989927,0.81143467197944,0.39938268540097516,False,4,4,1,2,False,False,0,False,0.01694073485182857
2597->12730,2597,12730,1,"(3694,)",0.23,1,0.23,127.0,0.564,False,5065.52,290.8170026345372,81.31573269174218,54.680866920358866,0.0,85.6902020453709,0.01691636831862689,0.43600000000000005,0.42333333333333334,0.42213518033550407,0.6188434526747661,0.4257915660347945,True,3,3,3,3,False,False,0,True,0.003383273663725378
